Laser Delay [ns];TA [mOD]
-400;0.383434
-390;-0.039362
-380;0.011254
-370;0.155158
-360;0.136019
-350;0.426946
-340;-0.041093
-330;-0.066121
-320;-0.011683
-310;-0.217295
-300;0.376360
-290;-0.238534
-280;-0.086617
-270;0.252560
-260;0.056032
-250;-0.053956
-240;0.066787
-230;0.230362
-220;-0.016902
-210;0.338633
-200;-0.241047
-190;-0.034191
-180;0.016894
-170;-0.134765
-160;0.300304
-150;-0.436022
-140;0.044993
-130;-0.038970
-120;0.341919
-110;0.167004
-100;-0.152351
-90;0.064632
-80;0.065009
-70;0.022057
-60;-0.156515
-50;0.012028
-40;0.033682
-30;-0.296633
-20;0.215422
-10;0.461840
0;2.129482
10;3.255580
20;4.171200
30;5.439214
40;6.547131
50;7.842564
60;8.816339
70;9.977540
80;11.199930
90;12.323547
100;13.461681
110;14.096397
120;14.720467
130;14.333274
140;14.591818
150;14.176225
160;14.189018
170;14.441498
180;13.974024
190;13.884598
200;13.676466
210;13.385164
220;13.383774
230;13.072013
240;12.604933
250;12.815441
260;12.548091
270;12.620411
280;12.124196
290;12.304501
300;12.141406
310;11.981838
320;11.680547
330;11.709255
340;11.759425
350;11.220482
360;11.625193
370;11.443800
380;10.987166
390;10.741717
400;10.798358
410;10.843973
420;10.657118
430;10.434288
440;10.534937
450;9.981311
460;10.465596
470;9.955408
480;9.574577
490;9.345382
500;9.581877
510;9.370880
520;9.293804
530;9.415169
540;9.298809
550;8.858857
560;9.151936
570;9.107271
580;8.843480
590;8.809946
600;8.365907
610;8.334343
620;8.697954
630;8.141422
640;7.964906
650;8.360814
660;7.890336
670;7.967273
680;7.913546
690;7.842483
700;7.449975
710;7.425601
720;7.709364
730;7.480746
740;7.282076
750;7.403501
760;7.284337
770;6.860185
780;6.782711
790;6.668474
800;6.988996
810;6.921367
820;6.693184
830;6.334586
840;6.514252
850;6.514241
860;6.489356
870;6.486171
880;6.056151
890;6.327255
900;5.640333
910;6.440562
920;6.058086
930;5.407446
940;6.078797
950;5.455115
960;5.395467
970;5.794240
980;5.605418
990;5.581156
1000;5.474439
1010;5.175097
1020;5.409158
1030;4.992115
1040;5.069644
1050;4.805906
1060;5.095372
1070;5.275083
1080;5.342295
1090;4.735425
1100;5.136024
1110;4.830966
1120;4.879859
1130;4.346351
1140;4.368318
1150;4.590314
1160;4.657509
1170;4.288389
1180;4.554391
1190;4.099519
1200;4.145969
1210;4.039621
1220;4.310746
1230;4.066725
1240;3.915884
1250;3.702382
1260;3.992673
1270;3.890858
1280;3.849016
1290;3.696901
1300;3.702949
1310;3.828988
1320;3.735728
1330;3.598619
1340;3.932398
1350;3.940709
1360;3.699608
1370;3.714282
1380;3.590755
1390;3.533343
1400;3.310310
1410;3.705005
1420;3.333245
1430;3.117130
1440;3.423096
1450;3.132328
1460;3.139261
1470;3.215724
1480;3.365450
1490;3.204125
1500;2.936911
1510;3.082832
1520;2.958947
1530;2.995530
1540;2.989940
1550;3.110614
1560;2.740546
1570;2.864830
1580;3.154125
1590;2.736768
1600;2.874860
1610;2.771888
1620;2.553662
1630;2.777884
1640;2.661704
1650;2.454491
1660;2.561338
1670;2.454153
1680;2.388523
1690;2.273112
1700;2.427901
1710;2.326301
1720;2.038963
1730;2.099520
1740;2.576096
1750;2.295333
1760;2.284347
1770;2.151957
1780;2.338442
1790;2.514799
1800;1.925400
1810;2.103065
1820;1.962279
1830;2.365038
1840;2.076252
1850;1.898875
1860;2.128745
1870;2.138126
1880;1.774552
1890;1.900110
1900;1.979681
1910;2.082088
1920;1.656103
1930;1.544161
1940;2.123787
1950;2.038652
1960;2.045890
1970;1.859644
1980;1.536274
1990;1.890132
2000;1.467329
2010;1.078967
2020;1.494985
2030;1.417187
2040;1.522290
2050;1.530571
2060;1.910270
2070;1.234083
2080;1.173684
2090;1.130546
2100;1.549143
2110;1.716245
2120;1.359817
2130;1.509720
2140;1.725011
2150;1.758154
2160;1.530035
2170;1.414481
