Laser Delay [ns];TA [mOD]
-400;0.052060
-390;0.025629
-380;-0.446007
-370;0.042010
-360;-0.164740
-350;-0.277949
-340;-0.105296
-330;0.190419
-320;0.003732
-310;0.141051
-300;-0.113701
-290;-0.308856
-280;0.390759
-270;0.130185
-260;0.002241
-250;0.025360
-240;0.117113
-230;0.026159
-220;-0.249112
-210;0.151122
-200;0.102722
-190;0.273372
-180;-0.028368
-170;-0.026881
-160;-0.072405
-150;-0.148491
-140;-0.049707
-130;-0.002242
-120;-0.017944
-110;0.030243
-100;-0.017157
-90;0.025733
-80;-0.211492
-70;0.023854
-60;0.025754
-50;-0.174171
-40;-0.139905
-30;0.194944
-20;0.009690
-10;1.029287
0;2.164667
10;2.866179
20;3.662458
30;4.833498
40;5.856704
50;6.487942
60;7.165351
70;7.021113
80;7.018606
90;6.702041
100;6.945983
110;7.088578
120;6.794879
130;6.560073
140;6.456949
150;6.472301
160;6.275709
170;6.504194
180;6.302547
190;6.339377
200;5.936625
210;5.885694
220;5.847058
230;5.892761
240;5.552701
250;5.732751
260;5.767949
270;5.611259
280;5.462755
290;4.902828
300;5.246464
310;5.412221
320;5.299901
330;5.356391
340;5.106424
350;5.106249
360;4.911710
370;5.082364
380;5.116237
390;5.138572
400;4.871065
410;4.815648
420;4.795692
430;4.530262
440;4.751890
450;4.714565
460;4.636033
470;4.481506
480;4.352039
490;4.093259
500;4.637967
510;4.128895
520;3.958273
530;4.253345
540;4.177791
550;4.009704
560;4.070425
570;4.107054
580;4.365805
590;3.724736
600;4.061251
610;3.812572
620;3.860618
630;3.651142
640;3.612119
650;3.642439
660;3.485767
670;3.373146
680;3.668321
690;3.779817
700;3.618511
710;3.474144
720;3.041906
730;3.508992
740;3.607767
750;3.219555
760;3.237474
770;3.068556
780;3.565232
790;2.943943
800;3.225491
810;2.980589
820;2.841590
830;3.013387
840;2.846675
850;2.796951
860;2.882041
870;2.767724
880;2.750065
890;2.590694
900;2.548988
910;2.587632
920;2.594304
930;2.712279
940;2.569200
950;2.377408
960;2.629298
970;2.701730
980;2.640236
990;2.735161
1000;2.370146
1010;2.408890
1020;2.522854
1030;2.331379
1040;2.279300
1050;2.580856
1060;2.371439
1070;2.218382
1080;2.109985
1090;2.246422
1100;2.324228
1110;2.418255
1120;2.294580
1130;2.139198
1140;1.985877
1150;2.066318
1160;2.255821
1170;2.091628
1180;2.117048
1190;2.144479
1200;2.163648
1210;1.986973
1220;1.876772
1230;1.789863
1240;1.950412
1250;1.964482
1260;1.790162
1270;1.788730
1280;1.970586
1290;1.719573
1300;1.603165
1310;1.659565
1320;1.557890
1330;1.666569
1340;1.851416
1350;1.467302
1360;1.771043
