Laser Delay [ns];TA [mOD]
-400;-0.691212
-390;-0.599372
-380;-0.685573
-370;-0.716531
-360;-0.741347
-350;-0.713036
-340;-0.778441
-330;-0.776489
-320;-0.696582
-310;-0.754140
-300;-0.701349
-290;-0.694019
-280;-0.730028
-270;-0.691308
-260;-0.814842
-250;-0.613952
-240;-0.723318
-230;-0.706773
-220;-0.644355
-210;-0.642606
-200;-0.594839
-190;-0.716407
-180;-0.702706
-170;-0.682405
-160;-0.740008
-150;-0.686129
-140;-0.706520
-130;-0.764659
-120;-0.696128
-110;-0.638048
-100;-0.652493
-90;-0.696171
-80;-0.748452
-70;-0.637154
-60;-0.750588
-50;-0.765485
-40;-0.595259
-30;0.118750
-20;1.541609
-10;3.663783
0;6.311974
10;8.970488
20;11.544748
30;14.087861
40;16.704995
50;19.192635
60;21.698369
70;24.166653
80;26.437870
90;28.568335
100;30.220766
110;31.015009
120;31.103210
130;30.955267
140;30.513924
150;30.141295
160;29.672731
170;29.229657
180;28.826874
190;28.567424
200;28.092610
210;27.776050
220;27.472983
230;27.035610
240;26.625471
250;26.418780
260;26.008356
270;25.640008
280;25.382630
290;24.891016
300;24.520906
310;24.275630
320;23.998657
330;23.636988
340;23.286427
350;23.057084
360;22.851633
370;22.476299
380;22.159591
390;21.856871
400;21.603684
410;21.371286
420;21.101915
430;20.912086
440;20.625826
450;20.273554
460;20.216451
470;19.851406
480;19.617605
490;19.365327
500;19.034204
510;18.838663
520;18.633228
530;18.460799
540;18.348247
550;18.021839
560;17.824956
570;17.613272
580;17.316252
590;17.121258
600;16.962975
610;16.722239
620;16.541619
630;16.294133
640;16.158220
650;15.895707
660;15.691657
670;15.591295
680;15.201800
690;15.129926
700;14.996739
710;14.799593
720;14.606426
730;14.343696
740;14.337075
750;14.061528
760;13.948407
770;13.775046
780;13.548292
790;13.330726
800;13.322326
810;13.107072
820;13.040549
830;12.764514
840;12.541791
850;12.483492
860;12.311740
870;12.219388
880;12.009467
890;11.878510
900;11.693026
910;11.560690
920;11.394583
930;11.365813
940;11.151241
950;11.158673
960;10.897165
970;10.812464
980;10.647949
990;10.584750
1000;10.351655
1010;10.251610
1020;10.219260
1030;9.999979
1040;9.931762
1050;9.769133
1060;9.566132
1070;9.492964
1080;9.507305
1090;9.436756
1100;9.329155
1110;9.086467
1120;9.030096
1130;8.786657
1140;8.777587
1150;8.788138
1160;8.644056
1170;8.444780
1180;8.449661
1190;8.320795
1200;8.274156
1210;8.233496
1220;8.043289
1230;7.992785
1240;7.908908
1250;7.837986
1260;7.641805
1270;7.519180
1280;7.556986
1290;7.274888
1300;7.296305
1310;7.272268
1320;7.124962
1330;7.124755
1340;7.082038
1350;7.057009
1360;6.887058
1370;6.797718
1380;6.704199
1390;6.702975
1400;6.489042
1410;6.537782
1420;6.426436
1430;6.237430
1440;6.227842
1450;6.234617
1460;6.237321
1470;6.030732
1480;6.052697
1490;5.993469
1500;5.983081
1510;5.694661
1520;5.774743
1530;5.657521
1540;5.635178
1550;5.522100
1560;5.520342
1570;5.445018
1580;5.373967
1590;5.377017
1600;5.266492
1610;5.222828
1620;5.234502
1630;5.134774
1640;5.080365
1650;4.996933
1660;5.000255
1670;4.925564
1680;4.843433
1690;4.810812
1700;4.717764
1710;4.603399
1720;4.721011
1730;4.704198
1740;4.658438
1750;4.554479
1760;4.425959
1770;4.380289
1780;4.319332
1790;4.252422
1800;4.340239
1810;4.270453
1820;4.136276
1830;4.098895
1840;3.979144
1850;4.126437
1860;4.036234
1870;3.958835
1880;3.815495
1890;3.909133
1900;3.922713
1910;3.968191
1920;3.769167
1930;3.864690
1940;3.715652
1950;3.729899
1960;3.667924
1970;3.541512
1980;3.624808
1990;3.584627
2000;3.521782
2010;3.466021
2020;3.446074
2030;3.426947
2040;3.251187
2050;3.356531
2060;3.270759
2070;3.298496
2080;3.288805
2090;3.185584
2100;3.277432
2110;3.170437
2120;3.220055
2130;3.196466
2140;3.106549
2150;3.125312
2160;3.015340
2170;2.964622
2180;2.862491
2190;2.945922
2200;2.919210
2210;2.863151
2220;2.915921
2230;2.823448
2240;2.800335
2250;2.808500
2260;2.896811
2270;2.863562
2280;2.676377
2290;2.781938
2300;2.724121
2310;2.672991
2320;2.774616
2330;2.668384
2340;2.642708
2350;2.644054
2360;2.630638
2370;2.558226
2380;2.470674
2390;2.479980
2400;2.531742
2410;2.445551
2420;2.429981
2430;2.391463
2440;2.466269
2450;2.383521
2460;2.411894
2470;2.382691
2480;2.314540
2490;2.319370
2500;2.322049
2510;2.414459
2520;2.260959
2530;2.354338
2540;2.255762
2550;2.254438
2560;2.153423
2570;2.187137
2580;2.143100
2590;2.154407
2600;2.214031
2610;2.110386
2620;2.064752
2630;2.029736
2640;2.216864
2650;2.034446
2660;2.062035
2670;2.024043
2680;2.080363
2690;2.076766
2700;2.032765
2710;2.042700
2720;2.031614
2730;1.925235
2740;1.962426
2750;1.940684
2760;1.989881
2770;1.872101
2780;1.902006
2790;1.895902
2800;1.816758
2810;1.932800
2820;1.783594
2830;1.942911
2840;1.846006
2850;1.912202
2860;1.825925
2870;1.867226
2880;1.842451
2890;1.740895
2900;1.763328
2910;1.735298
2920;1.816541
2930;1.665293
2940;1.738424
2950;1.678374
2960;1.769892
2970;1.814151
2980;1.781219
2990;1.761179
3000;1.783154
3010;1.676135
3020;1.697809
3030;1.630017
3040;1.715160
3050;1.648740
3060;1.701257
3070;1.688642
3080;1.591119
3090;1.701610
3100;1.728212
3110;1.728033
3120;1.601448
3130;1.576447
3140;1.616303
3150;1.630208
3160;1.624589
3170;1.510122
3180;1.520147
3190;1.590169
3200;1.448128
3210;1.461881
3220;1.690403
3230;1.514319
3240;1.509030
3250;1.403243
3260;1.491674
3270;1.484849
3280;1.531246
3290;1.448513
3300;1.525638
3310;1.441088
3320;1.370636
3330;1.513786
3340;1.447887
3350;1.416074
3360;1.437771
3370;1.464645
3380;1.514220
3390;1.437931
3400;1.411804
3410;1.402356
3420;1.432956
3430;1.469002
3440;1.347853
3450;1.406376
3460;1.453478
3470;1.453977
3480;1.373894
3490;1.393811
3500;1.375090
3510;1.337790
3520;1.407054
3530;1.325415
3540;1.464206
3550;1.336823
3560;1.420098
3570;1.392627
3580;1.347787
3590;1.389057
3600;1.405345
3610;1.373558
3620;1.464376
3630;1.310677
3640;1.318456
3650;1.381608
3660;1.378139
3670;1.355360
3680;1.293752
3690;1.323001
3700;1.365965
3710;1.244043
3720;1.322320
3730;1.282316
3740;1.353196
3750;1.281245
3760;1.268776
3770;1.305917
3780;1.254542
3790;1.277631
3800;1.435793
3810;1.099480
3820;1.229417
3830;1.312276
3840;1.335184
3850;1.240626
3860;1.252768
3870;1.220241
3880;1.282562
3890;1.225795
3900;1.327335
3910;1.329964
3920;1.273370
3930;1.199667
3940;1.253328
3950;1.161204
3960;1.339790
3970;1.266483
3980;1.220778
3990;1.207099
4000;1.120817
4010;1.147672
4020;1.009934
4030;1.208147
4040;1.290075
4050;1.311258
4060;1.135407
4070;1.177635
4080;1.232324
4090;1.126949
4100;1.126923
4110;1.197372
4120;1.141141
4130;1.236200
4140;1.145772
4150;1.296431
4160;1.149151
4170;1.205879
4180;1.066707
4190;1.163372
4200;1.226692
4210;1.206923
4220;1.127928
4230;1.111164
4240;1.171809
4250;1.294124
4260;1.180569
4270;1.271287
4280;1.236087
4290;1.207235
4300;1.262515
4310;1.103802
