Laser Delay [ns];TA [mOD]
-400;-1.839371
-390;-0.638635
-380;-0.008522
-370;-1.056686
-360;-0.632141
-350;-0.506039
-340;-0.240050
-330;-0.306190
-320;-0.149757
-310;-0.743227
-300;-0.547707
-290;-0.490843
-280;-1.658954
-270;-1.036957
-260;-0.031753
-250;-0.361518
-240;-0.307069
-230;-1.036355
-220;-0.937844
-210;-1.308291
-200;-1.041018
-190;-0.944932
-180;0.012221
-170;-1.035646
-160;-0.160820
-150;-0.545946
-140;0.150161
-130;-1.012690
-120;-0.804958
-110;-0.522437
-100;-0.725712
-90;-0.636437
-80;-1.226662
-70;-1.253162
-60;-0.703345
-50;-1.029162
-40;-0.681868
-30;0.229694
-20;1.942694
-10;3.312568
0;6.737309
10;9.146708
20;11.013287
30;14.452472
40;16.459706
50;18.528094
60;20.590398
70;22.870906
80;25.170106
90;28.114009
100;28.746865
110;28.862282
120;30.227151
130;29.697485
140;29.655592
150;29.726028
160;28.617377
170;28.874355
180;28.543629
190;27.448662
200;26.836275
210;27.106162
220;26.658694
230;25.962368
240;25.835940
250;24.899262
260;25.094980
270;24.872360
280;24.448366
290;23.407992
300;23.048785
310;22.670400
320;22.627170
330;22.904925
340;22.615764
350;22.197982
360;22.193819
370;22.376284
380;20.578789
390;20.731798
400;20.499990
410;19.939390
420;20.683569
430;20.037714
440;19.396188
450;20.316889
460;19.278510
470;19.380557
480;19.013163
490;19.529860
500;18.713389
510;18.561380
520;17.541679
530;16.623972
540;17.677020
550;17.582309
560;18.625953
570;16.724355
580;16.116348
590;16.482364
600;17.803103
610;16.457236
620;16.108463
630;16.278589
640;16.087533
650;15.164626
660;14.090043
670;14.164712
680;15.397142
690;15.984753
700;14.607593
710;14.431643
720;14.587564
730;12.680194
740;14.075276
750;12.769579
760;14.317129
770;13.527251
780;12.340475
790;12.890736
800;12.277012
810;12.592697
820;12.978466
830;11.827193
840;12.640572
850;11.898425
860;11.759806
870;11.542329
880;11.799894
890;11.487989
900;10.728557
910;11.411005
920;9.940676
930;11.246322
940;10.921713
950;10.994751
960;10.791085
970;10.529889
980;10.666132
990;9.825540
1000;9.941173
1010;10.376335
1020;9.991517
1030;9.688585
1040;9.392853
1050;9.780353
1060;9.093215
1070;9.362569
1080;9.157342
1090;8.876366
1100;9.251880
1110;9.144034
1120;8.286737
1130;8.413429
1140;8.389015
1150;8.211577
1160;8.388697
1170;9.015972
1180;8.485907
1190;8.112962
1200;7.705882
1210;7.647078
1220;7.653286
1230;7.483618
1240;7.133841
1250;7.494585
1260;7.870235
1270;6.802053
1280;6.960738
1290;7.026692
1300;8.121046
1310;6.834438
1320;6.821059
1330;7.353065
1340;6.975424
1350;5.624963
1360;7.680681
1370;7.187032
1380;6.530214
1390;6.062139
1400;6.101577
1410;5.772656
1420;5.984762
1430;6.010410
1440;5.830420
1450;5.864569
1460;6.512312
1470;6.234226
1480;6.134152
1490;5.720138
1500;5.984059
1510;4.556001
1520;6.060445
1530;5.670057
1540;5.460806
1550;4.891920
1560;5.013299
1570;4.988482
1580;5.680857
1590;5.152564
1600;5.395613
1610;4.941017
1620;5.116326
1630;5.520356
1640;5.358999
1650;4.725940
1660;3.980652
1670;4.533361
1680;4.319334
1690;4.476849
1700;5.605089
1710;5.532829
1720;4.743469
1730;4.238257
1740;5.009968
1750;4.153400
1760;3.879865
1770;3.107654
1780;4.293179
1790;4.139211
1800;3.931119
1810;3.599838
1820;3.801467
1830;4.531717
1840;3.736933
1850;3.434857
1860;3.975934
1870;4.119319
1880;3.489381
1890;3.814024
1900;3.246625
1910;3.795384
1920;3.522856
1930;3.857355
1940;2.907242
1950;3.269431
1960;3.456085
1970;3.230494
1980;3.634817
1990;3.725169
2000;3.157828
2010;3.432386
2020;4.166973
2030;3.011853
2040;3.270837
2050;2.579418
2060;3.089014
2070;2.782679
2080;2.287077
2090;3.975946
2100;3.193629
2110;2.789407
2120;3.254822
2130;3.142240
2140;2.111292
2150;3.163819
2160;2.625081
2170;2.087652
2180;3.136794
2190;2.841576
2200;2.977921
2210;2.859163
2220;3.474631
2230;3.506778
2240;3.985229
2250;3.464503
2260;2.744091
2270;2.726061
2280;3.580822
2290;2.805198
2300;2.466494
2310;1.131531
2320;2.458000
2330;2.009449
2340;2.387754
2350;2.550567
2360;2.618245
2370;2.331468
2380;2.658304
2390;2.153411
2400;2.949316
2410;2.399057
2420;2.015301
2430;1.898421
2440;1.452489
2450;2.626135
2460;2.022929
2470;2.119450
2480;2.749961
2490;2.856291
2500;2.202379
2510;2.301036
2520;3.069200
2530;1.616177
2540;2.535972
2550;2.522953
2560;1.957658
2570;1.755148
2580;1.560305
2590;1.973563
2600;0.887225
2610;1.190143
2620;1.949783
2630;2.403515
2640;2.403268
2650;2.116159
2660;2.067325
2670;1.290427
2680;1.807538
2690;1.824556
2700;1.806059
2710;1.530480
2720;2.159354
2730;1.947041
2740;2.145394
2750;1.889532
2760;2.367190
2770;1.761716
2780;1.869358
2790;1.336059
2800;2.674768
2810;2.101165
2820;1.767446
2830;1.805435
2840;2.568683
2850;2.336456
2860;1.720790
2870;1.329004
2880;1.595890
2890;1.680990
2900;1.665385
2910;1.496636
2920;0.694989
2930;1.290721
2940;1.235981
2950;0.892068
2960;2.079029
2970;1.899472
2980;1.538667
2990;1.557852
3000;1.926133
3010;1.156323
3020;1.324257
3030;1.462668
3040;1.579831
3050;1.949661
3060;0.823752
3070;2.171151
3080;1.355550
3090;1.330875
3100;2.066792
3110;1.071471
3120;1.394915
3130;1.321511
3140;1.337683
3150;1.230044
3160;0.791027
3170;1.679114
3180;1.691756
3190;1.380556
3200;1.233684
3210;0.520652
3220;1.193636
3230;1.078233
3240;1.639313
3250;1.094017
3260;1.139844
3270;1.303518
3280;1.140457
3290;0.754661
3300;1.365281
3310;1.732222
3320;0.780509
3330;1.045006
3340;1.635076
3350;1.231901
3360;1.407306
3370;1.847395
3380;1.179036
3390;0.904702
3400;1.035096
3410;2.585515
3420;1.609352
3430;1.288351
3440;1.202866
3450;1.365725
3460;1.224719
3470;1.915553
3480;0.773524
3490;1.243673
3500;1.649692
3510;1.352573
3520;0.314700
3530;1.325598
3540;0.618421
3550;1.563858
3560;1.136899
3570;1.196811
3580;1.179359
3590;1.194598
3600;0.911499
3610;0.844521
3620;1.865434
3630;1.737187
3640;1.102264
3650;1.109244
3660;1.121863
3670;1.174809
3680;2.093957
3690;0.658012
3700;0.738029
3710;0.818325
3720;0.400642
3730;1.734947
3740;1.894257
3750;0.412958
3760;1.145131
3770;1.973170
3780;0.684041
3790;0.164820
3800;0.961873
3810;0.235135
3820;0.057244
3830;1.531293
3840;1.251485
3850;1.008071
3860;1.254108
3870;0.893427
3880;0.924810
3890;1.191939
3900;0.993242
3910;1.363644
3920;0.631976
3930;1.041515
3940;1.008022
3950;0.351481
3960;0.847366
3970;0.703487
3980;1.275133
3990;2.084566
4000;1.286951
4010;2.158442
4020;1.207630
4030;1.309940
4040;0.900262
4050;1.769121
4060;0.395631
4070;1.594429
4080;1.414849
4090;0.843463
4100;1.112506
4110;1.470210
4120;1.199738
4130;0.381212
4140;0.620780
4150;1.774022
4160;0.962515
4170;0.624734
4180;1.230493
4190;0.052141
4200;2.313374
4210;0.484917
4220;1.035865
4230;1.142724
4240;0.847228
4250;0.298944
4260;1.196320
4270;1.550864
4280;0.667345
4290;0.648575
4300;1.628500
4310;1.166834
4320;0.992597
4330;2.269641
4340;0.455683
4350;1.092032
4360;0.788627
4370;0.738291
4380;1.770227
4390;0.676559
4400;1.445745
4410;1.801122
4420;1.165619
4430;1.702736
4440;0.540222
4450;1.294582
4460;1.671089
4470;1.552822
4480;1.055266
4490;0.412663
4500;0.687612
4510;0.613755
4520;0.329529
4530;0.290158
4540;1.232492
4550;0.596266
4560;0.826238
4570;1.612697
4580;1.241299
4590;0.022585
4600;1.209127
4610;1.349619
4620;0.789160
4630;0.524296
4640;0.665518
4650;2.015771
4660;0.487524
4670;0.989360
4680;1.001035
4690;1.306744
4700;1.023174
4710;0.862792
4720;0.788061
4730;1.248407
4740;1.201100
4750;0.992922
4760;0.853702
4770;1.413552
4780;1.385198
4790;1.473642
4800;0.244734
4810;1.621800
4820;-0.221113
4830;2.170138
4840;1.380065
4850;1.014445
4860;0.892119
4870;1.780803
4880;1.679862
4890;-0.071916
4900;1.015698
4910;0.469578
4920;0.922916
4930;0.577221
4940;0.974144
4950;1.085901
4960;1.411253
4970;-0.175576
4980;-0.230004
4990;0.672633
5000;1.274903
