Laser Delay [ns];TA [mOD]
-400;-0.545619
-390;-0.445504
-380;-0.082464
-370;-0.283562
-360;-0.130896
-350;-0.320037
-340;-0.293318
-330;-0.723893
-320;-1.250339
-310;0.023318
-300;-1.305828
-290;-0.988291
-280;-0.401073
-270;-0.091958
-260;-0.552775
-250;-0.828795
-240;-0.783605
-230;-0.594954
-220;0.079028
-210;-0.025958
-200;-0.493101
-190;-0.249545
-180;-0.643523
-170;-1.279484
-160;-0.422119
-150;-0.200126
-140;0.399034
-130;-0.635736
-120;-1.110941
-110;0.093063
-100;0.003021
-90;-0.365998
-80;-0.820243
-70;-0.680787
-60;-0.842714
-50;-0.487980
-40;0.001812
-30;0.264070
-20;0.904909
-10;2.747501
0;6.736372
10;8.316323
20;11.592816
30;13.311395
40;15.381449
50;18.498300
60;20.767916
70;23.631043
80;25.159205
90;26.938815
100;28.712402
110;30.360516
120;29.588784
130;29.440145
140;28.834960
150;28.492949
160;27.948130
170;29.194304
180;27.142647
190;26.894630
200;28.476405
210;26.158984
220;26.430718
230;25.837968
240;26.105708
250;26.047327
260;25.417541
270;24.762663
280;24.623404
290;24.918125
300;24.176225
310;22.954819
320;23.848181
330;23.096583
340;22.722317
350;22.281660
360;22.345184
370;21.916168
380;21.749786
390;21.381409
400;22.668093
410;21.254994
420;20.973993
430;20.781855
440;19.389811
450;20.847696
460;18.329818
470;18.754361
480;18.289650
490;18.053077
500;17.981314
510;18.100143
520;18.477697
530;17.893510
540;18.112868
550;16.745760
560;16.814031
570;15.860162
580;16.537907
590;17.085959
600;16.730312
610;15.822900
620;16.317631
630;15.847890
640;15.103879
650;14.147183
660;16.007369
670;15.020700
680;15.148290
690;14.508884
700;15.036210
710;14.006645
720;13.554459
730;14.345676
740;14.260274
750;14.227989
760;12.692041
770;13.487226
780;13.117716
790;13.995140
800;12.981303
810;12.513738
820;11.776396
830;12.343295
840;11.210948
850;12.436744
860;12.060649
870;12.021393
880;11.807779
890;10.436350
900;11.644704
910;11.302078
920;10.921417
930;11.073904
940;11.555096
950;10.644838
960;11.260986
970;10.392673
980;9.750599
990;10.224039
1000;10.769349
1010;10.486805
1020;9.070637
1030;10.397643
1040;9.977866
1050;9.614440
1060;10.509007
1070;9.559454
1080;9.229765
1090;9.846454
1100;8.289671
1110;8.959181
1120;9.194272
1130;7.941295
1140;8.817986
1150;7.603947
1160;8.297583
1170;6.908524
1180;8.134977
1190;8.340180
1200;8.788380
1210;8.017558
1220;7.581364
1230;7.671754
1240;8.128975
1250;6.861266
1260;7.208004
1270;7.837444
1280;8.169967
1290;7.791544
1300;7.061328
1310;6.710907
1320;7.404249
1330;7.214442
1340;6.532147
1350;6.214254
1360;6.779404
1370;6.985587
1380;6.513180
1390;6.243623
1400;6.938709
1410;5.721706
1420;5.780727
1430;6.348850
1440;6.632989
1450;6.757322
1460;6.077971
1470;6.401658
1480;5.385934
1490;5.394967
1500;6.346964
1510;5.395580
1520;5.883078
1530;5.648125
1540;5.580212
1550;5.396192
1560;5.251007
1570;5.953199
