Laser Delay [ns];TA [mOD]
-400;-2.582129
-390;-0.412827
-380;-1.137280
-370;-1.805974
-360;-0.445724
-350;-0.712378
-340;-1.055646
-330;-1.957882
-320;0.977414
-310;0.135539
-300;-0.356238
-290;1.314504
-280;-1.456728
-270;-0.817762
-260;0.000000
-250;-0.898527
-240;-2.398483
-230;-1.100533
-220;-1.594541
-210;-0.226825
-200;-2.055052
-190;1.128522
-180;-0.442020
-170;-0.875380
-160;-1.230334
-150;0.358925
-140;0.879757
-130;-0.444859
-120;-1.230834
-110;-1.280867
-100;-0.865813
-90;0.192643
-80;1.016665
-70;-1.879363
-60;-1.606726
-50;0.169691
-40;0.135845
-30;-0.238113
-20;2.969850
-10;3.764849
0;8.408907
10;6.930755
20;10.199326
30;15.509750
40;16.410968
50;19.528467
60;21.740416
70;24.145095
80;26.305315
90;28.626748
100;30.273705
110;31.899900
120;29.955223
130;29.031208
140;30.354647
150;27.427200
160;29.187442
170;26.406913
180;26.598742
190;29.510463
200;28.715743
210;26.713655
220;28.167185
230;26.044943
240;26.215889
250;24.828343
260;25.121002
270;23.176646
280;25.094068
290;25.626489
300;23.400063
310;22.716429
320;22.426762
330;23.681306
340;23.306956
350;21.725733
360;22.010967
370;20.811223
380;22.903789
390;18.844400
400;22.970199
410;23.236016
420;20.290778
430;20.892670
440;21.176598
450;19.772134
460;19.609345
470;18.597047
480;18.389670
490;20.247415
500;15.785671
510;18.223419
520;18.962009
530;17.318132
540;18.716192
550;18.389022
560;18.450105
570;17.880896
580;15.585462
590;16.248919
600;14.588888
610;17.510850
620;18.787020
630;14.314104
640;17.155045
650;15.042482
660;15.010511
670;14.978802
680;15.487261
690;15.959815
700;14.451813
710;15.611763
720;14.529122
730;12.957602
740;13.941199
750;14.622589
760;12.935409
770;13.794012
780;11.741954
790;10.838549
800;12.245895
810;12.087304
820;12.274908
830;10.271568
840;14.084199
850;13.178601
860;14.012068
870;13.651309
880;11.692169
890;11.798250
900;9.846468
910;10.922982
920;11.651998
930;9.688547
940;8.221855
950;11.112965
960;11.584843
970;11.426988
980;11.220974
990;12.123853
1000;10.118189
1010;9.809366
1020;11.134032
1030;9.922667
1040;10.266345
1050;7.487450
1060;9.364675
1070;9.052679
1080;11.415027
1090;11.564179
1100;9.420077
1110;9.846461
1120;8.175741
1130;8.658579
1140;10.058950
1150;8.995164
1160;10.581430
1170;9.711758
1180;8.056038
1190;7.044026
1200;8.840790
1210;9.778012
1220;7.467484
1230;9.239215
1240;7.520266
1250;6.175243
1260;6.560130
1270;7.252486
1280;5.767413
1290;7.749277
