Laser Delay [ns];TA [mOD]
-400;-1.173036
-390;-1.021888
-380;0.466093
-370;0.499237
-360;-2.826972
-350;-1.281479
-340;-1.744278
-330;1.316549
-320;1.157201
-310;-2.439236
-300;-0.171095
-290;-0.798559
-280;-0.966417
-270;-1.901964
-260;-2.742957
-250;1.402465
-240;-3.138642
-230;-0.697013
-220;-0.993944
-210;-1.234787
-200;0.388137
-190;-0.832838
-180;-1.483517
-170;1.346814
-160;-3.244376
-150;1.892090
-140;0.738483
-130;-1.751566
-120;0.654009
-110;1.464102
-100;0.481933
-90;-0.703136
-80;-0.471187
-70;-1.945661
-60;-0.311903
-50;0.334420
-40;-0.958686
-30;-1.465508
-20;2.882724
-10;7.866838
0;6.706009
10;9.499134
20;12.471210
30;12.116214
40;17.546344
50;19.144748
60;20.606423
70;25.255398
80;25.383744
90;24.359730
100;25.716452
110;28.899196
120;26.306844
130;30.102484
140;28.702163
150;26.584250
160;27.662075
170;28.033791
180;29.423959
190;28.879409
200;24.611335
210;25.735133
220;26.829650
230;25.138357
240;27.482119
250;25.933664
260;24.708809
270;25.656069
280;26.730822
290;28.265854
300;25.247988
310;23.108240
320;22.648410
330;24.965764
340;22.567422
350;22.473694
360;22.839094
370;22.625663
380;22.460812
390;18.209512
400;21.055492
410;19.144198
420;19.351135
430;21.141008
440;19.603180
450;19.118048
460;19.198310
470;19.627823
480;21.973059
490;19.465299
500;18.276849
510;16.427337
520;20.240080
530;20.646583
540;15.582630
550;19.670782
560;18.101476
570;18.541515
580;16.638475
590;17.012229
600;19.174997
610;13.286050
620;15.755199
630;16.266754
640;16.051427
650;16.292280
660;15.013821
670;12.900256
680;14.636139
690;17.486515
700;16.603673
710;14.024389
720;14.516255
730;12.993841
740;17.153324
750;13.368812
760;10.411585
770;12.268804
780;12.078856
790;13.040236
800;14.061461
810;10.761970
820;11.777107
830;11.471517
840;12.611455
850;11.509569
860;7.980524
870;9.784145
880;12.210253
890;12.777398
900;12.010068
910;8.561244
920;8.599399
930;9.533511
940;14.224723
950;10.544741
960;6.843180
970;9.079409
980;11.146634
990;7.949924
1000;9.843151
1010;12.152090
1020;9.315357
1030;9.741044
1040;8.280794
1050;9.598859
1060;9.702510
1070;9.771914
1080;13.182852
1090;9.746797
1100;9.081899
1110;7.989949
1120;9.926011
1130;8.134565
1140;6.578449
1150;7.611747
1160;11.430109
1170;7.977688
1180;6.683911
1190;6.699644
1200;7.272948
1210;11.461272
1220;8.434204
1230;7.439302
1240;8.062078
1250;5.347833
1260;4.966788
1270;8.403963
1280;6.981998
1290;5.807962
1300;7.439036
1310;5.558664
1320;7.545500
1330;9.922153
1340;3.043795
1350;6.559952
1360;6.047607
1370;5.321872
1380;8.836908
1390;5.671987
1400;8.257112
1410;7.993722
1420;5.096663
1430;6.382273
1440;5.494298
1450;5.711562
1460;4.224170
1470;6.819979
1480;8.258862
1490;7.870330
1500;4.656023
1510;6.348651
1520;3.885960
1530;4.289153
1540;4.828748
1550;5.809034
1560;4.086388
1570;3.771462
1580;5.960998
1590;6.580891
1600;4.328169
1610;4.265239
1620;5.502417
1630;2.021775
1640;7.518238
1650;5.761512
1660;6.642057
1670;3.797362
1680;5.328080
1690;5.649161
1700;3.003023
1710;7.221024
1720;5.993950
1730;6.295586
1740;5.708034
1750;3.987856
1760;4.351379
1770;4.240039
1780;3.557293
1790;6.371571
1800;3.321067
1810;2.869406
1820;0.560545
1830;5.113134
1840;3.737975
1850;4.415814
1860;3.100168
1870;3.276209
1880;3.888546
1890;1.168125
1900;2.346872
1910;2.486413
1920;4.560752
1930;2.255762
1940;2.496916
1950;4.589169
1960;2.495337
1970;2.025575
1980;4.056079
1990;3.457845
2000;4.897568
2010;5.379166
2020;5.150428
2030;0.870207
2040;4.816791
2050;1.823427
2060;3.988171
2070;1.705189
2080;2.078031
2090;0.034352
2100;4.116853
2110;2.920685
2120;3.100119
2130;2.048733
2140;2.151487
2150;3.400489
2160;1.990482
2170;1.422813
2180;5.822594
2190;6.005585
2200;0.927152
2210;5.330185
2220;1.992424
2230;4.158217
2240;4.203268
2250;7.444672
2260;3.212366
2270;3.633582
2280;3.025468
2290;4.135426
2300;1.998632
2310;2.467501
2320;2.594350
2330;1.393715
2340;4.396014
2350;3.412573
2360;4.158442
2370;2.155915
2380;3.200907
2390;1.313765
2400;1.497417
2410;0.706775
2420;1.370687
2430;2.709558
2440;1.257058
2450;1.864229
2460;1.367738
2470;1.173559
2480;0.671774
2490;3.643359
2500;1.293230
2510;1.713360
2520;1.412551
2530;4.074767
2540;-0.490318
2550;1.816950
2560;5.791616
2570;0.593808
2580;3.380243
2590;-0.319877
2600;3.170684
2610;4.233573
2620;4.721091
2630;2.074576
2640;3.070010
2650;1.593144
2660;2.144931
2670;2.960954
2680;2.010661
2690;1.970608
2700;2.727341
2710;0.045584
2720;1.231739
2730;0.194040
2740;2.623431
2750;2.686154
2760;1.061041
2770;0.788217
2780;1.220062
2790;1.265141
2800;2.327846
2810;0.995358
2820;2.552982
2830;4.857682
2840;1.678629
2850;2.199118
2860;0.227848
2870;3.849553
2880;3.570498
2890;0.159632
2900;2.532047
2910;1.912344
2920;0.934522
2930;0.718467
2940;2.898047
2950;0.388637
2960;1.010890
2970;3.594746
2980;1.690204
2990;2.873614
3000;2.057257
3010;0.992717
3020;0.353346
3030;3.611869
3040;0.889099
3050;3.195677
3060;0.397905
3070;3.413470
3080;2.494154
3090;2.349372
3100;2.106470
3110;2.800593
3120;2.711928
3130;1.457276
3140;4.414986
3150;0.228502
3160;-0.949244
3170;1.161936
3180;3.652630
3190;0.548534
3200;3.087386
3210;1.322702
3220;-0.697417
3230;0.946080
3240;0.990349
3250;2.356290
3260;1.286012
3270;2.494522
3280;0.205944
3290;-0.639149
3300;2.370518
3310;2.357897
3320;1.027313
3330;1.644047
3340;1.529515
3350;1.391848
3360;0.661611
3370;0.216760
3380;3.571986
3390;4.668424
3400;1.051662
3410;0.376983
3420;2.847892
3430;2.709644
3440;2.675309
3450;0.262105
3460;1.870716
3470;2.353822
3480;0.946577
3490;-0.720397
3500;0.994232
3510;0.080025
3520;-1.143623
3530;2.509992
3540;-0.045823
3550;2.727197
3560;0.182093
3570;0.732265
3580;1.358604
3590;-0.641357
3600;-0.410828
3610;-0.616955
3620;2.946289
3630;-2.383742
3640;1.696852
3650;1.853354
3660;0.285323
3670;4.266138
3680;2.064176
3690;2.323450
3700;2.818887
3710;2.738788
3720;0.675546
3730;2.130527
3740;1.428645
3750;1.098427
3760;0.091731
3770;0.970788
3780;2.505364
3790;3.018300
3800;4.502354
3810;2.910537
3820;2.406682
3830;0.513150
3840;0.927714
3850;-0.079746
3860;1.944622
3870;-1.108745
3880;0.935725
3890;0.148975
3900;0.641070
3910;-1.369679
3920;-0.045818
3930;0.194163
3940;1.247255
3950;1.087343
3960;2.171171
3970;2.705083
3980;2.552940
3990;0.686462
4000;0.746885
4010;-0.286513
4020;0.799168
4030;0.640580
4040;3.374476
4050;-0.591971
4060;-0.331201
4070;0.959885
4080;0.652045
4090;2.767982
4100;0.308563
4110;3.256477
4120;0.799862
4130;2.502129
4140;0.148716
4150;1.376734
4160;-1.489573
4170;3.280449
4180;0.824689
4190;-0.159771
4200;0.423570
4210;2.362649
4220;1.411544
4230;1.848364
4240;1.018803
4250;1.136030
4260;2.065049
4270;1.720282
4280;1.860017
4290;2.359160
4300;2.844807
4310;2.131238
4320;3.807333
4330;-0.160759
4340;2.242438
4350;1.767837
4360;3.285975
4370;1.771194
4380;2.560228
4390;2.028514
4400;1.379613
4410;1.200630
4420;-0.811598
4430;-0.469918
4440;3.778010
4450;2.368707
4460;1.088864
4470;1.270174
4480;0.468435
4490;-0.618860
4500;-2.336994
4510;-0.286838
4520;0.665791
4530;3.225867
4540;-0.091666
4550;0.491829
4560;0.720283
4570;3.433506
4580;1.318761
4590;2.786311
4600;0.343648
4610;-0.652905
4620;0.057319
4630;-0.662864
4640;2.332749
4650;2.756755
4660;1.176305
4670;-0.925104
4680;4.274379
4690;1.046210
4700;0.080124
4710;3.664823
