Laser Delay [ns];TA [mOD]
-400;-1.048214
-390;-1.349263
-380;-1.618579
-370;-1.511708
-360;-1.284117
-350;-1.348975
-340;-1.061140
-330;-1.172972
-320;-1.061699
-310;-1.142119
-300;-1.340663
-290;-0.982956
-280;-0.954462
-270;-1.109126
-260;-1.057609
-250;-0.973538
-240;-1.044967
-230;-1.176251
-220;-1.293729
-210;-1.037365
-200;-1.060372
-190;-1.250831
-180;-1.095519
-170;-1.108074
-160;-1.083816
-150;-0.727814
-140;-0.871831
-130;-0.920885
-120;-0.987333
-110;-1.147532
-100;-0.490567
-90;-0.819850
-80;-0.939772
-70;-1.045060
-60;-0.976662
-50;-1.144468
-40;-0.623055
-30;-0.099263
-20;1.481167
-10;3.846161
0;6.366488
10;9.438930
20;12.302283
30;15.085194
40;17.754049
50;20.180077
60;22.995780
70;25.622182
80;27.614609
90;30.299508
100;31.879431
110;32.770891
120;32.846033
130;32.585026
140;32.011317
150;31.632829
160;31.201005
170;30.595183
180;30.212966
190;29.768578
200;29.625947
210;29.015576
220;28.803141
230;28.265627
240;28.086903
250;27.453698
260;27.563587
270;27.450828
280;26.916722
290;26.409106
300;26.239889
310;25.716160
320;25.716974
330;25.050912
340;24.743379
350;24.630823
360;24.093109
370;23.748992
380;23.569817
390;23.400260
400;22.954663
410;22.678713
420;22.652895
430;22.131565
440;22.155208
450;21.543084
460;21.413130
470;21.103319
480;20.987341
490;20.528163
500;20.358423
510;20.275866
520;19.958661
530;19.804953
540;19.625489
550;19.584511
560;18.974152
570;18.523049
580;18.396218
590;18.068429
600;18.073415
610;17.927594
620;17.841817
630;17.472815
640;17.217502
650;17.210917
660;16.658559
670;16.542854
680;16.364945
690;16.275345
700;16.115876
710;15.749027
720;15.615528
730;15.496421
740;15.349710
750;15.016958
760;14.722657
770;14.318066
780;14.531912
790;14.239847
800;14.066624
810;13.928536
820;13.769954
830;13.728457
840;13.465487
850;13.275248
860;13.287571
870;12.970437
880;13.067744
890;12.620971
900;12.451381
910;12.569135
920;12.177366
930;12.050362
940;11.943020
950;11.877441
960;11.579532
970;11.429576
980;11.345964
990;11.217736
1000;11.086581
1010;11.137075
1020;10.779631
1030;10.580619
1040;10.732979
1050;10.572651
1060;10.480485
1070;10.067730
1080;9.818429
1090;9.987429
1100;9.767149
1110;9.791054
1120;9.573642
1130;9.765695
1140;9.454379
1150;9.300614
1160;8.967614
1170;9.225898
1180;8.750932
1190;8.882790
1200;9.155890
1210;8.503838
1220;8.574872
1230;8.506100
1240;8.518030
1250;8.193258
1260;8.401464
1270;8.031937
1280;7.959695
1290;7.683410
1300;8.016910
1310;7.865382
1320;7.631743
1330;7.408084
1340;7.752431
1350;7.416125
1360;7.486739
1370;7.284400
1380;6.975087
1390;7.063358
1400;6.766585
1410;6.873064
1420;6.883907
1430;6.652452
1440;6.659109
1450;6.359748
1460;6.837273
1470;6.382468
1480;6.348436
1490;6.233741
1500;6.123820
1510;6.165202
1520;5.987755
1530;5.894264
1540;5.874043
1550;5.960178
1560;5.818057
1570;5.851983
1580;5.653977
1590;5.556858
1600;5.466774
1610;5.307177
1620;5.478566
1630;5.446030
1640;5.352213
1650;5.402379
1660;5.237751
1670;5.014540
1680;4.867534
1690;5.168616
1700;4.907303
1710;4.970613
1720;4.984626
1730;4.906846
1740;4.628013
1750;4.874926
1760;4.438369
1770;4.762074
1780;4.611828
1790;4.553215
1800;4.327909
1810;4.386673
1820;4.384635
1830;4.301911
1840;4.326575
1850;4.295008
1860;4.192625
1870;4.282556
1880;4.050846
1890;3.997685
1900;4.008864
1910;4.153582
1920;3.933999
1930;4.092343
1940;3.774627
1950;3.676307
1960;3.796725
1970;3.735032
1980;3.630624
1990;3.822215
2000;3.884866
2010;3.451655
2020;3.411754
2030;3.495606
2040;3.354430
2050;3.673873
2060;3.647392
2070;3.481191
2080;3.436480
2090;3.215514
2100;3.252574
2110;3.437862
2120;3.311234
2130;3.436073
2140;3.251904
2150;3.388811
2160;3.178294
2170;3.195404
2180;3.193665
2190;2.942951
2200;3.056238
2210;3.019610
2220;2.975011
2230;2.893329
2240;2.858323
2250;2.801659
2260;3.032068
2270;2.906314
2280;2.996128
2290;2.744839
2300;2.762399
2310;2.648658
2320;2.943666
2330;2.906816
2340;2.793905
2350;2.558962
2360;2.750924
2370;2.645284
2380;2.615043
2390;2.492226
2400;2.532244
2410;2.559788
2420;2.375690
2430;2.522438
2440;2.472722
2450;2.551206
2460;2.628890
2470;2.405682
2480;2.301135
2490;2.401005
2500;2.469844
2510;2.363660
2520;2.248988
2530;2.545939
2540;2.296767
2550;2.248838
2560;2.299669
2570;2.260856
2580;2.200354
2590;2.334230
2600;2.288697
2610;2.262858
2620;2.333811
2630;2.080453
2640;2.187428
2650;2.053495
2660;2.035599
2670;2.066451
2680;2.145872
2690;2.059841
2700;2.044663
2710;2.192516
2720;1.893086
2730;1.987139
2740;1.883031
2750;1.997589
2760;2.067377
2770;2.027296
2780;1.869453
2790;1.945682
2800;1.976021
2810;1.658557
2820;1.897016
2830;1.679370
2840;1.905081
2850;1.688931
2860;1.950448
2870;2.080644
2880;1.851073
2890;1.629267
2900;1.657325
2910;1.805935
2920;1.941028
2930;1.849730
2940;1.806145
2950;1.960203
2960;1.640738
2970;1.769119
2980;1.824705
2990;1.812330
3000;1.788435
3010;1.446063
3020;1.694044
3030;1.662979
3040;1.556165
3050;1.703055
3060;1.629695
3070;1.696630
3080;1.620576
3090;1.541892
3100;1.891539
3110;1.595541
3120;1.620705
3130;1.628934
3140;1.899741
3150;1.598985
3160;1.552665
3170;1.570893
3180;1.644957
3190;1.456896
3200;1.455113
3210;1.573820
3220;1.238436
3230;1.515058
3240;1.589433
3250;1.306090
3260;1.520933
3270;1.389838
3280;1.498759
3290;1.738194
3300;1.317673
3310;1.115863
3320;1.348340
3330;1.291122
3340;1.530676
3350;1.483822
3360;1.338995
3370;1.299345
3380;1.474253
3390;1.562190
3400;1.413914
3410;1.401212
3420;1.463126
3430;1.554066
3440;1.427149
3450;1.410619
3460;1.445733
3470;1.355205
3480;1.375583
3490;1.382627
3500;1.396194
3510;1.403220
3520;1.255966
3530;1.354112
3540;1.467052
3550;1.277811
3560;1.185431
3570;1.333828
3580;1.373236
3590;1.508609
3600;1.375052
3610;1.412412
3620;1.252825
3630;1.297068
3640;1.151393
3650;1.266274
3660;1.405133
3670;1.560442
3680;1.350330
3690;1.119840
3700;1.435530
3710;1.309424
3720;1.241950
3730;1.248695
3740;1.520754
3750;1.442940
3760;1.293849
3770;1.217088
3780;1.357359
3790;1.170017
3800;1.204714
3810;1.264661
3820;1.261486
3830;1.164090
3840;1.284336
3850;1.227531
3860;1.172096
3870;1.533175
3880;1.165023
3890;1.305220
3900;1.261556
3910;1.108425
3920;1.166146
3930;0.988304
3940;1.088068
3950;1.005208
3960;1.237307
3970;1.084857
3980;1.178918
3990;1.142774
4000;1.161507
4010;1.111335
4020;1.261493
4030;0.989425
4040;1.137991
4050;1.029029
4060;1.215104
4070;1.271832
4080;1.146122
4090;1.174528
4100;1.249628
4110;1.305506
4120;1.151013
4130;0.966722
4140;1.246402
4150;1.265239
4160;1.342170
4170;0.977012
4180;1.325499
4190;1.256241
4200;1.412797
4210;0.957917
4220;1.135037
4230;1.324257
4240;1.163161
4250;1.025994
4260;1.125959
4270;1.231890
4280;1.214918
4290;1.065952
4300;0.725742
4310;1.140948
4320;1.067921
4330;1.082129
4340;1.057245
4350;0.935275
4360;1.023460
4370;1.095589
4380;1.131222
4390;0.939559
4400;1.026453
4410;0.996030
4420;1.100457
4430;1.227308
4440;1.022800
4450;1.137749
4460;1.380783
4470;0.979756
4480;1.270354
4490;0.917189
4500;1.201163
4510;1.129786
4520;1.245839
4530;0.832305
4540;1.203529
4550;1.082281
4560;1.253457
4570;1.264473
4580;1.209510
4590;1.120953
4600;1.205042
4610;0.877987
4620;1.023977
4630;1.121716
4640;1.308528
4650;1.040992
4660;1.009381
4670;1.180764
4680;1.297584
4690;1.049884
4700;1.048914
4710;1.236122
4720;1.197805
4730;1.147988
4740;1.228078
4750;1.123009
4760;1.217677
4770;0.996545
4780;0.875600
4790;1.050913
4800;0.833507
4810;1.254956
4820;0.969676
4830;0.967488
4840;1.088828
4850;1.096993
4860;1.211515
4870;0.859026
4880;1.050751
4890;0.965947
4900;1.041170
4910;1.225557
4920;0.977045
4930;1.115627
4940;1.059790
4950;1.123534
4960;0.967285
4970;1.183051
4980;1.423365
4990;1.037223
5000;1.095723
