Laser Delay [ns];TA [mOD]
-400;-0.218915
-390;0.076530
-380;0.127205
-370;-0.115151
-360;0.082529
-350;-0.226797
-340;0.167831
-330;0.007461
-320;-0.095269
-310;0.036377
-300;-0.511766
-290;-0.200349
-280;-0.061303
-270;-0.213456
-260;0.062398
-250;-0.204627
-240;0.018306
-230;-0.435820
-220;0.196664
-210;0.182929
-200;-0.088130
-190;-0.179516
-180;0.053606
-170;-0.495063
-160;-0.219623
-150;-0.416633
-140;0.093312
-130;-0.037516
-120;-0.373925
-110;-0.308049
-100;0.147669
-90;-0.275739
-80;0.121915
-70;-0.231384
-60;-0.152617
-50;-0.142210
-40;-0.307466
-30;-0.186849
-20;-0.072551
-10;0.672893
0;5.136175
10;8.873551
20;13.196701
30;17.076713
40;21.674262
50;25.862502
60;29.343480
70;33.351808
80;37.251606
90;40.628316
100;44.128121
110;48.252056
120;50.224405
130;50.112478
140;49.405506
150;48.587470
160;48.271804
170;47.752833
180;47.143431
190;46.748888
200;46.150631
210;45.578269
220;45.112184
230;44.517510
240;43.810471
250;43.676682
260;43.006875
270;42.552657
280;41.999903
290;41.322977
300;41.058346
310;40.801320
320;40.181104
330;39.818134
340;39.437764
350;38.450023
360;38.186059
370;38.311344
380;37.541716
390;36.855396
400;36.690523
410;35.931256
420;35.974349
430;35.396472
440;35.079232
450;34.598954
460;34.273665
470;33.963999
480;33.417300
490;33.016726
500;32.594982
510;32.149322
520;31.969084
530;31.600091
540;31.335233
550;30.833696
560;30.615935
570;30.172445
580;29.896959
590;29.452968
600;28.768903
610;28.971873
620;28.477146
630;28.231413
640;28.038361
650;27.630227
660;26.849285
670;26.819351
680;26.873160
690;26.185246
700;25.973602
710;25.567717
720;25.373291
730;25.255488
740;24.613599
750;24.639265
760;24.226891
770;24.257638
780;23.721535
790;23.418250
800;23.005815
810;22.890099
820;22.774051
830;22.045376
840;22.330712
850;22.114012
860;21.253919
870;21.498058
880;21.160763
890;20.559130
900;20.556728
910;20.457714
920;20.286824
930;19.762762
940;19.788239
950;19.357755
960;19.520102
970;19.140393
980;18.771807
990;18.759537
1000;18.017487
1010;17.887968
1020;18.144095
1030;17.908050
1040;17.759695
1050;17.231996
1060;17.355715
1070;16.994621
1080;16.751381
1090;16.656851
1100;16.269287
1110;16.159790
1120;16.031466
1130;15.837967
1140;15.736004
1150;15.233876
1160;15.218497
1170;15.186193
1180;14.840709
1190;15.005813
1200;14.979955
1210;14.499848
1220;14.275267
1230;14.296306
1240;14.012652
1250;13.862969
1260;13.846330
1270;13.570761
1280;13.368861
1290;13.236844
1300;12.646755
1310;13.155350
1320;12.548187
1330;12.477640
1340;12.682736
1350;12.186219
1360;12.268360
1370;11.818826
1380;11.849772
1390;11.927656
1400;11.638013
1410;11.436149
1420;11.573662
1430;11.482695
1440;11.049247
1450;11.062845
1460;10.698545
1470;10.771906
1480;10.468588
1490;10.677183
1500;10.323527
1510;10.417749
1520;10.002861
1530;10.282587
1540;9.770066
1550;9.786275
1560;10.060372
1570;9.516846
1580;9.309300
1590;9.177385
1600;9.292544
1610;9.296671
1620;8.733695
1630;8.936358
1640;8.750540
1650;8.680721
1660;8.514226
1670;8.220347
1680;8.427930
1690;8.817929
1700;8.047207
1710;8.266180
1720;8.026143
1730;7.746032
1740;8.084263
1750;7.847662
1760;7.630180
1770;7.262233
1780;7.293728
1790;7.464876
1800;7.247173
1810;7.324438
1820;7.051614
1830;7.042172
1840;7.061067
1850;6.824929
1860;6.944542
1870;6.813851
1880;6.602148
1890;6.806050
1900;6.342065
1910;6.644796
1920;6.242544
1930;6.262520
1940;5.894259
1950;6.015577
1960;6.243559
1970;6.131967
1980;6.016356
1990;5.811054
2000;5.986027
2010;6.048142
2020;5.851003
2030;5.609938
2040;5.473925
2050;5.605532
2060;5.429888
2070;5.325172
2080;5.199201
2090;5.038323
2100;4.964669
2110;5.470364
2120;5.013826
2130;5.121519
2140;4.984076
2150;4.939637
2160;4.899263
2170;4.302136
2180;4.985767
2190;4.854765
2200;4.595600
2210;4.287960
2220;4.697252
2230;4.485690
2240;4.574548
2250;4.541671
2260;4.307416
2270;4.516735
2280;4.221964
2290;4.362100
2300;4.055520
2310;4.314812
2320;4.044874
2330;4.071468
2340;3.904076
2350;3.768754
2360;3.872611
2370;3.963060
2380;3.896134
2390;4.228714
2400;3.480738
2410;3.777917
2420;3.615345
2430;3.489824
2440;3.651669
2450;3.294539
2460;3.362468
2470;3.576212
2480;3.284134
2490;3.387251
2500;3.201472
2510;3.445849
2520;3.177937
2530;3.151826
2540;3.276906
2550;2.720062
2560;3.310328
2570;2.909183
2580;3.325699
2590;3.056670
2600;2.722139
2610;3.006696
2620;2.645314
2630;2.851979
2640;2.602365
2650;2.915738
2660;2.768460
2670;2.846164
2680;2.860619
2690;2.945759
2700;2.540925
2710;2.494646
2720;2.607554
2730;2.508852
2740;2.543348
2750;2.392729
2760;2.715673
2770;2.665441
2780;2.410364
2790;2.257294
2800;2.398997
2810;1.975559
2820;2.429949
2830;2.397394
2840;2.552431
2850;2.283793
2860;2.305897
2870;2.435327
2880;2.488931
2890;2.261254
2900;2.096507
2910;2.468296
2920;1.753078
2930;2.115800
2940;2.138760
2950;1.821798
2960;2.085662
2970;1.883655
2980;2.079926
2990;1.968540
3000;1.938712
3010;1.952629
3020;2.016457
3030;1.890943
3040;1.708618
3050;1.650902
3060;1.697768
3070;1.710357
3080;1.491928
3090;1.612001
3100;1.918695
3110;1.649669
3120;1.707991
3130;1.579114
3140;1.651131
3150;1.290966
3160;1.723582
3170;1.726480
3180;1.765971
3190;1.540066
3200;1.424415
3210;1.510471
3220;1.757285
3230;1.618205
3240;1.714988
3250;1.798724
3260;1.498746
3270;1.227531
3280;1.445749
3290;1.469672
3300;1.083958
3310;1.252808
3320;1.508292
3330;1.517164
3340;1.363333
3350;1.469783
3360;1.367743
3370;1.224324
3380;1.344020
3390;1.568781
3400;1.362386
3410;1.410033
3420;1.571865
3430;1.124368
3440;1.023065
3450;1.244345
3460;1.337873
3470;1.322246
3480;1.402347
3490;0.996906
3500;1.373941
3510;1.030304
3520;1.089852
3530;1.489328
3540;1.048823
3550;1.040991
3560;1.035052
3570;1.378187
3580;0.919601
3590;1.026083
3600;1.089252
3610;0.813356
3620;1.321487
3630;1.266571
3640;0.960234
3650;0.895549
3660;0.817072
3670;0.901683
3680;0.867921
3690;0.781426
3700;0.988268
3710;0.996619
3720;0.692185
3730;0.908714
3740;0.986775
3750;0.707719
3760;0.943947
3770;0.924080
3780;1.120800
3790;0.841992
3800;0.807129
3810;1.221623
3820;0.798264
3830;0.810890
3840;0.829242
3850;0.801913
3860;0.635318
3870;0.929321
3880;0.731754
3890;1.093003
3900;0.945458
3910;0.825771
3920;0.825891
3930;0.818440
3940;0.864296
3950;0.672090
3960;0.655006
3970;0.780839
3980;0.737084
3990;1.035173
4000;0.803025
4010;0.597321
4020;0.621754
4030;0.857527
4040;0.716750
4050;0.700505
4060;1.287033
4070;0.459937
4080;0.704984
4090;0.757461
4100;0.656166
4110;1.075687
4120;0.638029
4130;0.595250
4140;0.733562
4150;0.756238
4160;0.573105
4170;0.538225
4180;0.700722
4190;0.919032
4200;0.741713
4210;0.389285
4220;0.583805
4230;0.495402
4240;0.580848
4250;0.344459
4260;0.855644
4270;0.554264
4280;0.326310
4290;0.524980
4300;0.486735
4310;0.616511
4320;0.596477
4330;0.116027
4340;0.260777
4350;0.813920
4360;0.591241
4370;0.744516
4380;0.401623
4390;0.300631
4400;0.474159
4410;0.174427
4420;0.439837
