Laser Delay [ns];TA [mOD]
-400;0.174923
-390;0.066675
-380;0.166715
-370;-0.311074
-360;0.208793
-350;-0.196400
-340;0.069164
-330;-0.078063
-320;-0.064250
-310;0.089087
-300;-0.156613
-290;0.125580
-280;0.134423
-270;-0.151621
-260;0.190480
-250;0.067540
-240;-0.095965
-230;-0.041282
-220;-0.178607
-210;-0.027051
-200;0.053248
-190;0.019362
-180;0.113875
-170;-0.063724
-160;-0.130044
-150;-0.020984
-140;0.106522
-130;-0.138497
-120;0.127552
-110;0.039111
-100;-0.100834
-90;-0.037493
-80;0.095090
-70;-0.099018
-60;0.026972
-50;-0.150981
-40;0.072692
-30;-0.120635
-20;0.337289
-10;1.168564
0;3.049698
10;4.238863
20;6.010375
30;7.648866
40;9.208077
50;10.969070
60;12.598250
70;14.116758
80;15.901775
90;17.422469
100;19.251555
110;20.189986
120;20.338705
130;20.292941
140;20.180046
150;19.840516
160;19.878370
170;19.296655
180;19.369664
190;19.128855
200;18.905006
210;18.541741
220;18.277357
230;18.526781
240;17.981902
250;17.685886
260;17.519192
270;17.290693
280;17.278015
290;16.863907
300;16.845549
310;16.839034
320;16.315396
330;16.130348
340;16.203399
350;16.057555
360;15.605123
370;15.567170
380;15.498709
390;15.275480
400;15.104014
410;14.772376
420;14.877592
430;14.644563
440;14.580643
450;14.184014
460;14.180008
470;14.095692
480;13.709001
490;13.251375
500;13.860240
510;13.460371
520;13.128788
530;12.874784
540;13.017501
550;12.761596
560;12.758258
570;12.356647
580;12.187509
590;12.061037
600;11.736596
610;11.631004
620;11.764463
630;11.577176
640;11.416138
650;11.465502
660;11.187571
670;10.919043
680;10.847713
690;11.090239
700;10.851390
710;10.747182
720;10.547805
730;10.314951
740;10.195453
750;10.021577
760;9.780947
770;10.046664
780;9.662343
790;9.531990
800;9.613756
810;9.495956
820;9.226496
830;9.294010
840;9.051136
850;9.139175
860;8.933459
870;8.926893
880;8.463322
890;8.663532
900;8.550796
910;8.457463
920;8.365853
930;8.078305
940;8.382114
950;8.215993
960;8.124271
970;7.925475
980;7.690005
990;7.682709
1000;7.724072
1010;7.401430
1020;7.424837
1030;7.318434
1040;7.457392
1050;7.173211
1060;7.221661
1070;7.022716
1080;7.146537
1090;6.954811
1100;6.949569
