Laser Delay [ns];TA [mOD]
-400;-1.046328
-390;-1.450465
-380;-1.356905
-370;-1.109008
-360;-1.023886
-350;-1.324778
-340;-0.907570
-330;-1.029999
-320;-0.568535
-310;-1.189418
-300;-1.001757
-290;-0.642626
-280;-0.292557
-270;-1.449101
-260;-0.610743
-250;-0.056632
-240;-0.774506
-230;-1.091749
-220;0.496966
-210;-0.758889
-200;-1.956270
-190;-1.426242
-180;-0.565982
-170;-0.297773
-160;0.604609
-150;-0.255123
-140;-0.971729
-130;-1.262507
-120;-1.456987
-110;-0.973870
-100;-1.915312
-90;-1.181134
-80;-0.691939
-70;-1.131866
-60;0.162446
-50;-0.630611
-40;-0.286877
-30;0.884387
-20;1.470949
-10;5.445924
0;11.435259
10;14.890680
20;18.570706
30;23.560652
40;26.733552
50;31.760122
60;35.943987
70;39.384150
80;41.482286
90;45.850692
100;49.591590
110;50.909980
120;51.150198
130;50.736582
140;48.964967
150;48.567468
160;48.525563
170;48.198475
180;47.881524
190;46.584679
200;46.934062
210;46.080672
220;45.045802
230;44.325808
240;43.331787
250;41.639775
260;42.927772
270;42.911846
280;40.727412
290;40.907521
300;40.594956
310;40.653985
320;39.913224
330;39.217108
340;39.628328
350;38.487497
360;37.824198
370;38.002619
380;36.576850
390;38.300188
400;35.809531
410;35.878763
420;35.493779
430;34.269568
440;33.411380
450;34.446270
460;34.226687
470;32.860529
480;32.532329
490;31.786706
500;30.805384
510;31.830794
520;30.238579
530;30.439386
540;30.609723
550;29.714077
560;29.713920
570;28.921467
580;29.232446
590;28.927256
600;28.908308
610;27.642236
620;28.634401
630;26.974377
640;26.661030
650;27.002753
660;27.591189
670;26.227546
680;26.202844
690;25.932794
700;24.809534
710;26.284998
720;24.006675
730;23.884771
740;23.932641
750;23.884610
760;22.356069
770;23.236253
780;22.031491
790;22.474400
800;22.707119
810;21.690939
820;20.761925
830;20.679747
840;20.909812
850;20.475331
860;20.676072
870;19.857884
880;20.155165
890;19.957366
900;19.840075
910;19.540828
920;19.484563
930;18.246536
940;18.621160
950;18.679811
960;17.986180
970;17.642793
980;18.687351
990;18.595272
1000;18.207013
1010;15.977422
1020;16.701958
1030;18.281309
1040;17.134372
1050;16.377034
1060;16.958758
1070;16.005361
1080;16.550744
1090;15.868193
1100;14.844562
1110;15.371126
1120;15.701761
1130;14.080964
1140;14.959425
