Laser Delay [ns];TA [mOD]
-400;-0.551364
-390;-0.933795
-380;-0.715780
-370;-0.756037
-360;-1.023495
-350;-0.730116
-340;-1.177860
-330;-1.234168
-320;-0.713767
-310;-0.682768
-300;-1.289971
-290;-1.012689
-280;-0.631104
-270;-0.861427
-260;-0.696292
-250;-0.865104
-240;-0.837385
-230;-0.497403
-220;-0.575525
-210;-0.764304
-200;-0.957395
-190;-1.190215
-180;-0.549698
-170;-1.221482
-160;-0.817434
-150;-0.557867
-140;-0.291022
-130;-0.759166
-120;-0.748684
-110;-1.204605
-100;-0.573096
-90;-0.632134
-80;-0.833678
-70;-0.590745
-60;-0.549425
-50;-0.750787
-40;-0.688651
-30;0.303164
-20;2.444229
-10;7.397403
0;13.071092
10;17.875834
20;22.549896
30;27.795189
40;32.207341
50;37.482660
60;41.579528
70;46.286499
80;50.652218
90;55.057957
100;57.491970
110;59.172916
120;59.196749
130;59.079035
140;57.852883
150;57.562644
160;56.706417
170;55.853057
180;55.073235
190;54.789307
200;54.194302
210;52.977807
220;52.986563
230;52.059492
240;51.013815
250;50.868035
260;50.272178
270;49.385166
280;49.210158
290;48.568091
300;48.284801
310;48.082328
320;47.274915
330;46.827265
340;46.062295
350;45.880778
360;44.939094
370;44.512321
380;43.975979
390;43.272464
400;42.528387
410;42.272218
420;41.478851
430;41.375640
440;40.602118
450;39.869059
460;40.299514
470;39.446482
480;39.123001
490;37.854329
500;37.989042
510;38.069479
520;36.971204
530;36.960807
540;36.239135
550;35.779620
560;35.021484
570;34.660210
580;34.560090
590;34.182398
600;33.311214
610;33.489687
620;32.743107
630;32.510252
640;32.018255
650;32.155097
660;31.757901
670;30.965440
680;30.522244
690;29.880886
700;30.224275
710;29.720992
720;29.197575
730;28.780593
740;28.482252
750;28.245439
760;28.173083
770;27.345721
780;27.659025
790;26.872688
800;26.860063
810;26.425411
820;25.929532
830;25.546989
840;25.189037
850;25.033406
860;24.732582
870;25.188952
880;24.090340
890;23.649021
900;23.893598
910;23.661860
920;23.062549
930;22.892312
940;22.270944
950;22.586943
960;22.216897
970;20.443977
980;21.256476
990;21.380979
1000;21.673426
1010;20.930675
1020;20.571657
1030;20.283445
1040;18.936950
1050;19.899088
1060;19.723596
1070;19.489576
1080;19.453421
1090;18.621953
1100;18.487089
1110;18.529107
1120;17.743719
1130;17.797288
1140;18.357078
1150;17.691336
1160;17.381308
1170;17.521929
1180;16.857308
1190;17.101801
1200;16.454442
1210;17.591471
1220;16.046808
1230;16.210486
1240;16.274429
1250;15.507201
1260;16.020979
1270;15.826968
1280;15.452267
1290;15.370719
1300;15.035762
1310;14.843242
1320;14.486356
1330;14.707654
1340;14.127876
1350;13.725307
1360;13.687555
1370;13.684587
1380;13.588689
1390;13.343619
1400;13.214092
1410;12.817034
1420;13.104947
1430;13.058767
1440;12.309802
1450;12.548135
1460;12.212016
1470;12.259480
1480;11.540042
1490;11.642892
1500;11.364783
1510;11.550709
1520;11.475319
1530;11.365862
1540;11.005888
1550;10.999898
1560;11.091943
1570;10.956389
1580;10.941458
1590;10.406436
1600;10.418072
1610;10.272801
1620;9.927335
1630;10.647302
1640;9.561967
1650;10.348853
1660;9.763187
1670;9.986857
1680;9.849458
1690;9.135504
1700;8.945885
1710;9.395060
1720;9.285637
1730;8.620631
1740;9.167347
1750;8.966063
1760;8.804958
1770;8.956817
1780;9.073495
1790;8.199157
1800;8.588877
1810;8.561073
1820;8.548761
1830;8.012864
1840;7.927436
1850;7.789038
1860;7.244550
1870;8.247799
1880;7.780335
1890;8.083202
1900;8.091000
1910;8.120071
1920;7.523305
1930;7.819646
1940;7.344561
1950;7.413234
1960;6.977969
1970;7.282129
1980;6.737860
1990;6.792558
2000;6.309104
2010;7.225592
2020;6.593143
2030;6.361170
2040;6.598441
2050;6.579970
2060;6.321940
2070;6.298880
2080;6.133606
2090;6.828544
2100;5.859753
2110;6.054102
2120;5.910615
2130;6.246291
2140;5.857172
2150;5.865974
2160;5.841756
2170;5.604386
2180;5.928108
2190;5.658652
2200;5.608273
2210;5.045914
2220;5.236955
2230;5.584822
2240;5.244915
2250;5.133688
2260;4.953527
2270;5.039888
2280;5.754407
2290;5.219626
2300;5.047842
2310;4.928540
2320;4.153316
2330;4.554195
2340;4.859470
2350;4.948873
2360;4.634931
2370;4.164009
2380;4.294092
2390;3.907374
2400;4.517556
2410;4.394830
2420;4.763986
2430;3.976773
2440;4.086290
2450;4.236695
2460;5.150820
2470;4.080048
2480;3.180393
2490;3.741309
2500;3.966057
2510;3.981315
2520;3.665090
2530;4.346824
2540;4.240855
2550;4.037671
2560;3.875428
2570;3.530848
2580;3.590355
2590;3.594113
2600;3.709695
2610;3.337514
2620;3.559586
2630;3.751382
2640;3.525957
2650;3.689903
2660;3.470153
2670;3.095480
2680;3.430536
2690;3.267961
2700;3.687899
2710;3.788783
2720;3.329393
2730;3.425461
2740;2.726827
2750;2.740354
2760;3.565417
2770;3.407927
2780;3.214994
2790;2.984831
2800;3.433045
2810;3.051230
2820;2.694484
2830;2.834339
2840;3.333823
2850;2.857873
2860;3.237806
2870;2.800397
2880;3.026334
2890;2.455877
2900;3.241955
2910;2.959677
2920;2.893103
2930;2.913597
2940;3.457625
2950;2.408797
2960;2.479517
2970;2.559207
2980;2.841612
2990;2.756690
3000;2.288342
3010;2.623800
3020;2.690486
3030;2.492042
3040;2.326375
3050;2.013258
3060;2.539806
3070;2.821844
3080;2.314853
3090;2.319141
3100;2.299561
3110;2.003320
3120;2.133592
3130;2.960330
3140;1.795303
3150;2.009038
3160;2.330078
3170;2.001499
3180;1.907456
3190;2.319155
3200;2.100112
3210;1.931059
3220;2.163236
3230;2.362158
3240;1.964487
3250;2.021417
3260;2.776152
3270;2.685798
3280;2.003903
3290;1.516063
3300;1.851113
3310;1.821667
3320;1.537255
3330;2.309554
3340;1.794910
3350;2.092148
3360;1.924659
3370;1.822830
3380;2.208926
3390;2.160850
3400;1.320508
3410;1.652207
3420;1.732290
3430;1.837223
3440;1.968812
3450;2.073951
3460;1.833754
3470;1.494460
3480;1.335133
3490;1.521908
3500;1.879304
3510;1.497401
3520;1.943955
3530;1.814889
3540;2.218591
3550;1.561322
3560;1.658520
3570;1.610039
3580;1.515147
3590;1.483041
3600;1.228968
3610;1.128854
3620;2.018217
3630;1.856661
3640;1.268108
3650;1.470987
3660;1.729804
3670;2.121548
3680;1.780302
3690;1.355962
3700;2.023754
3710;1.256264
3720;1.534786
3730;1.589487
3740;1.219759
3750;2.161287
3760;1.583993
3770;1.161214
3780;1.428816
3790;1.552542
3800;1.645853
3810;0.961932
3820;1.197603
3830;1.321325
3840;1.479905
3850;1.037641
3860;1.476023
3870;1.348514
3880;1.294528
3890;1.565886
3900;1.366674
3910;0.991321
3920;1.425831
3930;0.984067
3940;0.829246
3950;1.502832
3960;1.172373
3970;1.208192
3980;1.099849
3990;1.221305
4000;0.805320
4010;1.487508
4020;1.643315
4030;1.197422
4040;1.530858
4050;1.148524
4060;0.945035
4070;0.380273
4080;1.491139
4090;1.416671
4100;1.978248
4110;1.330994
4120;1.013895
4130;-0.117689
4140;0.287230
4150;1.295601
4160;1.846718
4170;1.454506
4180;1.191916
4190;1.401448
4200;1.477325
4210;1.690033
4220;1.009210
4230;0.850715
4240;1.011089
4250;1.101425
4260;1.783021
4270;1.873036
4280;1.414781
4290;1.235009
4300;1.306484
4310;1.011156
4320;0.772577
4330;0.991613
4340;0.443433
4350;1.149130
4360;1.268375
4370;1.645043
4380;0.884790
4390;1.816670
4400;1.004715
4410;1.593600
4420;1.076414
4430;0.431849
4440;1.031964
4450;1.255168
4460;0.857459
4470;0.723099
4480;1.080206
4490;1.617330
4500;0.555041
4510;0.956019
4520;1.185639
4530;1.574919
4540;1.150488
4550;0.991853
4560;0.931663
4570;0.742947
4580;0.949349
4590;0.830966
4600;1.246742
4610;1.123278
4620;1.310531
4630;0.673948
4640;1.473991
4650;1.536166
4660;1.338236
4670;0.738383
4680;1.257108
4690;1.710744
4700;0.986549
4710;1.005845
4720;0.304814
4730;1.528583
4740;1.197819
4750;1.680243
4760;0.768291
4770;0.747852
4780;1.067094
4790;0.973510
4800;0.811970
4810;1.186908
4820;1.128048
4830;0.850669
4840;1.001008
4850;0.728983
4860;0.754538
4870;1.291706
4880;0.864576
4890;0.435633
4900;1.034412
4910;1.802728
4920;1.117451
4930;0.659467
4940;0.503149
4950;1.239988
4960;1.042592
4970;0.856196
4980;0.995112
4990;1.141879
5000;0.860625
