Laser Delay [ns];TA [mOD]
-400;0.044066
-390;0.145982
-380;-1.138702
-370;-0.807171
-360;-0.790857
-350;-0.275374
-340;0.328213
-330;-0.209078
-320;-0.366720
-310;-1.733342
-300;-0.449989
-290;-0.622164
-280;-0.612133
-270;-0.454585
-260;-0.816992
-250;-0.520588
-240;-0.852652
-230;-1.017770
-220;-1.418038
-210;-0.864792
-200;0.561422
-190;-0.657050
-180;-1.144024
-170;-1.195330
-160;-0.308845
-150;-0.192501
-140;-0.754067
-130;-0.615724
-120;-0.614103
-110;-0.984233
-100;-0.533725
-90;-0.054641
-80;-0.042485
-70;0.048553
-60;-0.426594
-50;-0.267281
-40;0.036452
-30;0.196080
-20;3.701584
-10;6.972821
0;12.703000
10;17.921597
20;23.302162
30;27.811066
40;31.703424
50;37.299556
60;40.875641
70;45.427021
80;49.108902
90;53.549629
100;56.381676
110;57.316070
120;57.315630
130;56.697040
140;56.773512
150;56.142084
160;54.972488
170;53.517428
180;54.077513
190;53.758146
200;51.519053
210;50.931255
220;52.000944
230;50.360165
240;49.969646
250;50.540457
260;48.756641
270;47.941207
280;46.925675
290;47.158698
300;46.814078
310;45.738409
320;45.422590
330;44.713091
340;44.542068
350;44.277398
360;43.728068
370;43.143602
380;41.669200
390;42.114708
400;41.341883
410;41.661818
420;40.468197
430;39.747295
440;39.769240
450;39.771060
460;38.171085
470;37.816041
480;38.130614
490;37.539760
500;36.906498
510;36.547056
520;36.164276
530;35.165242
540;35.531127
550;34.603776
560;33.719018
570;33.924643
580;33.945419
590;32.567340
600;32.727945
610;33.308304
620;31.883804
630;31.770093
640;30.835622
650;30.879075
660;31.009204
670;29.422366
680;29.650132
690;29.366616
700;28.228012
710;28.112280
720;28.218776
730;28.043218
740;28.167288
750;27.796249
760;26.926065
770;26.448368
780;27.105882
790;26.588774
800;25.502298
810;25.465708
820;25.160324
830;24.095560
840;24.727557
850;24.450705
860;23.682951
870;24.530756
880;23.335054
890;22.005022
900;23.267703
910;23.094069
920;22.494242
930;22.023800
940;21.771889
950;21.411527
960;21.717771
970;21.756130
980;21.381396
990;20.637010
1000;21.370606
1010;20.281508
1020;20.241254
1030;19.945110
1040;19.837213
1050;18.762359
1060;18.826230
1070;18.422710
1080;18.896203
1090;18.292252
1100;17.610606
1110;18.605797
1120;17.168641
1130;16.659216
1140;16.674577
1150;17.909855
1160;15.986231
1170;15.652981
1180;16.661687
1190;16.211645
1200;15.510104
1210;16.202477
1220;15.574418
1230;15.660067
1240;15.096639
1250;15.242982
1260;14.778082
1270;14.293742
1280;14.615345
1290;14.953754
1300;14.072536
1310;12.839352
1320;13.766228
1330;14.020182
1340;14.410199
1350;13.218674
1360;13.494736
1370;13.323152
1380;12.776946
1390;13.385735
1400;13.677838
1410;11.843513
1420;12.401602
1430;11.786192
1440;12.440644
1450;11.661161
1460;12.562319
1470;11.541930
1480;11.366700
1490;12.364427
1500;11.360974
1510;11.978713
1520;10.578435
1530;10.708580
1540;11.417172
1550;10.573995
1560;10.707499
1570;10.674584
1580;9.618079
1590;9.834239
1600;9.168589
1610;10.356475
1620;10.231988
1630;10.101940
1640;9.981203
1650;9.964319
1660;9.562945
1670;9.135612
1680;9.157809
1690;8.913030
1700;9.335270
1710;8.992115
1720;7.747464
1730;8.753078
1740;8.687078
1750;8.084321
1760;8.775493
1770;8.745981
1780;8.144303
1790;7.343357
1800;8.817027
1810;8.544743
1820;8.540618
1830;7.967814
1840;8.547766
1850;7.208531
1860;7.007246
1870;8.296689
1880;7.839807
1890;6.255055
1900;7.138524
1910;7.461338
1920;6.956991
1930;7.319697
1940;7.025875
1950;5.917625
1960;6.541399
1970;7.204830
1980;6.874556
1990;5.728165
2000;5.847367
2010;5.917269
2020;6.284918
2030;6.362740
2040;6.806908
2050;6.825579
2060;5.410388
2070;5.392185
2080;5.778420
2090;4.808767
2100;5.218587
2110;6.471295
2120;5.845265
2130;5.535793
2140;5.759993
2150;5.776512
2160;4.873460
2170;5.533089
2180;4.833923
2190;5.842313
2200;4.863439
2210;5.202195
2220;4.962727
2230;5.705437
2240;6.343365
2250;3.132210
2260;5.771164
2270;5.325877
2280;5.131759
2290;5.373003
2300;3.988514
2310;4.505295
2320;5.017157
2330;4.962034
2340;4.709317
2350;4.135079
2360;4.111797
2370;3.825099
2380;4.000240
2390;4.306973
2400;4.789143
2410;4.520793
2420;3.762971
2430;3.981624
2440;3.993032
2450;4.592609
2460;4.074427
2470;3.541533
2480;4.924184
2490;3.573712
2500;3.511337
2510;4.112193
2520;3.245821
2530;4.218865
2540;2.723647
2550;2.911446
2560;3.585316
2570;2.926857
2580;3.450212
2590;3.397454
2600;2.788287
2610;3.768904
2620;3.200046
2630;3.368307
2640;3.304364
2650;3.401567
2660;2.367847
2670;2.846276
2680;3.503206
2690;3.282693
2700;3.112748
2710;3.460376
2720;2.935839
2730;2.251627
2740;3.166037
2750;2.578402
2760;3.841432
2770;2.745879
2780;2.897599
2790;3.196806
2800;2.385782
2810;2.709874
2820;2.527668
2830;3.162373
2840;2.477716
2850;2.094229
2860;3.067168
2870;2.188832
2880;2.564553
2890;2.958963
2900;2.271109
2910;3.312464
2920;2.697519
2930;2.079093
2940;1.754129
2950;1.953642
2960;3.291496
2970;3.530133
2980;2.020576
2990;1.980308
3000;3.067330
3010;2.643910
3020;3.071369
3030;1.883180
3040;2.761444
3050;1.866539
3060;2.279902
3070;2.307528
3080;2.136350
3090;2.075722
3100;2.467216
3110;1.914741
3120;2.574715
3130;2.125180
3140;2.413757
3150;2.464119
3160;2.327917
3170;1.837903
3180;1.606247
3190;1.593001
3200;1.190143
3210;1.810136
3220;2.854902
3230;1.143213
3240;2.270361
3250;2.531782
3260;2.208794
3270;1.398807
3280;1.758457
3290;1.837347
3300;2.024272
3310;1.547993
3320;2.313632
3330;2.289423
3340;2.020245
3350;2.439537
3360;1.227425
3370;2.766597
3380;2.082105
3390;1.984905
3400;2.845646
3410;1.914852
3420;1.501721
3430;1.632856
3440;1.340929
3450;1.376496
3460;1.687017
3470;1.363957
3480;1.382595
3490;2.095071
3500;2.546358
3510;1.666701
3520;1.573965
3530;1.675541
3540;1.960585
3550;1.118502
3560;1.860900
3570;1.944236
3580;1.762110
3590;2.198942
3600;1.322753
3610;1.295194
3620;1.578448
3630;1.304221
3640;1.939128
3650;2.123975
3660;2.145451
3670;1.255759
3680;1.846578
3690;1.510261
3700;1.563189
3710;1.479469
3720;2.572028
3730;2.022434
3740;1.252353
3750;1.034973
3760;1.365620
