Laser Delay [ns];TA [mOD]
-400;-0.412069
-390;0.049079
-380;0.027493
-370;-0.156578
-360;-0.360673
-350;0.127818
-340;-0.106169
-330;-0.204803
-320;-0.033957
-310;-0.267656
-300;-0.636017
-290;-0.370652
-280;-0.531117
-270;-0.248700
-260;-0.326486
-250;-0.232787
-240;-0.287596
-230;-0.268260
-220;-0.151630
-210;-0.499383
-200;-0.260632
-190;-0.594177
-180;-0.140712
-170;0.325732
-160;-0.220797
-150;-0.130811
-140;-0.223807
-130;-0.303267
-120;0.145852
-110;-0.289158
-100;-0.176793
-90;-0.588841
-80;-0.094874
-70;-0.092095
-60;-0.141010
-50;-0.124209
-40;-0.280429
-30;-0.169055
-20;-0.112980
-10;0.406295
0;2.008781
10;3.370001
20;4.894012
30;6.304719
40;7.969374
50;9.342754
60;10.573191
70;11.970035
80;13.162422
90;13.455176
100;13.350043
110;12.974964
120;13.114980
130;12.721163
140;12.416370
150;12.456147
160;12.216369
170;12.112585
180;11.702376
190;11.482738
200;10.989990
210;11.058755
220;10.363766
230;10.595598
240;10.468959
250;10.327647
260;10.330954
270;9.814364
280;9.645708
290;9.780161
300;9.183858
310;9.393586
320;9.142588
330;9.002967
340;8.858218
350;8.267889
360;8.182585
370;8.166453
380;8.276492
390;8.179229
400;8.276284
410;7.830289
420;7.527845
430;7.317829
440;7.271439
450;7.093815
460;7.026607
470;7.306473
480;6.958666
490;6.939793
500;6.793855
510;6.526623
520;6.761483
530;6.722847
540;5.812923
550;6.275984
560;6.281090
570;6.091113
580;5.854289
590;6.284652
600;5.624398
610;5.742928
620;5.097220
630;5.097488
640;5.172725
650;5.892360
660;4.929816
670;5.483027
680;4.949794
690;5.126063
700;4.854242
710;4.904560
720;4.751712
730;4.580374
740;4.190434
750;4.560402
760;4.506017
770;4.480539
780;4.781434
790;4.207124
800;4.293306
810;4.522726
820;4.213012
830;4.015264
840;3.987139
850;4.055766
860;3.850943
870;3.861208
880;3.814012
890;3.833419
900;3.824657
910;3.538965
920;3.507688
930;3.440517
940;3.241170
950;3.469606
960;3.223814
970;3.346801
980;3.320872
990;3.286485
1000;3.360107
1010;3.288331
1020;2.780571
1030;2.811527
1040;3.472087
1050;3.282784
1060;3.112204
1070;2.869253
1080;2.894744
1090;2.787522
1100;3.034584
1110;2.476273
1120;2.913930
1130;2.991566
1140;2.694709
1150;3.047496
1160;2.847348
1170;2.688994
1180;2.600347
1190;2.826067
1200;2.764912
1210;2.796568
1220;2.410830
1230;2.349106
1240;2.091454
1250;2.573969
1260;2.311311
1270;2.174219
1280;2.707035
1290;2.441855
1300;2.551958
1310;2.242494
1320;2.447178
1330;2.185233
1340;2.109316
1350;2.173765
1360;2.391510
1370;2.725765
1380;1.829784
1390;1.808625
1400;2.298899
1410;2.031998
1420;1.995428
1430;2.107373
1440;2.012792
1450;1.710384
1460;2.023497
1470;2.022371
1480;1.803558
1490;2.037972
1500;2.108256
1510;1.841988
1520;2.005922
1530;1.691884
1540;2.014828
1550;2.013615
1560;1.661346
1570;1.842950
1580;1.616407
1590;1.655335
1600;1.819624
1610;1.648949
1620;1.992662
1630;1.468036
1640;1.690918
1650;1.832857
1660;1.933525
1670;1.778896
1680;2.033875
1690;1.943790
1700;1.563924
1710;1.307323
1720;1.744423
1730;2.110060
1740;1.728692
1750;1.600053
1760;1.838484
1770;1.820195
1780;2.104660
1790;1.424623
1800;1.546276
1810;1.848723
1820;1.513176
1830;1.664231
1840;1.653392
1850;1.454427
1860;1.700157
1870;1.617341
1880;1.530014
1890;1.448758
1900;1.543781
1910;1.639305
1920;2.067856
1930;1.483874
1940;1.531503
1950;1.286626
1960;1.762216
1970;1.799337
1980;1.240672
1990;1.844968
2000;1.581319
2010;1.710692
2020;1.525658
2030;1.545861
2040;1.786429
2050;1.720971
2060;1.946816
2070;1.625112
2080;1.693852
2090;1.264220
2100;1.404261
2110;1.688777
2120;1.596641
2130;1.512097
2140;1.204247
2150;1.340420
2160;1.702951
2170;1.576860
2180;1.113647
2190;1.503089
2200;1.491845
2210;1.209797
2220;1.446329
2230;1.339297
2240;1.793012
2250;1.473626
2260;1.883862
2270;1.415913
2280;1.669403
2290;1.543334
2300;1.634518
2310;1.490278
2320;1.551665
2330;1.304333
2340;1.321561
2350;1.514855
2360;1.454528
2370;1.461593
2380;1.197432
2390;1.706996
2400;1.443263
2410;1.198034
2420;1.683763
2430;1.454178
2440;1.506062
2450;1.578221
2460;1.241523
2470;1.329974
2480;1.382238
2490;1.476658
2500;1.045733
2510;1.480141
2520;1.447988
2530;1.329746
2540;1.379890
2550;1.627301
2560;1.219032
2570;1.471427
2580;1.218833
2590;1.599008
2600;1.396146
2610;1.506580
2620;1.542144
2630;1.385385
2640;1.457488
2650;1.005507
2660;1.062888
2670;1.588692
2680;1.435577
2690;1.455769
2700;1.522674
2710;1.292745
2720;1.438656
2730;1.544567
2740;1.345276
2750;1.108978
2760;1.459699
2770;1.524206
2780;1.579533
2790;1.154064
2800;1.610629
2810;1.390803
2820;1.397738
2830;1.605376
2840;1.630153
2850;1.281614
2860;1.532498
2870;1.524634
2880;1.151037
2890;0.958941
2900;1.527251
2910;1.205343
2920;1.225165
2930;1.712970
2940;1.311811
2950;1.374276
2960;1.118571
2970;1.442758
2980;1.579280
2990;1.171176
3000;1.289683
3010;1.313664
3020;1.313996
3030;1.442195
3040;1.366182
3050;1.768294
3060;1.457208
3070;1.720421
3080;1.636365
3090;1.112912
3100;1.199852
3110;1.241386
3120;1.299609
3130;1.391716
3140;1.321253
3150;1.537562
3160;1.359104
3170;1.343415
3180;1.377755
3190;1.734018
3200;1.178905
3210;1.217512
3220;1.315273
3230;1.104590
3240;1.363228
3250;1.598779
3260;1.188923
3270;0.975386
3280;0.967217
3290;1.502072
3300;0.966832
3310;1.466145
3320;1.289806
3330;0.954175
3340;1.253359
3350;1.442647
3360;1.179510
3370;1.429372
3380;1.045869
3390;1.537683
3400;1.066592
3410;0.716456
3420;1.364879
3430;1.237052
3440;0.954377
3450;1.325566
3460;1.766853
3470;1.543029
3480;1.000948
3490;1.367853
3500;1.316187
3510;1.493007
3520;1.160758
3530;1.113653
3540;1.499558
3550;1.215085
3560;1.135130
3570;1.292314
3580;1.631565
3590;1.005835
3600;1.446487
3610;1.496658
3620;1.050034
3630;0.932607
3640;1.278837
3650;0.877831
3660;1.306308
3670;1.548588
3680;1.333371
3690;1.196647
3700;1.218690
3710;1.226044
3720;1.178526
3730;1.257254
3740;1.461525
3750;1.542008
3760;1.230124
3770;1.039126
3780;1.041359
3790;1.395180
3800;1.500187
3810;1.287029
3820;1.812624
3830;1.055362
3840;1.609997
3850;1.223289
3860;1.205653
3870;1.289165
3880;1.137545
3890;1.479878
3900;1.002944
3910;1.495043
3920;1.209075
3930;1.255037
3940;1.316723
3950;1.050025
3960;1.354435
3970;1.505539
3980;1.338201
3990;1.237222
4000;1.414919
4010;1.755170
4020;1.191054
4030;1.655526
4040;1.394677
4050;1.226291
4060;1.131026
4070;1.401499
4080;1.386948
4090;1.062998
4100;1.045582
4110;1.404264
4120;1.501061
4130;1.592700
4140;1.291656
4150;1.424995
4160;1.442949
4170;1.482111
4180;1.306843
4190;1.237083
4200;1.515317
4210;1.312619
4220;1.574502
4230;1.135738
4240;1.104529
4250;1.376348
4260;1.116361
4270;1.243843
4280;1.069676
4290;1.232904
4300;1.400850
4310;1.525007
4320;1.192599
4330;0.871390
4340;1.075837
4350;0.919678
4360;1.276783
4370;0.977435
4380;1.467771
4390;1.317480
4400;1.405257
4410;1.545873
4420;1.075111
4430;0.998973
4440;1.497554
4450;1.358821
4460;1.296822
4470;1.225176
4480;1.584111
4490;1.562196
4500;1.542596
4510;0.713806
4520;1.300648
4530;1.227245
4540;1.205117
4550;1.385494
4560;1.690634
4570;1.361345
4580;1.224322
4590;1.601940
4600;1.397574
4610;1.172985
4620;1.425767
4630;1.320830
4640;1.064308
4650;1.089407
4660;1.019836
4670;1.047012
4680;1.230357
4690;1.112434
4700;0.991498
4710;1.365601
4720;1.613049
4730;1.361232
4740;1.207719
4750;1.179001
4760;1.286826
4770;1.512615
4780;1.158398
4790;1.223250
4800;1.368353
4810;1.053636
4820;1.233910
4830;1.294994
4840;1.586033
4850;1.141288
4860;1.060078
4870;1.118234
4880;1.214059
4890;1.485512
4900;1.471492
