Laser Delay [ns];TA [mOD]
-400;-0.040941
-390;-0.043767
-380;-0.175979
-370;-0.307989
-360;0.047768
-350;-0.143720
-340;0.000784
-330;-0.288125
-320;0.038053
-310;0.004705
-300;0.223242
-290;0.049095
-280;0.016483
-270;-0.140042
-260;-0.299050
-250;-0.082971
-240;-0.151098
-230;0.010624
-220;-0.040533
-210;-0.154015
-200;0.242582
-190;0.130280
-180;0.055920
-170;-0.367986
-160;-0.303074
-150;-0.290392
-140;0.065852
-130;-0.201168
-120;0.253899
-110;-0.011444
-100;-0.214922
-90;-0.199833
-80;-0.476682
-70;0.023271
-60;-0.143999
-50;-0.199864
-40;-0.305775
-30;-0.420765
-20;-0.412985
-10;0.438992
0;2.401557
10;4.379323
20;5.666172
30;6.536371
40;6.492453
50;6.318633
60;6.593318
70;6.271205
80;5.896640
90;6.138673
100;5.654983
110;5.844855
120;5.387210
130;5.694350
140;5.337413
150;5.133225
160;5.044457
170;4.986347
180;4.915962
190;4.673855
200;4.820051
210;4.619522
220;4.405337
230;4.683544
240;4.637053
250;4.270938
260;4.227445
270;4.349192
280;4.378220
290;3.983459
300;4.453362
310;4.009059
320;3.826748
330;3.675219
340;4.315970
350;3.633412
360;3.425962
370;3.611469
380;3.413423
390;3.859902
400;3.256603
410;3.332755
420;3.429982
430;3.121888
440;3.245092
450;3.313812
460;3.009389
470;2.938299
480;3.100247
490;3.085390
500;2.918061
510;2.845339
520;2.648348
530;2.761432
540;2.542553
550;2.943229
560;2.511686
570;2.540538
580;2.751197
590;2.773092
600;2.528261
610;2.440976
620;2.236951
630;2.040989
640;2.567143
650;2.150126
660;2.099403
670;2.144991
680;2.186720
690;2.297310
700;2.127056
710;1.802763
720;1.885615
730;1.781088
740;2.025084
750;2.136442
760;1.827571
770;1.697286
780;1.910646
790;1.777492
800;1.866945
810;1.763575
820;1.920539
830;1.849086
840;1.716717
850;1.656987
860;1.342713
870;1.233826
880;1.592077
890;1.499152
900;1.117949
910;1.979093
920;1.847976
930;1.539766
940;1.583442
950;1.300185
960;1.559722
970;1.697000
980;1.565720
990;1.293711
1000;1.220037
1010;1.272885
1020;1.368919
1030;1.403881
1040;1.360341
1050;1.461867
1060;1.416469
1070;1.320176
1080;1.370384
1090;1.221655
1100;0.910699
1110;1.246822
1120;1.111508
1130;1.112050
1140;1.394318
1150;1.424624
1160;1.132747
1170;1.114129
1180;1.061993
1190;0.960449
1200;1.175761
1210;0.966543
1220;1.148153
1230;0.981664
1240;0.874630
1250;1.228220
1260;1.193890
1270;1.065505
1280;0.900218
1290;1.281496
1300;1.050824
1310;1.081171
1320;1.167696
1330;1.033927
1340;0.799220
1350;0.779923
1360;0.960805
1370;0.894602
1380;1.157120
1390;0.777206
1400;0.781625
1410;0.762412
1420;0.949421
1430;1.037895
1440;0.832329
1450;0.928580
1460;0.827798
1470;0.944901
1480;1.025979
1490;0.743430
1500;0.656656
1510;1.189240
1520;1.436186
1530;1.186236
1540;1.167201
1550;0.987083
1560;0.918990
1570;0.571656
1580;0.945503
1590;0.725423
1600;0.997365
1610;0.754298
1620;0.808686
1630;0.529121
1640;0.815149
1650;0.632125
1660;0.880534
1670;0.700767
1680;0.720066
1690;1.033095
1700;0.809813
1710;0.809394
1720;1.064677
1730;1.065769
1740;0.656495
1750;0.897668
1760;0.552346
1770;0.927409
1780;0.969533
1790;0.651506
1800;0.979011
1810;0.716301
1820;0.685568
1830;1.106180
1840;0.648282
1850;0.541467
1860;0.844090
1870;0.832789
1880;0.650157
1890;0.755115
1900;0.498509
1910;0.469666
1920;0.638622
1930;0.576991
1940;0.742936
1950;0.315274
1960;0.394362
1970;0.766126
1980;0.734124
1990;1.066092
2000;0.754274
2010;0.431208
2020;0.677474
2030;0.734390
2040;0.767497
2050;0.577481
2060;0.705423
2070;0.866040
2080;0.495805
2090;0.659763
2100;0.857032
2110;0.873619
2120;0.511950
2130;0.578035
2140;0.618669
2150;0.921199
2160;0.649243
2170;0.716678
2180;0.503969
2190;0.604961
2200;0.719399
2210;0.359825
2220;0.805940
2230;0.592405
2240;0.662773
2250;0.786941
2260;0.625670
2270;0.362909
2280;0.480062
2290;0.460129
2300;0.284041
2310;0.843862
2320;0.519988
2330;0.640094
2340;0.496099
2350;0.637106
2360;0.279640
2370;0.570941
2380;0.565498
2390;0.903890
2400;0.751206
2410;0.589498
2420;0.795435
2430;0.355090
2440;0.263463
2450;0.654636
2460;0.311548
2470;0.442239
2480;0.195329
2490;0.361771
2500;0.656152
2510;0.561910
2520;0.367708
2530;0.511273
2540;0.315532
2550;0.521154
2560;0.604443
2570;0.398542
2580;0.620122
2590;0.741531
2600;0.751205
2610;0.584650
2620;0.612109
2630;0.529138
2640;0.392229
2650;1.095816
2660;0.730708
2670;0.613357
2680;0.463502
2690;0.613953
2700;0.752659
2710;0.557929
2720;0.776456
2730;0.425399
2740;0.371961
2750;0.669760
2760;0.413132
2770;0.514628
2780;0.618622
2790;0.578620
2800;0.843423
2810;0.511246
2820;0.712728
2830;0.536577
2840;0.751784
2850;0.735895
2860;0.429150
2870;0.313025
2880;0.818796
2890;0.467434
