Laser Delay [ns];TA [mOD]
-400;-0.134720
-390;-0.382601
-380;-0.099642
-370;-0.280441
-360;-0.192105
-350;-0.194758
-340;-0.315887
-330;0.143157
-320;-0.058736
-310;-0.238146
-300;-0.004709
-290;-0.162842
-280;-0.171912
-270;0.153072
-260;-0.339713
-250;-0.268678
-240;0.138119
-230;-0.027549
-220;0.003939
-210;-0.269938
-200;-0.047990
-190;-0.302226
-180;-0.177434
-170;-0.040543
-160;-0.460762
-150;-0.348349
-140;-0.202808
-130;-0.498106
-120;-0.262306
-110;-0.568843
-100;-0.042238
-90;-0.293221
-80;-0.155717
-70;0.007112
-60;-0.017759
-50;-0.182392
-40;-0.035537
-30;-0.222789
-20;-0.206921
-10;0.195137
0;2.449604
10;3.953451
20;5.766383
30;7.162649
40;7.604044
50;7.822314
60;7.561149
70;7.728870
80;7.565539
90;6.811537
100;6.757167
110;7.256680
120;6.892312
130;6.718021
140;6.456909
150;6.180590
160;6.275356
170;6.309527
180;6.424853
190;5.620857
200;6.025196
210;5.930670
220;5.865682
230;5.670799
240;5.517892
250;5.423681
260;5.421727
270;5.282787
280;4.946206
290;5.142632
300;4.791152
310;4.868703
320;4.516853
330;4.674639
340;4.628414
350;4.706594
360;4.483116
370;4.668241
380;4.477048
390;3.917682
400;4.403595
410;3.856773
420;3.886505
430;4.131718
440;3.657485
450;3.586907
460;3.943304
470;3.719521
480;3.767434
490;3.746698
500;3.303735
510;3.200102
520;3.269714
530;3.348653
540;3.480119
550;3.626978
560;3.080418
570;2.783219
580;3.150837
590;3.026677
600;3.005096
610;2.856606
620;2.991010
630;2.829194
640;2.626359
650;2.372467
660;2.912949
670;2.781573
680;2.623750
690;2.830733
700;2.942747
710;2.497331
720;2.141210
730;2.491150
740;2.323160
750;2.139930
760;2.538251
770;2.208527
780;2.547278
790;2.620824
800;2.593485
810;2.017387
820;2.236694
830;2.081731
840;2.148771
850;1.953079
860;2.497262
870;1.671996
880;2.005140
890;1.833377
900;1.620610
910;1.844222
920;1.772764
