Laser Delay [ns];TA [mOD]
-400;-0.510512
-390;-0.103485
-380;-0.069094
-370;-0.522984
-360;-1.045418
-350;-0.679055
-340;-0.442823
-330;-0.420172
-320;-0.044308
-310;-0.005784
-300;0.117618
-290;-0.407315
-280;-0.715942
-270;-0.001930
-260;-0.415425
-250;-0.005805
-240;-1.330138
-230;-0.529648
-220;-0.762238
-210;-0.957811
-200;0.533849
-190;0.433759
-180;-0.963026
-170;-0.465130
-160;-0.569888
-150;0.228589
-140;-0.860767
-130;-0.471157
-120;-0.122309
-110;0.550831
-100;0.174361
-90;0.362571
-80;-0.048461
-70;0.625196
-60;0.077621
-50;-1.100887
-40;0.087315
-30;0.624967
-20;-0.227232
-10;1.250243
0;3.749793
10;6.704229
20;9.854452
30;11.105346
40;15.145114
50;17.707742
60;20.210281
70;22.711036
80;23.527047
90;27.140549
100;28.845270
110;30.580616
120;31.533202
130;30.230575
140;28.727944
150;31.339816
160;29.438284
170;28.736295
180;29.641862
190;28.876114
200;27.186976
210;27.133328
220;27.059016
230;26.273563
240;27.394647
250;25.500873
260;25.285840
270;26.067062
280;27.104554
290;24.512733
300;25.032011
310;23.880703
320;23.601424
330;23.944835
340;23.456198
350;22.842095
360;21.661676
370;21.276701
380;22.755018
390;21.350259
400;21.015907
410;21.000517
420;20.491076
430;21.048234
440;20.319112
450;20.068424
460;20.845798
470;19.208678
480;18.212027
490;18.568318
500;18.813895
510;19.371276
520;18.943846
530;17.752480
540;18.122670
550;18.377011
560;17.750606
570;16.153501
580;18.014262
590;18.039624
600;17.450604
610;16.403623
620;16.624832
630;17.107393
640;16.596427
650;14.398244
660;15.549953
670;15.202092
680;15.329486
690;14.144773
700;14.037850
710;14.713111
720;13.339329
730;13.463739
740;13.986683
750;14.252127
760;14.119162
770;14.627049
780;13.198947
790;12.997632
800;13.212195
810;12.472726
820;12.706973
830;11.932629
840;12.366049
850;11.747071
860;12.985891
870;11.029669
880;11.939229
890;11.654487
900;11.272380
910;10.698733
920;11.560511
930;12.047983
940;11.293293
950;10.294838
960;10.827024
970;10.359559
980;10.811560
990;10.035518
1000;9.899074
1010;10.430556
1020;10.685842
1030;9.815394
1040;10.382941
1050;9.464415
1060;9.782598
1070;8.780932
1080;8.194757
1090;9.805576
1100;9.301465
1110;9.246983
1120;8.425935
1130;8.932033
1140;8.330139
1150;8.765525
1160;8.750284
1170;7.802172
1180;8.400522
1190;8.270742
1200;8.350708
1210;7.337130
1220;8.450469
1230;7.669314
1240;7.408309
1250;6.994361
1260;7.863938
1270;7.797042
1280;6.546463
1290;6.847938
1300;8.351694
1310;6.693557
1320;6.554701
1330;7.324905
1340;6.217044
1350;6.235408
1360;6.641827
1370;7.287980
1380;6.567808
1390;6.834196
1400;7.420194
