Laser Delay [ns];TA [mOD]
-400;-0.587813
-390;-0.352039
-380;-0.120345
-370;-1.419249
-360;0.169282
-350;-0.433916
-340;-0.531846
-330;-0.603153
-320;0.040358
-310;-1.058964
-300;-0.294728
-290;-0.554433
-280;-0.434302
-270;-0.697666
-260;-0.423527
-250;-0.765772
-240;-1.428301
-230;-0.467717
-220;0.640864
-210;-0.491556
-200;-1.154057
-190;0.517725
-180;0.290168
-170;-0.419559
-160;-0.225127
-150;-1.525295
-140;-0.459001
-130;-0.459052
-120;-0.331116
-110;0.179596
-100;-0.729331
-90;-0.753558
-80;-0.692138
-70;0.001231
-60;-0.061638
-50;0.976512
-40;-0.366686
-30;-0.609633
-20;-0.524148
-10;1.703168
0;4.375146
10;6.255856
20;9.144714
30;11.406953
40;13.729649
50;16.699962
60;19.474556
70;21.777303
80;24.088184
90;26.918363
100;28.661178
110;30.288844
120;31.408213
130;30.194870
140;29.729797
150;30.383918
160;28.683488
170;28.999429
180;28.118001
190;28.116728
200;27.816981
210;27.804596
220;27.055721
230;27.162527
240;26.157614
250;26.668029
260;26.150906
270;25.307718
280;24.789055
290;23.836825
300;24.185367
310;24.218285
320;23.781285
330;23.870780
340;23.022275
350;23.360936
360;22.866366
370;21.840176
380;22.151472
390;20.940697
400;21.199901
410;20.553660
420;21.324538
430;20.394517
440;20.557868
450;19.570790
460;19.859222
470;19.806716
480;19.055101
490;19.085079
500;19.387511
510;18.237498
520;18.778379
530;17.085122
540;18.007770
550;17.674090
560;17.859544
570;17.157788
580;16.945697
590;16.953923
600;15.559634
610;16.420006
620;16.703628
630;16.573979
640;15.377874
650;15.140501
660;16.187499
670;15.045183
680;14.769041
690;14.464965
700;15.307621
710;13.670796
720;13.373471
730;14.204861
740;12.832895
750;13.588894
760;13.234012
770;13.537852
780;13.434527
790;12.281547
800;12.254438
810;12.947433
820;12.675005
830;12.571175
840;12.050503
850;12.046976
860;12.245571
870;11.712594
880;11.745737
890;11.505761
900;11.490806
910;10.937352
920;10.119392
930;10.856957
940;10.473635
950;10.605796
960;10.764724
970;10.632649
980;11.017717
990;10.049401
1000;9.646823
1010;10.166529
1020;9.703593
1030;10.173328
1040;9.578113
1050;9.594157
1060;8.686437
1070;9.485018
1080;9.412587
1090;8.748695
1100;8.352215
1110;7.980358
1120;8.689714
1130;8.627895
1140;7.450394
1150;7.498016
1160;8.728354
1170;7.481586
1180;7.759705
1190;7.735999
1200;7.852505
1210;7.433806
1220;7.523788
1230;8.136562
1240;7.265825
1250;7.863373
1260;7.040209
1270;6.745195
1280;7.035181
1290;8.245946
1300;6.963165
1310;6.488427
1320;8.306658
1330;6.545725
1340;6.362110
1350;6.538999
1360;6.437047
1370;6.379365
