Laser Delay [ns];TA [mOD]
-400;-0.827146
-390;-0.773778
-380;-0.729499
-370;-0.896870
-360;-0.751466
-350;-0.787675
-340;-0.730911
-330;-0.903195
-320;-0.913704
-310;-0.764152
-300;-0.937858
-290;-0.779009
-280;-0.746607
-270;-0.828693
-260;-0.870640
-250;-0.791068
-240;-0.702484
-230;-0.980317
-220;-0.870806
-210;-0.782884
-200;-0.781200
-190;-0.817499
-180;-0.741315
-170;-0.723364
-160;-0.841090
-150;-0.828611
-140;-0.681061
-130;-0.849314
-120;-0.792071
-110;-0.797917
-100;-0.754806
-90;-0.767294
-80;-0.804299
-70;-0.752327
-60;-0.781758
-50;-0.785224
-40;-0.739071
-30;-0.834769
-20;-0.687128
-10;1.106532
0;3.887651
10;6.584159
20;9.172415
30;12.102335
40;14.499634
50;17.003373
60;19.463683
70;21.936161
80;24.265357
90;26.369607
100;28.740328
110;30.573769
120;31.093543
130;30.680779
140;30.127849
150;29.719419
160;29.374150
170;28.985356
180;28.586044
190;28.352816
200;27.939509
210;27.565666
220;27.093007
230;26.930979
240;26.493685
250;26.023707
260;25.726375
270;25.353402
280;24.879348
290;24.811991
300;24.345741
310;24.013369
320;23.783436
330;23.462677
340;23.142656
350;22.724836
360;22.607954
370;22.286244
380;21.938528
390;21.525574
400;21.367588
410;21.151298
420;20.899745
430;20.579381
440;20.187667
450;19.984344
460;19.880703
470;19.632147
480;19.309029
490;18.983534
500;18.761120
510;18.600817
520;18.327438
530;18.053711
540;17.831817
550;17.609773
560;17.374806
570;17.011691
580;16.947771
590;16.714488
600;16.630262
610;16.423948
620;16.136699
630;15.995184
640;15.542073
650;15.552879
660;15.246030
670;15.218793
680;14.917624
690;14.701940
700;14.502977
710;14.253020
720;13.996011
730;13.959244
740;13.866731
750;13.749686
760;13.607352
770;13.394487
780;13.082323
790;12.794159
800;12.951834
810;12.614925
820;12.646036
830;12.351643
840;12.331329
850;12.059909
860;11.945846
870;11.841587
880;11.633552
890;11.460915
900;11.503190
910;11.225023
920;11.021856
930;10.988012
940;10.790429
950;10.601184
960;10.591213
970;10.439340
980;10.295547
990;10.277179
1000;9.957272
1010;9.875890
1020;9.723704
1030;9.801020
1040;9.737813
1050;9.446223
1060;9.239161
1070;9.367992
1080;9.181985
1090;8.994549
1100;8.909048
1110;8.921169
1120;8.707140
1130;8.466267
1140;8.488682
1150;8.396375
1160;8.624329
1170;8.238543
1180;7.876022
1190;8.118793
1200;7.950101
1210;7.790802
1220;7.726705
1230;7.735191
1240;7.652846
1250;7.466108
1260;7.489249
1270;7.498181
1280;7.275459
1290;7.236235
1300;7.170317
1310;6.908794
1320;6.848522
1330;6.932409
1340;6.920442
1350;6.706295
1360;6.609792
1370;6.556473
1380;6.525599
1390;6.376659
1400;6.474358
1410;6.282819
1420;6.129007
1430;6.138909
1440;5.974486
1450;6.120125
1460;5.980242
1470;5.858784
1480;5.785544
1490;5.679393
1500;5.633284
1510;5.569212
1520;5.596585
1530;5.517706
1540;5.300386
1550;5.528240
1560;5.250160
