Laser Delay [ns];TA [mOD]
-400;-0.122279
-390;0.200183
-380;-0.235104
-370;0.049202
-360;-0.028908
-350;-0.291852
-340;-0.201622
-330;-0.135975
-320;-0.088743
-310;-0.364903
-300;-0.348274
-290;-0.126327
-280;-0.113059
-270;-0.100266
-260;-0.411919
-250;-0.156370
-240;0.050219
-230;-0.135156
-220;-0.465840
-210;-0.156932
-200;-0.031724
-190;-0.155417
-180;0.002889
-170;0.041456
-160;-0.141450
-150;-0.133914
-140;-0.213807
-130;-0.026989
-120;-0.195702
-110;0.111680
-100;-0.081899
-90;0.071256
-80;-0.237002
-70;0.049125
-60;-0.287752
-50;0.082750
-40;0.257048
-30;-0.198086
-20;-0.085626
-10;0.190566
0;1.055713
10;1.634292
20;2.303262
30;3.130839
40;3.702454
50;4.304509
60;5.031558
70;5.872855
80;6.480166
90;6.980825
100;6.932330
110;6.589468
120;6.407572
130;6.415050
140;6.346855
150;6.441646
160;6.300931
170;6.052631
180;6.026047
190;5.797651
200;5.738456
210;5.946967
220;5.596789
230;5.460881
240;5.685142
250;5.306069
260;5.395251
270;5.192641
280;4.976284
290;5.302491
300;5.402351
310;4.985135
320;4.955194
330;4.823515
340;4.705343
350;4.479411
360;4.619825
370;4.529690
380;4.732768
390;4.408778
400;4.364711
410;4.242415
420;4.310181
430;4.115178
440;4.269900
450;3.945930
460;3.667598
470;4.120933
480;3.742136
490;3.616483
500;3.666732
510;3.604927
520;3.693847
530;3.642709
540;3.673598
550;3.437650
560;3.219121
570;3.425415
580;3.376935
590;3.311371
600;3.698875
610;3.495263
620;3.079588
630;3.039029
640;3.273151
650;2.917587
660;3.174797
670;2.847623
680;2.891969
690;2.938714
700;3.003724
710;2.784831
720;2.805236
730;2.430141
740;2.554385
750;2.698565
760;2.562514
770;2.729234
780;2.389178
790;2.450461
800;2.502646
810;2.421471
820;2.374350
830;2.572237
840;2.397472
850;2.289610
860;2.287205
870;2.123154
880;2.348519
890;2.350894
900;2.303369
910;2.012378
920;2.214191
930;2.193889
940;2.167588
950;2.139170
960;2.036536
970;1.937745
980;2.062349
990;1.909591
1000;2.020898
1010;1.915009
1020;2.097412
1030;1.786505
1040;1.631068
1050;1.837182
1060;1.924437
1070;1.749680
1080;1.623419
1090;1.729421
1100;1.406936
1110;1.704885
1120;1.395801
1130;1.684593
1140;1.493277
1150;1.587206
1160;1.630633
1170;1.421887
1180;1.727401
1190;1.656162
1200;1.393826
1210;1.698472
1220;1.565762
1230;1.661808
1240;1.564057
1250;1.444245
1260;1.579135
1270;1.459245
1280;1.089511
1290;1.463473
1300;1.520880
1310;1.449531
1320;1.512712
1330;1.279324
1340;1.301995
1350;1.378417
1360;1.157748
1370;1.394493
1380;1.340907
1390;1.403187
1400;1.279867
1410;1.225371
1420;1.264598
1430;1.130879
1440;1.167041
1450;1.109119
1460;1.233992
1470;1.235170
1480;1.091333
1490;1.135663
1500;1.066585
1510;1.171974
1520;1.154063
1530;1.318782
1540;0.980202
1550;1.224509
1560;1.011164
1570;1.406155
1580;1.000732
1590;0.910184
1600;1.263644
1610;1.218637
1620;1.068546
1630;0.848979
1640;0.928201
1650;0.932139
1660;0.900646
1670;1.059540
1680;0.889823
1690;0.966359
1700;0.953356
1710;1.049690
1720;0.749255
1730;1.014528
1740;0.937922
1750;1.029344
1760;1.001597
1770;0.895648
1780;1.036599
1790;0.848689
1800;0.916718
1810;0.839934
1820;0.955276
1830;0.845218
1840;1.095544
1850;0.744949
1860;0.924058
1870;0.676056
1880;0.696496
1890;0.762096
1900;0.717497
1910;0.968696
1920;0.645395
1930;0.473816
1940;1.041517
1950;0.782403
1960;0.926230
1970;0.801638
1980;0.847980
1990;0.728354
2000;0.575370
2010;0.763894
2020;0.744326
2030;0.706503
2040;0.587136
2050;0.798657
2060;0.635445
2070;0.656074
2080;0.711781
2090;0.676870
2100;0.718960
2110;0.715590
2120;0.754718
2130;0.705583
2140;0.950094
2150;0.679879
2160;0.795622
2170;0.759161
2180;0.941495
2190;0.842326
2200;0.591537
2210;0.606159
2220;0.447963
2230;0.563104
2240;0.697261
2250;0.763000
2260;0.679470
2270;0.837552
2280;0.768099
2290;0.650849
2300;0.824093
2310;0.722127
2320;0.676671
2330;0.697562
2340;0.849592
2350;0.594670
2360;0.753727
2370;0.610753
2380;0.825274
2390;0.739916
2400;0.792936
2410;0.707496
2420;0.653243
2430;0.801209
2440;0.851068
2450;0.625910
2460;0.801267
2470;0.524699
2480;0.678549
2490;0.854981
2500;0.688015
2510;0.596244
2520;0.464148
2530;0.564443
2540;0.442487
2550;0.612741
2560;0.658787
2570;0.613614
2580;0.558806
2590;0.499731
2600;0.703565
2610;0.885552
2620;0.630022
2630;0.522060
2640;0.582546
2650;0.384260
2660;0.458909
2670;0.596354
2680;0.430503
2690;0.609923
2700;0.890243
2710;0.496254
2720;0.808053
2730;0.590386
2740;0.602142
2750;0.447947
2760;0.427874
2770;0.570237
2780;0.782435
2790;0.489559
2800;0.489651
2810;0.810184
2820;0.608489
2830;0.834795
2840;0.755181
2850;0.586394
2860;0.503649
2870;0.638034
2880;0.604771
2890;0.356502
2900;0.643522
2910;0.545371
2920;0.566634
2930;0.779447
2940;0.750792
2950;0.574106
2960;0.574171
2970;0.740938
2980;0.663580
2990;0.635709
3000;0.511960
3010;0.643182
3020;0.870966
3030;0.831756
3040;0.761717
3050;0.642921
3060;0.663958
3070;0.558764
3080;0.818167
3090;0.933263
3100;0.659360
3110;0.506990
3120;0.607693
3130;0.625452
3140;0.587811
3150;0.679037
3160;0.863046
3170;0.642486
3180;0.482755
3190;0.507683
3200;0.539950
3210;0.685677
3220;0.270844
3230;0.443799
3240;0.526193
3250;0.751329
3260;0.608089
3270;0.695333
3280;0.766393
3290;0.727678
3300;0.611871
3310;0.587393
3320;0.505482
3330;0.666724
3340;0.657290
3350;0.320180
3360;0.537052
3370;0.649508
3380;0.903756
3390;0.556856
3400;0.708930
3410;0.559577
3420;0.699497
3430;0.553671
3440;0.489346
3450;0.923814
3460;0.599372
3470;0.653916
3480;0.568331
3490;0.516418
3500;0.526850
3510;1.241361
3520;0.527499
3530;0.499104
3540;0.846231
3550;0.765641
3560;0.578671
3570;0.392227
3580;0.664077
3590;0.715485
3600;0.118071
3610;0.477682
3620;0.486925
3630;0.531433
3640;0.517144
3650;0.508735
3660;0.786680
3670;0.627479
3680;0.496098
3690;0.506933
3700;0.736921
3710;0.181228
3720;0.719930
3730;0.601230
3740;0.599733
3750;0.473624
3760;0.514217
3770;0.725465
3780;0.584753
3790;0.738196
3800;0.373514
3810;0.614143
3820;0.535308
3830;0.495388
3840;0.442147
3850;0.304086
3860;0.491931
3870;0.514984
3880;0.424580
3890;0.734933
3900;0.589533
3910;0.506522
3920;0.485021
3930;0.629699
3940;0.666534
3950;0.209076
3960;0.667314
3970;0.570360
3980;0.496223
3990;0.602568
4000;0.718775
4010;0.546327
4020;0.509887
4030;0.470824
4040;0.457132
4050;0.516023
4060;0.835205
4070;0.439822
4080;0.664556
4090;0.705270
4100;0.695272
4110;0.513091
4120;0.568002
4130;0.488403
4140;0.661766
4150;0.452016
4160;0.426127
4170;0.676494
4180;0.627365
4190;0.392341
4200;0.740162
4210;0.393106
4220;0.400315
4230;0.599931
4240;0.718495
4250;0.563336
4260;0.604282
4270;0.601143
4280;0.398987
4290;0.756594
4300;0.642189
4310;0.570331
4320;0.446504
4330;0.728134
4340;0.434222
4350;0.623747
4360;0.566905
4370;0.541908
4380;0.594218
4390;0.448268
4400;0.569571
4410;0.545714
4420;0.323541
4430;0.393886
4440;0.567637
4450;0.350344
4460;0.643129
4470;0.422171
4480;0.473410
4490;0.409714
4500;0.404600
4510;0.352484
4520;0.642973
4530;0.686341
4540;0.673004
4550;0.459075
4560;0.735661
4570;0.606558
4580;0.708959
4590;0.462083
4600;0.593922
4610;0.668854
4620;0.681718
4630;0.792355
4640;0.782413
4650;0.459577
4660;0.561894
4670;0.587136
4680;0.339439
4690;0.269243
4700;0.489473
4710;0.728593
4720;0.463330
4730;0.465270
4740;0.656578
4750;0.535543
4760;0.561905
4770;0.575241
4780;0.281022
4790;0.535329
4800;0.567664
4810;0.365215
4820;0.559238
4830;0.634504
4840;0.478210
4850;0.452875
4860;0.560961
4870;0.717228
4880;0.485995
4890;0.447807
4900;0.693116
4910;0.405758
4920;0.439710
4930;0.448348
4940;0.284767
4950;0.701623
4960;0.498054
4970;0.657989
4980;0.336614
4990;0.669367
5000;0.421388
