Laser Delay [ns];TA [mOD]
-400;0.363254
-390;-0.120802
-380;0.108748
-370;0.035322
-360;0.435074
-350;-0.010229
-340;-0.592290
-330;0.414691
-320;-0.378484
-310;-0.359866
-300;-0.167422
-290;0.108810
-280;0.212031
-270;0.457613
-260;-0.549714
-250;0.004651
-240;0.390576
-230;-0.117239
-220;-0.374919
-210;0.354435
-200;-0.124627
-190;0.238112
-180;0.210197
-170;0.421338
-160;-0.388987
-150;-0.306915
-140;-0.111648
-130;-0.284591
-120;-0.174894
-110;-0.328464
-100;-0.216685
-90;0.616787
-80;0.173885
-70;0.303170
-60;-0.046524
-50;-0.033513
-40;0.172004
-30;0.461526
-20;0.741722
-10;0.731257
0;1.159856
10;0.997219
20;0.974378
30;1.992037
40;1.371083
50;1.568087
60;1.456480
70;1.892327
80;0.970738
90;1.391530
100;1.607481
110;1.031620
120;1.283255
130;0.986058
140;1.085996
150;0.956929
160;1.095960
170;0.861256
180;1.022160
190;0.719334
200;1.595750
210;0.981691
220;0.899694
230;0.863256
240;1.223088
250;0.693957
260;1.415867
270;1.076839
280;1.736128
290;0.451980
300;0.648226
310;1.197448
320;0.800888
330;1.018809
340;0.990237
350;1.187241
360;0.929246
370;1.358308
380;0.350218
390;0.947219
400;1.402523
410;0.800397
420;0.895555
430;0.576002
440;0.669963
450;0.401472
460;0.335375
470;0.793579
480;0.908336
490;0.884947
500;0.780401
510;0.303894
520;0.486897
530;1.133144
540;0.912406
550;0.695504
560;0.564013
570;0.578507
580;0.347275
590;0.435570
600;0.574804
610;0.528479
620;-0.430901
630;0.722618
640;0.897744
650;0.768416
660;0.416003
670;0.303665
680;0.713836
690;0.785802
700;0.161550
710;0.151323
720;0.998561
730;0.532058
740;0.687815
750;0.699747
760;0.831617
770;0.358220
780;0.208868
790;0.179954
800;0.672523
810;0.367445
820;0.609424
830;0.818322
840;0.077898
850;0.905806
860;0.636388
870;0.329301
880;0.629785
890;0.491456
900;0.246722
910;0.127055
920;0.357072
930;0.564426
