Laser Delay [ns];TA [mOD]
-400;0.065510
-390;-0.203455
-380;-0.061738
-370;0.081000
-360;-0.351023
-350;0.074452
-340;-0.212519
-330;-0.100565
-320;-0.428492
-310;-0.140286
-300;0.069713
-290;0.018370
-280;-0.455541
-270;0.072482
-260;-0.489760
-250;-0.215352
-240;0.148751
-230;-0.325365
-220;-0.285948
-210;-0.012558
-200;-0.382118
-190;-0.427443
-180;-0.085060
-170;-0.227734
-160;0.035733
-150;-0.199886
-140;-0.417966
-130;0.174696
-120;-0.064666
-110;0.226628
-100;-0.266071
-90;-0.157199
-80;0.277638
-70;-0.291762
-60;0.100232
-50;-0.051987
-40;-0.374101
-30;-0.056895
-20;-0.079093
-10;0.457848
0;0.915152
10;1.674035
20;2.095512
30;3.100395
40;3.782446
50;4.259653
60;5.152939
70;5.559617
80;6.542655
90;7.159577
100;7.694120
110;8.624304
120;8.327802
130;8.445272
140;8.195316
150;7.717756
160;7.926865
170;7.923024
180;7.892246
190;7.588157
200;7.689116
210;7.130744
220;7.143368
230;7.222374
240;7.154803
250;7.082759
260;7.075127
270;6.946908
280;6.657784
290;6.722779
300;6.381355
310;6.558855
320;6.401063
330;6.132938
340;6.197037
350;5.773266
360;6.080160
370;5.796028
380;5.760649
390;5.773948
400;5.187510
410;5.555329
420;5.413219
430;5.447561
440;5.324159
450;5.206454
460;5.332829
470;5.108526
480;4.819394
490;4.875277
500;4.967785
510;4.881687
520;4.675718
530;4.579698
540;4.657881
550;4.842043
560;4.470042
570;4.129457
580;4.589164
590;4.265284
600;4.433071
610;4.336981
620;4.364973
630;3.937958
640;4.121442
650;4.073666
660;3.853750
670;3.743648
680;3.773990
690;3.632675
700;3.684055
710;3.641610
720;4.039055
730;3.581251
740;3.798489
750;3.291964
760;3.513596
770;3.283656
780;3.228069
790;3.386032
800;3.158507
810;3.320091
820;3.059627
830;2.803436
840;2.751390
850;3.311751
860;2.845058
870;2.816782
880;3.313068
890;2.792877
900;2.841486
910;2.946140
920;2.630396
930;2.681571
940;2.724091
950;2.515358
960;3.151271
970;2.606734
980;2.562144
990;2.699608
1000;2.663448
1010;2.565981
