Laser Delay [ns];TA [mOD]
-400;-0.120738
-390;-0.163237
-380;0.429730
-370;-0.013742
-360;-0.161617
-350;0.122116
-340;0.452755
-330;0.082115
-320;0.070280
-310;0.109883
-300;-0.092933
-290;0.043708
-280;0.442761
-270;-0.402769
-260;-0.145573
-250;0.435007
-240;-0.145561
-230;-0.167868
-220;-0.109195
-210;-0.272097
-200;-0.121014
-190;0.373606
-180;0.313424
-170;-0.209151
-160;0.313839
-150;-0.279240
-140;-0.059516
-130;-0.132100
-120;0.164101
-110;-0.204688
-100;0.308620
-90;0.131166
-80;0.388230
-70;0.008494
-60;-0.201028
-50;-0.001213
-40;-0.095410
-30;0.621020
-20;0.259037
-10;0.813704
0;1.215961
10;1.357858
20;1.696264
30;1.409240
40;1.208092
50;1.153820
60;1.355270
70;1.364918
80;1.280671
90;1.530912
100;0.774972
110;1.119327
120;1.220912
130;0.988668
140;1.341875
150;1.085269
160;0.868199
170;0.784799
180;1.024851
190;0.805205
200;0.722679
210;1.292607
220;1.077622
230;0.843499
240;1.011719
250;0.901435
260;1.090326
270;1.361166
280;1.108855
290;0.958262
300;0.791244
310;0.860379
320;0.809582
330;0.886432
340;1.034148
350;0.751379
360;0.622767
370;0.910270
380;0.768431
390;0.867069
400;0.833667
410;0.876270
420;0.878377
430;0.679075
440;1.116444
450;0.524897
460;0.918813
470;0.576052
480;1.023368
490;1.038809
500;0.897011
510;0.374469
520;0.722738
530;0.705368
540;0.690637
550;0.647408
560;0.472925
570;0.532609
580;0.845184
590;0.812844
600;1.037207
610;0.651200
620;0.839958
630;0.380912
640;0.615739
650;0.906304
660;0.716304
670;0.917839
680;0.837042
690;0.681013
700;0.218288
710;0.662803
720;0.602329
730;0.875518
740;0.668910
750;0.648797
760;0.513125
770;0.387215
780;0.349616
790;0.915017
800;0.581435
810;0.419284
820;0.633930
830;0.541497
840;0.576388
850;0.432810
860;0.385540
870;0.617886
880;0.442388
890;0.371450
900;0.319598
910;0.466464
920;0.351698
930;0.249950
940;0.428559
950;-0.056784
960;0.381609
970;0.390903
980;0.449224
990;0.448189
1000;0.085479
1010;0.114618
1020;0.574162
1030;0.379857
1040;0.194975
1050;0.190862
1060;-0.038462
1070;0.217294
1080;0.564849
1090;0.254294
1100;0.657378
1110;0.478807
1120;0.447073
1130;0.448852
1140;0.327183
1150;-0.614327
1160;0.862322
1170;0.574258
1180;0.379925
1190;0.731244
1200;0.290561
1210;0.370193
1220;0.488598
1230;0.232523
1240;0.008100
1250;0.162254
1260;0.145088
1270;0.458410
1280;0.536972
1290;0.029182
1300;0.086748
1310;0.095612
1320;0.270462
1330;0.647732
1340;0.389873
1350;0.471749
1360;0.485367
1370;0.270580
1380;-0.039346
1390;0.533427
1400;0.470355
1410;0.230126
1420;0.288025
1430;0.188111
1440;-0.218517
1450;0.243943
1460;0.159715
1470;-0.015398
1480;0.378243
1490;-0.086823
1500;0.361987
1510;0.195025
1520;0.531233
1530;0.382462
1540;-0.029180
1550;0.430669
1560;0.325994
1570;0.018641
1580;-0.073375
1590;0.062413
1600;0.240775
1610;0.368132
1620;0.039744
1630;-0.439878
1640;0.523040
1650;-0.186138
1660;0.153751
1670;-0.085615
1680;0.058750
1690;-0.098456
1700;-0.080728
1710;0.060017
1720;0.164215
1730;0.036888
1740;-0.737396
1750;0.461412
1760;0.325212
1770;0.405502
1780;0.134305
1790;0.387090
1800;0.209635
1810;0.241964
1820;0.852002
1830;0.232751
1840;-0.231337
1850;0.118062
1860;-0.096119
1870;0.229637
1880;0.132774
1890;0.333190
1900;0.002028
1910;-0.013793
1920;0.082334
1930;0.519201
1940;0.247051
1950;0.019481
1960;0.002840
1970;0.365927
1980;0.064087
1990;-0.055963
2000;0.069763
2010;0.221573
2020;-0.177307
2030;0.231593
2040;0.239039
2050;-0.350359
2060;0.006898
2070;0.332617
2080;0.178144
2090;-0.017465
2100;-0.023131
2110;0.689535
2120;0.363748
2130;0.023148
2140;-0.003657
2150;0.397581
2160;0.059706
2170;-0.024369
2180;0.234076
2190;0.289335
2200;0.043443
2210;0.236764
2220;0.746830
2230;0.124303
2240;0.247365
2250;0.051176
2260;-0.059722
2270;-0.105412
2280;0.253258
2290;0.216169
2300;0.250689
2310;0.167674
2320;-0.078030
2330;0.015841
2340;-0.188944
2350;0.362924
2360;0.238966
2370;0.082092
2380;0.091874
2390;0.087407
2400;0.007725
2410;0.256539
2420;0.024375
2430;-0.172458
2440;0.040672
2450;0.293469
2460;-0.108532
2470;0.011382
2480;0.074007
2490;0.261828
2500;0.342718
2510;0.347940
2520;0.210724
2530;0.205029
2540;0.259447
2550;-0.156717
2560;0.193572
2570;0.173290
2580;-0.032540
2590;0.028060
2600;0.203310
2610;0.201382
2620;-0.176605
2630;-0.184673
2640;-0.042726
2650;0.392562
2660;0.099263
2670;0.176136
2680;0.227569
2690;0.369608
2700;-0.112304
2710;0.122443
2720;-0.253586
2730;-0.098239
2740;0.006511
2750;-0.116454
2760;-0.061034
2770;0.078618
2780;0.165759
2790;0.064745
2800;-0.104188
2810;-0.016287
2820;-0.084372
2830;0.289830
2840;-0.427545
2850;-0.215001
2860;0.090838
2870;0.156360
2880;-0.270878
2890;0.272737
2900;0.145975
2910;0.273647
2920;-0.320704
2930;-0.079850
2940;0.171919
2950;0.052556
2960;0.520669
2970;0.029761
2980;0.041139
2990;0.313423
3000;-0.245824
3010;0.307270
3020;0.203824
3030;0.272107
3040;-0.209136
3050;0.103184
3060;0.182265
3070;0.433840
3080;-0.056686
3090;0.231335
3100;0.062061
3110;-0.139143
3120;0.004897
3130;0.254992
3140;0.265160
3150;0.153456
3160;0.015099
3170;0.069056
3180;-0.160088
3190;-0.313395
3200;-0.328960
3210;-0.140122
3220;0.039587
3230;0.128287
3240;0.088121
3250;0.102977
3260;0.186589
3270;0.077092
3280;-0.074300
3290;-0.183494
3300;-0.061247
3310;0.035532
3320;-0.184921
3330;-0.109839
3340;-0.442512
3350;-0.026542
3360;-0.085765
3370;0.049848
3380;0.208676
3390;-0.213929
3400;0.035521
3410;0.392772
3420;-0.145424
3430;0.160962
3440;0.057624
3450;0.090694
3460;0.011852
3470;0.323577
3480;-0.703926
3490;0.291081
3500;-0.063348
3510;-0.501627
3520;-0.084594
3530;-0.026958
3540;-0.347532
3550;-0.111563
3560;0.209066
3570;-0.094862
3580;0.213580
3590;0.167227
3600;0.228495
3610;-0.605132
3620;0.232205
3630;0.019619
3640;0.062564
3650;0.166082
3660;0.156264
3670;0.028202
3680;-0.260655
3690;0.549756
3700;0.150542
3710;-0.140304
3720;-0.076872
3730;0.059340
3740;-0.474166
3750;-0.268555
3760;0.055562
3770;-0.428363
3780;0.218318
3790;0.012271
3800;-0.092802
3810;0.434259
3820;0.243776
3830;0.022060
3840;0.306022
3850;-0.068282
3860;0.129218
3870;-0.002861
3880;0.095718
3890;0.268382
3900;-0.217968
3910;0.176967
3920;0.099063
3930;-0.155831
3940;-0.183769
3950;0.292200
3960;-0.101702
3970;0.386316
3980;0.149919
3990;-0.538605
4000;0.303578
4010;0.054323
4020;-0.153210
4030;0.120542
4040;-0.068228
4050;-0.126990
4060;0.146230
4070;0.129346
4080;0.143716
4090;-0.099164
4100;0.073842
4110;-0.209408
4120;-0.282661
4130;-0.070170
4140;0.041217
4150;0.001632
4160;-0.243111
4170;0.308546
4180;-0.036259
4190;0.146336
4200;-0.087999
4210;0.270638
4220;-0.097321
4230;0.284086
4240;-0.083899
4250;0.446304
4260;-0.201154
4270;0.174373
4280;0.002852
4290;-0.001222
4300;0.083033
4310;0.031356
4320;0.070000
4330;0.035402
4340;-0.155047
4350;0.006911
4360;-0.017488
4370;0.160731
4380;0.152025
4390;0.131008
4400;-0.098013
4410;0.148325
4420;-0.130046
4430;0.241343
4440;-0.042661
4450;0.014618
4460;0.103999
4470;0.275094
4480;0.139235
4490;-0.237110
4500;0.118935
4510;0.197753
4520;-0.003652
4530;-0.255680
4540;-0.079936
4550;0.055155
4560;-0.042565
4570;0.009353
4580;0.202786
4590;0.083226
4600;0.126906
4610;-0.060836
4620;-0.252717
4630;-0.049466
4640;-0.273044
4650;-0.178793
4660;0.005273
4670;-0.081466
4680;0.492309
4690;0.034452
4700;0.208305
4710;-0.132823
4720;-0.081070
4730;0.202209
4740;-0.004875
4750;0.305958
4760;-0.077310
4770;-0.048133
4780;-0.210988
4790;0.046149
4800;-0.116977
4810;-0.068818
4820;0.009309
4830;-0.046162
4840;-0.067599
4850;0.146628
4860;-0.396900
4870;0.066355
4880;0.381454
4890;0.355736
4900;0.309725
4910;0.233620
4920;0.150412
4930;0.118346
4940;0.173017
4950;0.347351
4960;0.257563
4970;-0.051782
4980;0.274356
4990;0.194009
5000;-0.071481
