Laser Delay [ns];TA [mOD]
-400;0.100138
-390;0.352726
-380;0.214807
-370;0.087491
-360;0.030263
-350;0.183196
-340;0.119563
-330;-0.014141
-320;0.293912
-310;-0.100213
-300;0.107085
-290;0.322452
-280;-0.029106
-270;-0.438642
-260;-0.296963
-250;-0.105880
-240;0.413725
-230;-0.065471
-220;-0.763465
-210;-0.558536
-200;-0.284792
-190;-0.273135
-180;-0.804678
-170;-0.334439
-160;0.340624
-150;-0.090897
-140;0.204839
-130;0.423310
-120;-0.340866
-110;-0.187459
-100;0.371093
-90;0.099733
-80;0.207969
-70;0.153478
-60;0.186538
-50;0.140560
-40;0.142485
-30;0.303385
-20;0.316555
-10;1.122213
0;1.938715
10;2.793407
20;4.006122
30;4.185038
40;5.565356
50;6.726930
60;7.661818
70;8.767670
80;9.567005
90;10.084629
100;9.926924
110;10.188999
120;9.648214
130;9.511913
140;9.398593
150;9.643849
160;9.443514
170;9.433445
180;9.455512
190;9.679896
200;8.909064
210;8.998999
220;9.121272
230;9.232826
240;8.709590
250;8.386859
260;8.585504
270;8.408560
280;8.073976
290;8.247367
300;7.934425
310;7.722273
320;7.976688
330;7.976218
340;7.704702
350;8.024519
360;7.493738
370;7.765909
380;7.586601
390;7.448110
400;6.966120
410;6.528639
420;7.260112
430;6.934533
440;6.716652
450;6.585580
460;6.779044
470;6.938265
480;6.108936
490;6.380470
500;6.372342
510;6.261135
520;6.760010
530;6.484003
540;6.592424
550;6.116988
560;5.364398
570;5.870228
580;6.154955
590;6.156422
600;5.447315
610;5.442646
620;5.622213
630;5.763323
640;5.535429
650;5.130544
660;5.329158
670;5.283986
680;5.122061
690;5.446522
700;5.543784
710;5.168976
720;4.878279
730;4.823914
740;4.054361
750;4.775467
760;4.668653
770;4.319412
780;4.404830
790;5.031987
800;4.855812
810;4.791786
820;4.913983
830;4.307270
840;4.431097
850;4.471594
860;4.429199
870;3.965766
880;4.104193
890;4.088959
900;3.543296
910;3.595413
920;4.301214
930;4.089269
940;3.657559
950;3.547197
960;4.318080
970;3.508474
980;3.774921
990;3.981632
1000;3.806260
1010;4.073092
1020;3.598234
1030;3.227981
1040;3.393565
1050;3.504627
1060;3.336230
1070;2.719425
1080;3.285338
1090;3.329532
1100;3.115128
1110;3.034928
1120;3.348908
1130;3.362900
1140;3.094982
1150;3.629962
1160;3.434516
1170;2.818833
1180;2.622698
1190;2.731925
1200;2.814090
1210;2.483620
1220;3.158780
1230;3.053672
1240;2.607733
1250;2.282408
1260;2.700985
1270;2.833367
1280;2.487736
1290;3.255818
1300;2.973064
1310;2.405860
1320;2.838242
1330;2.109574
1340;1.990538
1350;2.040475
1360;2.246143
1370;2.151939
1380;2.827371
1390;2.357772
1400;1.851181
1410;3.003657
1420;2.298940
1430;1.754905
1440;2.169024
1450;2.619291
1460;2.435413
1470;2.845649
1480;2.814188
1490;2.248132
1500;1.740516
1510;2.609023
1520;1.586211
1530;1.870619
1540;1.747395
1550;1.834353
1560;1.917156
1570;2.342777
1580;1.726460
1590;1.126200
1600;1.870237
1610;1.258247
1620;1.698877
1630;1.989935
1640;1.654538
1650;1.715419
1660;1.739101
1670;1.959188
1680;1.711191
1690;2.116295
1700;1.885759
1710;1.811342
1720;1.611168
1730;1.672802
1740;1.938077
1750;1.544946
1760;1.419744
1770;0.779146
1780;1.422364
1790;1.580221
1800;1.695909
1810;1.451798
1820;1.171466
1830;1.036604
1840;1.455146
1850;0.798877
1860;1.252034
1870;2.223052
1880;1.248390
1890;1.397855
1900;1.507644
1910;1.715774
1920;1.276418
1930;1.313066
1940;1.353618
1950;1.559831
1960;1.419341
1970;1.325800
1980;0.477611
1990;1.144648
2000;1.579868
2010;1.671977
2020;1.047747
2030;0.746388
2040;1.156240
2050;0.382204
2060;1.205783
2070;1.032627
2080;1.357648
2090;0.992493
2100;1.227856
2110;0.870496
2120;1.095547
2130;0.856619
2140;1.157171
2150;0.846025
2160;1.005137
2170;0.996869
2180;1.023218
2190;1.223217
2200;0.747287
2210;0.939331
2220;0.884205
2230;0.719925
2240;0.867526
2250;0.671017
2260;0.604632
2270;1.302520
2280;0.941554
2290;0.838282
2300;0.490827
2310;1.222754
2320;1.044731
2330;0.526132
2340;0.952973
2350;1.336320
2360;0.797201
2370;0.671365
2380;0.882202
2390;0.665794
2400;1.033532
2410;1.352311
2420;0.270996
2430;0.407777
2440;0.598221
2450;1.089984
2460;0.372565
2470;0.795995
2480;0.379240
2490;0.713870
2500;0.832710
2510;0.675710
2520;0.426181
2530;0.622930
2540;0.299907
2550;1.083420
2560;0.595396
2570;-0.086944
2580;0.824954
2590;0.392955
2600;0.348899
2610;0.983404
2620;0.604365
2630;0.640892
2640;1.029796
2650;0.805137
2660;0.321165
2670;0.513203
2680;0.659829
2690;-0.012931
2700;0.432314
2710;0.179483
2720;0.335733
2730;0.258676
2740;0.645534
2750;0.335013
2760;0.337562
2770;0.347046
2780;0.626566
2790;0.422382
2800;0.634132
2810;0.391751
2820;0.701445
2830;0.420114
2840;0.237719
2850;0.291313
2860;0.523738
2870;0.596898
2880;0.843264
2890;-0.232867
2900;0.518768
2910;0.851850
2920;-0.102269
2930;0.370962
2940;0.646989
2950;0.088153
2960;0.924651
2970;0.279253
2980;0.293456
2990;0.666526
3000;0.636383
3010;0.442158
3020;0.601739
3030;0.616355
3040;-0.124488
3050;0.323949
3060;0.227636
3070;-0.056594
3080;0.596397
3090;0.142288
3100;0.325394
3110;0.265190
3120;0.230793
3130;0.170129
3140;0.496554
3150;0.162515
3160;0.010916
3170;0.059838
3180;0.226031
3190;0.203686
3200;0.547290
3210;0.441413
3220;0.419063
3230;0.109480
3240;0.245048
3250;0.075184
3260;0.364990
3270;-0.023452
3280;0.101873
3290;0.525107
3300;0.760530
3310;0.396958
3320;-0.140691
3330;0.336650
3340;0.284450
3350;0.466416
3360;0.295012
3370;0.202569
3380;0.439054
3390;0.926242
3400;0.530073
3410;0.693979
3420;0.510194
3430;0.666267
3440;0.492483
3450;0.346143
3460;0.416706
3470;-0.379288
3480;-0.269564
3490;-0.090535
3500;-0.139864
3510;0.556351
3520;0.223152
3530;0.516302
3540;0.676770
3550;0.265568
3560;0.040820
3570;0.244892
3580;0.221595
3590;0.095416
3600;0.566758
3610;-0.042054
3620;0.286716
3630;0.475298
3640;0.084928
3650;0.232881
3660;0.205381
3670;0.777388
3680;0.784961
3690;0.463067
3700;0.242159
3710;0.108353
3720;0.028283
3730;-0.263625
3740;0.082475
3750;0.567892
3760;0.544973
3770;0.209387
3780;0.187664
3790;-0.147645
3800;0.180741
3810;0.002022
3820;-0.162532
3830;0.051398
3840;-0.019012
3850;0.067541
3860;0.332202
3870;-0.294275
3880;0.126512
3890;0.235716
3900;0.668426
3910;0.101910
3920;0.469670
3930;0.325958
3940;0.134288
3950;0.604710
3960;-0.033963
3970;0.150008
3980;-0.581314
3990;-0.160499
4000;0.382383
4010;-0.336801
4020;-0.133039
4030;-0.257178
4040;0.282257
4050;0.075182
4060;0.408681
4070;0.373890
4080;-0.165302
4090;-0.248339
4100;-0.069917
4110;0.292397
4120;0.155617
4130;0.913688
4140;0.487672
4150;0.545280
4160;0.555354
4170;0.072349
4180;0.205307
4190;0.104313
4200;0.090171
4210;0.004851
4220;0.518323
4230;-0.099473
4240;0.419239
4250;0.285046
4260;0.409230
4270;-0.104315
4280;0.423433
4290;0.112834
4300;0.636397
4310;0.129071
4320;0.040850
4330;-0.106749
4340;-0.260845
4350;0.150867
4360;0.086943
4370;0.602100
4380;0.116070
4390;0.427820
4400;-0.183212
4410;0.402659
4420;-0.243387
4430;0.082479
4440;0.064278
4450;0.004854
4460;0.274721
4470;-0.306388
4480;0.204124
4490;0.007283
4500;0.208388
4510;0.120109
4520;0.289238
4530;-0.204653
4540;0.486256
4550;-0.036017
4560;0.504378
4570;-0.144792
4580;-0.039650
4590;-0.285449
4600;0.520568
4610;-0.163762
4620;-0.337676
4630;-0.243891
4640;-0.359441
4650;-0.256698
4660;0.511572
4670;0.036791
4680;0.185184
4690;0.280221
4700;0.237715
4710;0.294467
4720;0.702503
4730;0.318739
4740;-0.036406
4750;0.509162
4760;0.419605
4770;-0.058249
4780;-0.046920
4790;0.012132
4800;-0.052969
4810;0.186428
4820;0.125334
4830;0.118521
4840;0.071136
4850;-0.064279
4860;0.072412
4870;-0.071994
4880;-0.280576
4890;0.355894
4900;-0.228486
4910;-0.055805
4920;0.205733
4930;-0.247510
4940;0.285093
4950;-0.298154
4960;-0.256694
4970;0.151323
4980;-0.058210
4990;0.321547
5000;-0.268447
