Laser Delay [ns];TA [mOD]
-400;0.118654
-390;0.064590
-380;0.516607
-370;0.384685
-360;-0.127795
-350;-0.096899
-340;-0.550827
-330;0.092208
-320;0.076564
-310;0.020967
-300;-0.315017
-290;0.097992
-280;-0.078633
-270;0.075470
-260;-0.304477
-250;0.304789
-240;0.400475
-230;-0.185345
-220;0.449394
-210;-0.638986
-200;0.210988
-190;0.501035
-180;-0.345080
-170;-0.200765
-160;-0.062613
-150;-0.315549
-140;-0.142253
-130;-0.168044
-120;-0.138964
-110;0.070735
-100;-0.001212
-90;0.551610
-80;-0.292232
-70;-0.110817
-60;-0.115951
-50;0.065064
-40;0.048477
-30;0.210103
-20;-0.201607
-10;0.466616
0;1.886108
10;2.953628
20;3.521704
30;4.465813
40;5.275354
50;6.555194
60;6.228944
70;6.650211
80;5.983410
90;6.661117
100;6.101435
110;6.499454
120;6.075775
130;6.124253
140;5.867469
150;6.529901
160;5.532717
170;5.712967
180;5.595476
190;5.810143
200;5.532453
210;5.530196
220;5.646782
230;5.570672
240;5.610121
250;5.454225
260;5.567177
270;5.225107
280;5.004922
290;4.942454
300;5.305220
310;5.111304
320;4.899355
330;5.196271
340;4.675434
350;4.581769
360;5.272653
370;4.813741
380;4.305689
390;5.021304
400;4.627882
410;4.413182
420;4.411412
430;4.179263
440;4.463372
450;4.544161
460;4.209510
470;4.134188
480;4.146827
490;4.184893
500;3.847556
510;3.862575
520;4.621070
530;4.196022
540;4.352492
550;4.009538
560;3.757037
570;3.638875
580;3.649462
590;3.482329
600;3.877904
610;3.547908
620;3.513910
630;3.785723
640;3.419628
650;3.292814
660;3.831860
670;3.665468
680;3.548312
690;3.631214
700;3.422258
710;3.323782
720;3.106530
730;3.514785
740;3.584837
750;3.516059
760;3.106843
770;3.075726
780;3.141825
790;3.489420
800;3.060962
810;3.047910
820;3.070149
830;2.422772
840;2.615732
850;2.808120
860;2.431348
870;2.580819
880;2.216465
890;2.737933
900;2.617796
910;2.396072
920;2.844383
930;2.457872
940;2.866824
950;2.229429
960;2.485366
970;2.119356
980;2.683488
990;2.371304
1000;2.243682
1010;1.889648
1020;2.464647
1030;2.301235
1040;2.191554
1050;2.316748
1060;2.136079
1070;2.350179
1080;1.970123
1090;2.201943
1100;1.817344
1110;2.009468
1120;2.049509
1130;1.212830
1140;2.400766
1150;1.998568
1160;1.813359
1170;1.581579
1180;2.412687
1190;1.846770
1200;1.614309
1210;1.521503
1220;1.689426
1230;1.465685
1240;1.900227
1250;1.642504
1260;1.860197
1270;1.537132
1280;1.591440
1290;1.727480
1300;1.060142
1310;1.326834
1320;1.501783
1330;1.280914
1340;1.241028
1350;1.795594
1360;1.380770
1370;1.619313
1380;1.234902
1390;1.823239
1400;1.722585
1410;1.487271
1420;1.755051
1430;1.343245
1440;1.338295
1450;1.817871
1460;1.055309
1470;1.197348
1480;1.844842
1490;1.454852
1500;1.216276
1510;1.646526
1520;1.314731
1530;1.633735
1540;1.520433
1550;1.152643
1560;1.182051
1570;1.189026
1580;1.296777
1590;1.364708
1600;0.896140
1610;1.072446
1620;1.493846
1630;1.114281
1640;1.219175
1650;0.896574
1660;1.000719
1670;1.460797
1680;0.711229
1690;1.308006
1700;0.590436
1710;0.602114
1720;0.533973
1730;0.908328
1740;0.864724
1750;1.298817
1760;0.924896
1770;0.750358
1780;1.152311
1790;1.058257
1800;1.098501
1810;1.199509
1820;0.559851
1830;1.275507
1840;0.787277
1850;1.065908
1860;0.777823
1870;0.796714
1880;0.804053
1890;0.824627
1900;0.542889
1910;1.131468
1920;0.762566
