Laser Delay [ns];TA [mOD]
-400;0.162182
-390;0.367158
-380;0.352536
-370;-0.370461
-360;0.065429
-350;0.259689
-340;0.248534
-330;0.051680
-320;0.092619
-310;-0.378175
-300;0.153654
-290;-0.051255
-280;-0.025626
-270;0.016527
-260;-0.009149
-250;-0.241072
-240;-0.328233
-230;-0.297118
-220;0.019910
-210;0.410061
-200;-0.324158
-190;0.058765
-180;0.041123
-170;0.010873
-160;-0.417363
-150;-0.280964
-140;-0.225007
-130;-0.126530
-120;0.264008
-110;0.489234
-100;-0.206854
-90;-0.365310
-80;0.101859
-70;-0.177281
-60;-0.133511
-50;-0.104317
-40;-0.254909
-30;-0.027671
-20;-0.085228
-10;1.462342
0;5.161741
10;9.427557
20;14.028481
30;17.691704
40;22.145976
50;25.850491
60;29.567856
70;32.871044
80;36.636812
90;40.770097
100;44.460088
110;46.643585
120;46.601188
130;45.723692
140;45.025347
150;45.028642
160;44.368376
170;44.171206
180;43.488469
190;43.040317
200;42.766977
210;41.818381
220;41.783269
230;41.310512
240;40.468483
250;40.055656
260;39.643912
270;38.810104
280;38.494839
290;38.184143
300;38.000591
310;37.675126
320;37.198819
330;36.777777
340;35.933524
350;35.783578
360;35.131270
370;34.879190
380;35.015584
390;33.935186
400;33.633636
410;33.436540
420;32.927836
430;33.121065
440;32.286289
450;32.002725
460;31.584051
470;31.309373
480;30.827814
490;30.524740
500;30.516305
510;29.718518
520;29.501977
530;29.123113
540;29.048048
550;28.493801
560;27.709620
570;27.832100
580;27.538746
590;27.186998
600;27.140763
610;26.729948
620;26.438048
630;25.837534
640;25.916952
650;25.967393
660;25.154723
670;24.593813
680;24.292630
690;24.233195
700;23.470127
710;23.411258
720;23.805500
730;23.270221
740;22.973230
750;22.588978
760;22.495501
770;22.506216
780;22.477094
790;21.542315
800;21.555375
810;21.199735
820;21.170075
830;20.412236
840;20.146744
850;20.261172
860;20.027870
870;19.826007
880;19.312704
890;19.323414
900;19.064981
910;18.950352
920;18.336984
930;18.059687
940;18.331221
950;18.054832
960;17.926668
970;17.772737
980;17.448989
990;17.208905
1000;16.715946
1010;17.011598
1020;16.583703
1030;16.433967
1040;15.949761
1050;15.879000
1060;15.708374
1070;15.901989
1080;15.452340
1090;15.540218
1100;15.019824
1110;15.121785
1120;14.725513
1130;14.808939
1140;14.155363
1150;14.360679
1160;14.080658
1170;13.896052
1180;13.486851
1190;13.489817
1200;13.300896
1210;13.210633
1220;13.441128
1230;12.720131
1240;13.232347
1250;12.966569
1260;12.529939
1270;12.427321
1280;12.446877
1290;12.440817
1300;12.154443
1310;12.060394
1320;11.984969
1330;11.731064
1340;11.728453
1350;11.155462
1360;11.286609
1370;11.053037
1380;11.230677
1390;11.094997
1400;10.716026
1410;11.337720
1420;10.269795
1430;10.383540
1440;10.410994
1450;10.313843
1460;9.776002
1470;9.718658
1480;9.454237
1490;9.097949
1500;9.458103
1510;9.277445
1520;9.321928
1530;9.698082
1540;9.254926
1550;8.902373
1560;9.279980
1570;8.816994
1580;8.686720
1590;8.754444
1600;8.413817
1610;8.225777
1620;8.113732
1630;8.226873
1640;7.957954
1650;7.861228
1660;7.746356
1670;8.064813
1680;7.582153
1690;7.578174
1700;7.533328
1710;7.674682
1720;7.574507
1730;7.197123
1740;7.302787
1750;6.984074
1760;7.176457
1770;6.878557
1780;6.814271
1790;6.951820
1800;6.478702
1810;6.444412
1820;6.557260
1830;6.442615
1840;6.569395
1850;6.613440
1860;6.430292
1870;6.119640
1880;6.042796
1890;5.768189
1900;5.889428
1910;6.136857
1920;5.878346
1930;5.879765
1940;5.419241
1950;5.697516
1960;5.329652
1970;5.799184
1980;5.758164
1990;5.500393
2000;5.348879
2010;5.258960
2020;5.169255
2030;5.021983
2040;5.281835
2050;4.979768
2060;4.760834
2070;5.002102
2080;4.838308
2090;4.787667
2100;4.975069
2110;4.523086
2120;4.751069
2130;4.884152
2140;4.371508
2150;4.616115
2160;4.501338
2170;4.522343
2180;4.106072
2190;4.396134
2200;4.165458
2210;4.307772
2220;4.176652
