Laser Delay [ns];TA [mOD]
-400;-0.056943
-390;0.055930
-380;0.481798
-370;0.281315
-360;-0.080205
-350;-0.115822
-340;-0.061588
-330;0.020878
-320;-0.091525
-310;-0.055965
-300;0.152608
-290;0.238155
-280;0.132290
-270;0.142108
-260;-0.274949
-250;-0.353875
-240;-0.082696
-230;-0.092843
-220;0.339443
-210;-0.227056
-200;-0.419102
-190;0.154309
-180;0.296926
-170;0.182104
-160;0.127868
-150;-0.380879
-140;0.079281
-130;0.090948
-120;0.013416
-110;0.215809
-100;-0.351799
-90;-0.203064
-80;0.055255
-70;-0.268879
-60;-0.068625
-50;0.146793
-40;-0.077650
-30;-0.127163
-20;-0.362276
-10;-0.097005
0;1.048417
10;2.038677
20;2.872746
30;4.166019
40;4.667285
50;5.659290
60;6.808848
70;7.253566
80;8.214782
90;9.405316
100;10.418050
110;10.698163
120;10.537030
130;10.998895
140;10.736793
150;10.838021
160;10.289718
170;10.431911
180;10.501774
190;9.987475
200;9.798454
210;10.016326
220;10.050472
230;9.845544
240;9.404282
250;9.223756
260;8.908207
270;9.317571
280;9.277803
290;9.461601
300;8.992264
310;8.864528
320;8.907981
330;8.797282
340;8.224745
350;8.681149
360;8.405932
370;8.165877
380;8.035735
390;8.199859
400;8.314612
410;7.896427
420;7.889343
430;7.576037
440;7.528383
450;7.474217
460;7.264458
470;7.329487
480;7.655169
490;7.510563
500;7.403070
510;7.372338
520;6.923309
530;6.938123
540;6.893605
550;6.848056
560;6.879624
570;6.413371
580;6.833884
590;6.626541
600;6.586837
610;6.339499
620;6.546084
630;5.972126
640;6.095470
650;6.013966
660;5.551882
670;6.388459
680;6.029889
690;6.051212
700;5.613791
710;5.681997
720;5.830611
730;5.804502
740;5.718683
750;5.464526
760;5.258834
770;5.632034
780;5.125468
790;5.734384
800;4.869725
810;5.061887
820;5.011075
830;5.056498
840;5.222228
850;4.511467
860;4.316907
870;4.372339
880;4.987617
890;4.416465
900;4.909567
910;4.679038
920;4.800913
930;5.000901
940;4.729961
950;4.595843
960;3.941002
970;4.230965
980;4.340007
990;4.240434
1000;4.319369
1010;3.991241
1020;4.064049
1030;3.595860
1040;4.089320
1050;4.090350
1060;3.962383
1070;3.706612
1080;4.112350
1090;3.829173
1100;4.026359
1110;3.591335
1120;3.604727
1130;3.273347
1140;3.842573
1150;3.618308
1160;3.775904
