Laser Delay [ns];TA [mOD]
-400;-0.201148
-390;-0.624214
-380;-0.197261
-370;-0.881488
-360;-0.784695
-350;-2.242852
-340;-0.584800
-330;-0.199085
-320;0.626119
-310;1.135463
-300;0.511819
-290;0.481417
-280;0.251299
-270;-0.409131
-260;-0.099401
-250;-0.365704
-240;-0.683304
-230;0.602038
-220;-0.182126
-210;-0.637382
-200;0.034060
-190;0.273238
-180;0.998711
-170;0.209678
-160;0.372762
-150;-0.681968
-140;-0.339781
-130;-0.557614
-120;0.946026
-110;-1.219763
-100;0.449763
-90;-0.183539
-80;1.062606
-70;-1.249694
-60;0.117136
-50;-0.841475
-40;0.152111
-30;-1.366019
-20;-3.277180
-10;-0.355731
0;0.258971
10;3.764302
20;4.299597
30;5.919735
40;9.793193
50;11.752552
60;13.746785
70;11.407378
80;15.159199
90;16.580670
100;16.928223
110;18.956209
120;22.031935
130;20.319467
140;20.882462
150;21.448269
160;20.382420
170;18.921488
180;19.131607
190;20.045214
200;17.905207
210;18.245527
220;18.625339
230;18.132777
240;17.638587
250;15.455675
260;17.027842
270;16.312790
280;15.533210
290;15.496335
300;15.981627
310;15.093455
320;14.421634
330;14.637274
340;13.736981
350;14.798514
360;14.462423
370;14.821267
380;13.724645
390;12.839935
400;11.616680
410;11.217398
420;11.790122
430;12.429425
440;12.326596
450;12.977481
460;10.803018
470;11.658020
480;12.315983
490;11.077058
500;10.611956
510;10.651734
520;11.953228
530;11.731938
540;9.948974
550;11.283171
560;10.210044
570;10.374284
580;11.683860
590;10.208439
600;9.084916
610;7.061827
620;8.031031
630;8.378210
640;10.602263
650;9.906304
660;6.730242
670;8.990164
680;9.087794
690;9.179781
700;7.470886
710;7.617266
720;8.418234
730;7.610451
740;8.869855
750;8.529841
760;8.076959
770;8.574640
780;7.440543
790;6.991358
800;6.843882
810;6.644164
820;7.078621
830;7.712711
840;6.984248
850;6.506650
860;6.051127
870;7.428494
880;6.745416
890;7.524133
900;5.474925
910;6.800101
920;5.919968
930;5.642992
940;6.335718
950;6.168386
960;5.803036
970;6.005255
980;7.034477
990;5.592544
1000;4.454832
1010;4.821077
1020;4.052520
1030;5.982405
1040;6.191497
1050;5.694453
1060;5.394672
1070;5.323415
1080;4.250990
1090;5.025440
1100;4.811843
1110;5.279913
1120;5.444175
1130;4.384542
1140;4.835541
1150;5.628895
1160;4.580682
1170;3.534896
1180;3.914998
1190;4.127260
1200;3.236992
1210;4.186789
1220;4.506308
1230;4.028916
1240;4.153560
1250;4.165338
1260;3.959174
1270;4.661011
1280;4.568066
1290;3.208310
1300;3.825176
1310;4.182873
1320;4.706261
1330;3.926303
1340;4.419161
1350;4.248725
1360;3.074290
1370;4.117158
1380;2.944920
1390;4.130983
1400;3.480186
1410;3.769517
1420;2.757565
1430;4.172055
1440;3.757848
1450;3.935810
1460;4.068612
1470;2.695585
1480;2.418435
1490;3.528906
1500;3.634312
1510;1.950578
1520;2.170669
1530;2.528476
1540;4.568285
1550;2.812192
1560;2.677235
1570;4.176185
1580;3.403682
1590;4.213720
1600;3.505076
1610;1.919112
1620;3.788798
1630;2.182535
1640;3.511224
1650;2.226952
1660;3.534089
1670;4.148080
1680;3.935765
1690;2.503548
1700;3.539271
1710;4.258254
1720;3.095794
1730;2.289674
1740;2.402135
1750;2.835939
1760;2.743597
1770;4.746363
1780;2.174515
1790;0.962026
1800;4.231666
1810;2.656627
1820;2.721350
1830;3.467859
1840;1.727164
1850;2.040263
1860;2.584674
1870;2.560598
1880;2.772232
1890;1.773448
1900;2.426382
1910;3.950921
1920;3.489228
1930;1.465422
1940;2.400062
1950;2.123758
1960;3.218522
1970;1.585196
1980;2.575568
1990;1.716389
2000;3.125665
2010;2.705929
2020;3.296698
2030;1.321854
2040;2.012011
2050;1.672009
2060;2.396254
2070;2.764790
2080;2.366132
2090;1.487009
2100;4.150937
2110;3.091294
2120;1.487348
2130;2.917417
2140;3.766067
2150;0.421971
2160;2.908158
2170;3.244170
2180;2.543132
2190;2.867068
2200;3.017363
2210;2.974561
2220;1.707524
2230;2.768142
2240;3.027885
2250;2.503760
2260;2.810377
2270;1.531994
2280;3.596099
2290;0.970888
2300;1.745661
2310;2.018006
2320;2.262787
2330;0.784897
2340;3.200679
2350;2.340426
2360;1.745797
2370;1.805886
2380;2.195429
2390;2.101796
2400;2.657676
2410;3.004270
2420;1.101709
2430;2.712631
2440;0.732063
2450;0.983403
2460;2.265364
2470;2.790855
2480;2.863771
2490;1.905023
2500;3.514273
2510;1.804087
2520;1.653045
2530;2.021217
2540;1.622578
2550;2.910113
2560;1.164737
2570;1.820865
2580;1.997759
2590;1.661069
2600;3.144965
2610;2.316928
2620;3.352226
2630;3.410315
2640;1.087368
2650;2.226134
2660;2.648614
2670;3.202407
2680;1.306411
2690;3.399056
2700;2.404366
2710;3.400275
2720;3.223053
2730;1.444828
2740;1.798642
2750;1.972664
2760;1.400669
2770;3.057981
2780;0.691183
2790;2.513297
2800;1.148800
2810;1.367212
2820;3.152148
2830;1.699894
2840;1.624379
2850;3.318664
2860;2.685611
2870;1.100154
2880;1.414791
2890;2.197153
2900;1.700693
2910;2.557381
2920;3.000821
2930;2.314098
2940;2.659187
2950;2.790220
2960;-0.125323
2970;2.612152
2980;2.220599
2990;1.026723
3000;2.317938
3010;1.339421
3020;2.203857
3030;3.295742
3040;1.515455
3050;1.393111
3060;3.020548
3070;3.690552
3080;3.396693
3090;2.383190
3100;2.904109
3110;0.779380
3120;3.545748
3130;1.699107
3140;2.829886
3150;3.777852
3160;2.971245
3170;1.964667
3180;1.839768
3190;3.151695
3200;1.560511
3210;4.418358
3220;-0.066315
3230;2.184781
3240;2.111910
3250;1.695106
3260;1.899407
3270;1.295013
3280;1.783264
3290;1.313744
3300;4.227372
3310;2.398587
3320;1.110994
3330;3.100814
3340;2.969669
3350;1.275659
3360;3.414054
3370;1.904553
3380;0.613387
3390;2.074548
3400;4.092823
3410;2.465426
3420;1.913426
3430;2.548661
3440;2.607517
3450;2.315945
3460;1.355455
3470;2.851152
3480;2.318629
3490;1.459595
3500;3.055777
3510;2.110706
3520;0.978980
3530;3.056488
3540;1.711970
3550;3.386182
3560;2.156909
3570;3.386253
3580;1.967243
3590;2.476626
3600;2.173567
3610;2.821935
3620;2.081100
3630;2.446602
3640;2.293242
3650;1.809633
3660;1.903523
3670;1.326214
3680;2.974780
3690;3.414900
3700;2.996914
3710;0.987856
3720;2.660858
3730;2.858709
3740;1.599652
3750;2.181795
3760;1.888131
3770;1.808872
3780;2.130101
3790;1.266300
3800;2.490747
3810;1.545181
3820;2.669940
3830;2.417081
3840;1.385250
3850;1.764499
3860;3.813283
3870;1.313327
3880;1.226831
3890;3.165805
3900;2.671386
3910;1.736393
3920;2.607146
3930;1.271167
3940;0.943133
3950;0.481660
3960;3.909044
3970;1.875488
3980;2.916907
3990;0.213619
4000;0.718568
4010;2.228368
4020;1.795794
4030;2.645322
4040;0.892185
4050;3.292637
4060;2.994382
4070;0.940211
4080;0.742672
4090;2.496547
4100;2.093241
4110;2.421079
4120;0.845103
4130;1.407598
4140;1.862546
4150;1.690842
4160;0.925644
4170;1.993558
4180;2.375108
4190;1.263511
4200;2.245466
4210;1.531665
4220;1.614496
4230;0.780617
4240;3.905603
4250;2.008951
4260;3.440257
4270;2.537535
4280;1.565907
4290;1.783405
4300;1.618325
4310;1.890418
4320;1.950164
4330;0.426877
4340;2.439489
4350;2.027593
4360;1.451151
4370;2.610864
4380;3.270845
4390;2.260555
4400;2.172761
4410;1.091053
4420;3.692746
