Laser Delay [ns];TA [mOD]
-400;-0.352808
-390;-0.287239
-380;-0.272197
-370;-0.084962
-360;-0.600632
-350;0.206619
-340;-0.609015
-330;-0.390523
-320;-0.753195
-310;0.022808
-300;-0.256879
-290;-0.316780
-280;-0.588368
-270;-0.144476
-260;-0.017663
-250;-0.567577
-240;-0.309865
-230;-0.102653
-220;-0.542310
-210;-0.369859
-200;0.064737
-190;-0.184078
-180;-0.096118
-170;-0.364328
-160;-0.038271
-150;-0.438036
-140;-0.062436
-130;-0.542509
-120;-0.455121
-110;-0.306493
-100;-0.303055
-90;-0.482541
-80;-0.648664
-70;-0.178645
-60;-0.109787
-50;-0.013319
-40;-0.280657
-30;-0.398729
-20;-0.190203
-10;0.416241
0;2.234694
10;3.931128
20;6.104236
30;7.851314
40;9.431631
50;10.860682
60;12.373401
70;14.741727
80;16.137796
90;17.551857
100;19.017018
110;20.930273
120;21.571098
130;20.687706
140;20.216839
150;20.079984
160;19.720833
170;19.050392
180;18.737076
190;18.717000
200;18.486668
210;17.933566
220;17.959084
230;17.424383
240;16.952203
250;16.825717
260;16.470743
270;16.332639
280;16.051465
290;15.522662
300;15.326228
310;15.134581
320;14.647900
330;14.669544
340;14.309025
350;14.610256
360;13.590986
370;13.867025
380;13.318623
390;13.266898
400;13.203644
410;12.655285
420;12.539203
430;12.339282
440;12.350983
450;12.022515
460;11.425407
470;11.875738
480;11.646148
490;10.577255
500;11.011680
510;10.988619
520;10.965128
530;10.783456
540;10.222728
550;9.982629
560;10.045883
570;9.710695
580;9.749325
590;9.839751
600;9.903747
610;9.538606
620;9.159364
630;9.273600
640;8.909568
650;8.638499
660;8.849225
670;8.237048
680;8.913388
690;8.403245
700;8.062965
710;7.723063
720;7.699295
730;8.086629
740;7.377171
750;7.492802
760;7.071743
770;7.227353
780;6.838162
790;7.458242
800;7.095909
810;7.172567
820;6.803470
830;6.789205
840;6.511189
850;6.680578
860;7.000440
870;6.344307
880;6.407348
890;6.332645
900;6.380725
910;6.523362
920;6.017210
930;6.227235
940;5.604214
950;5.609390
960;5.941228
970;5.941602
980;5.337302
990;5.317586
1000;5.712991
1010;5.508560
1020;5.217785
1030;5.434744
1040;5.201579
1050;5.235617
1060;5.121612
1070;4.870773
1080;5.213516
1090;5.049974
1100;4.701813
1110;4.612924
1120;5.098220
1130;4.267572
1140;4.567732
1150;4.317319
