Laser Delay [ns];TA [mOD]
-400;-0.219717
-390;-0.377826
-380;-0.243990
-370;-0.260635
-360;-0.373260
-350;-0.245881
-340;-0.216062
-330;-0.291283
-320;-0.212021
-310;-0.213843
-300;-0.194752
-290;-0.343809
-280;-0.291824
-270;-0.194977
-260;-0.198514
-250;-0.333070
-240;-0.333348
-230;-0.338705
-220;-0.333229
-210;-0.189906
-200;-0.295043
-190;-0.181952
-180;-0.264539
-170;-0.218099
-160;-0.355743
-150;-0.287318
-140;-0.210983
-130;-0.182954
-120;-0.372444
-110;-0.303485
-100;-0.273116
-90;-0.189052
-80;-0.299229
-70;-0.313799
-60;-0.275899
-50;-0.330329
-40;-0.317724
-30;-0.342821
-20;-0.278329
-10;0.329259
0;2.067398
10;4.166203
20;6.123760
30;7.873308
40;9.656781
50;11.598689
60;13.338506
70;14.909358
80;16.679222
90;18.193731
100;19.961601
110;21.530386
120;22.501356
130;22.228118
140;21.698917
150;21.555626
160;21.802268
170;21.670945
180;21.219077
190;20.985211
200;20.810799
210;20.497132
220;20.170964
230;19.900702
240;19.622076
250;19.220827
260;19.072713
270;18.732924
280;18.498042
290;18.280208
300;17.942017
310;17.764730
320;17.519058
330;17.219658
340;17.040708
350;16.753623
360;16.598523
370;16.257857
380;16.032652
390;15.859603
400;15.446945
410;14.840621
420;14.600955
430;14.293637
440;14.140519
450;13.805658
460;13.770807
470;13.576638
480;13.267900
490;13.127662
500;12.913472
510;12.786341
520;12.571713
530;12.412719
540;12.239677
550;12.118945
560;12.027501
570;11.770000
580;11.582099
590;11.415863
600;11.297547
610;11.108640
620;10.915352
630;10.788470
640;10.602769
650;10.479103
660;10.290616
670;10.171621
680;10.146744
690;9.930768
700;9.834721
710;9.631176
720;9.597370
730;9.376665
740;9.453152
750;9.215278
760;9.132740
770;9.006369
780;8.914828
790;8.586823
800;8.664003
810;8.494709
820;8.338464
830;8.307693
840;8.247825
850;8.158850
860;7.902390
870;7.938356
880;7.650651
890;7.641888
900;7.598856
910;7.544130
920;7.357424
930;7.433673
940;7.374799
950;7.161605
960;7.020895
970;7.059764
980;6.833694
990;6.875463
1000;6.726887
1010;6.601376
1020;6.467959
1030;6.486403
1040;6.449622
1050;6.343833
1060;6.285074
1070;6.141162
1080;6.087926
1090;5.962732
1100;5.885791
1110;5.827471
1120;5.726977
1130;5.774920
1140;5.639043
1150;5.470675
1160;5.571700
1170;5.410502
1180;5.421513
1190;5.437014
1200;5.211351
1210;5.323612
1220;5.211806
1230;4.959765
1240;4.965678
1250;4.892305
1260;4.838021
1270;4.891272
1280;4.896399
1290;4.833004
1300;4.569442
1310;4.698197
1320;4.501250
1330;4.517940
1340;4.563404
1350;4.400186
1360;4.475077
1370;4.500354
1380;4.343176
1390;4.234888
1400;4.040349
1410;4.192591
1420;4.201801
1430;4.100036
1440;4.116325
1450;4.018471
1460;3.975068
1470;3.994935
1480;3.989033
1490;3.878039
1500;3.855077
1510;3.729547
1520;3.659457
1530;3.888029
1540;3.679222
1550;3.518354
1560;3.645536
1570;3.562795
1580;3.576956
1590;3.514609
1600;3.556005
1610;3.554794
1620;3.511614
1630;3.297679
1640;3.326835
1650;3.193871
1660;3.239755
1670;3.204557
1680;3.353818
1690;3.359162
1700;3.211068
1710;3.240417
1720;3.210427
1730;2.918597
1740;3.084157
1750;2.975498
1760;2.975532
1770;3.074357
1780;2.992083
1790;2.917931
1800;2.879368
1810;2.928321
1820;2.785840
1830;2.760426
1840;2.954270
1850;2.722748
1860;2.854475
1870;2.569039
1880;2.733911
1890;2.862214
1900;2.764803
1910;2.709191
1920;2.780805
1930;2.652483
1940;2.603263
1950;2.582762
1960;2.676544
1970;2.429533
1980;2.448120
1990;2.483874
2000;2.475147
2010;2.376739
2020;2.415305
2030;2.522507
2040;2.668390
2050;2.397407
2060;2.500659
2070;2.487767
2080;2.435666
2090;2.371100
2100;2.344435
2110;2.330865
2120;2.513589
2130;2.337256
2140;2.340057
2150;2.148103
2160;2.211742
2170;2.294379
2180;2.311184
2190;2.329111
2200;2.187839
2210;2.184460
2220;2.242089
2230;2.056903
2240;2.171364
2250;2.267302
2260;2.170864
2270;2.186692
2280;2.323614
2290;2.258608
2300;2.028492
2310;2.116194
2320;2.013990
2330;2.173603
2340;2.185974
2350;2.025645
2360;2.020967
2370;2.114767
2380;2.044102
2390;2.058192
2400;2.167605
2410;1.952549
2420;2.125618
2430;1.885344
2440;2.081794
2450;1.982596
2460;1.954803
2470;2.035171
2480;1.987384
2490;1.881834
2500;1.955682
2510;1.973412
2520;1.766586
2530;1.949295
2540;1.884755
2550;1.894819
2560;1.933378
2570;1.829749
2580;1.901373
2590;1.792054
2600;1.849615
2610;1.832323
2620;1.817316
2630;1.785293
2640;1.773167
2650;1.778318
2660;1.845208
2670;1.891003
2680;1.705971
2690;1.745452
2700;1.872336
2710;1.780281
2720;1.861753
2730;1.924814
2740;1.591620
2750;1.714775
2760;1.781224
2770;1.720316
2780;1.727017
2790;1.714902
2800;1.794059
2810;1.642079
2820;1.719969
2830;1.719941
2840;1.709346
2850;1.634510
2860;1.583987
2870;1.611728
2880;1.794811
2890;1.699907
2900;1.737448
2910;1.639257
2920;1.680176
2930;1.650380
2940;1.616448
2950;1.685048
2960;1.766055
2970;1.582818
2980;1.758304
2990;1.691354
3000;1.653780
3010;1.607076
3020;1.692693
3030;1.717470
3040;1.655625
3050;1.684872
3060;1.646543
3070;1.689242
3080;1.736528
3090;1.664111
3100;1.566164
3110;1.571744
3120;1.557659
3130;1.537746
3140;1.639809
3150;1.518356
3160;1.586688
3170;1.669742
3180;1.599783
3190;1.631339
3200;1.517535
3210;1.598284
3220;1.462850
3230;1.487728
3240;1.454659
3250;1.546919
3260;1.672870
3270;1.526422
3280;1.596232
3290;1.534735
3300;1.684424
3310;1.457861
3320;1.346010
3330;1.525975
3340;1.583153
3350;1.624614
3360;1.476393
3370;1.648658
3380;1.538193
3390;1.452786
3400;1.581196
3410;1.473415
3420;1.252785
3430;1.441314
3440;1.465995
3450;1.558118
3460;1.444169
3470;1.577448
3480;1.644668
3490;1.582013
3500;1.486933
3510;1.512789
3520;1.524026
3530;1.408823
3540;1.615917
3550;1.426338
3560;1.493945
3570;1.452652
3580;1.549495
3590;1.388069
3600;1.440358
3610;1.418387
3620;1.414398
3630;1.322286
3640;1.519453
3650;1.590097
3660;1.427954
3670;1.412687
3680;1.439875
3690;1.472837
3700;1.415937
3710;1.497109
3720;1.666622
3730;1.537180
3740;1.515042
3750;1.352218
3760;1.562304
3770;1.442881
3780;1.561145
3790;1.495821
3800;1.618824
3810;1.519104
3820;1.456018
3830;1.524301
3840;1.471348
3850;1.549693
3860;1.432041
3870;1.413995
3880;1.534553
3890;1.396850
3900;1.556037
3910;1.442468
3920;1.524469
3930;1.562403
3940;1.431894
3950;1.493187
3960;1.392757
3970;1.513968
3980;1.459876
3990;1.592827
4000;1.410140
4010;1.453142
4020;1.467295
4030;1.427256
4040;1.671139
4050;1.575492
4060;1.527037
