Laser Delay [ns];TA [mOD]
-400;-0.365297
-390;-0.223862
-380;-0.318479
-370;-0.428290
-360;-0.246792
-350;-0.336033
-340;-0.421364
-330;-0.373951
-320;-0.221557
-310;-0.398157
-300;-0.089573
-290;-0.107701
-280;-0.277414
-270;-0.306514
-260;-0.378854
-250;-0.353329
-240;-0.346305
-230;-0.212118
-220;-0.389485
-210;-0.357265
-200;-0.280865
-190;-0.411138
-180;-0.277173
-170;-0.266102
-160;-0.244056
-150;-0.207144
-140;-0.242694
-130;-0.335634
-120;-0.330437
-110;-0.242819
-100;-0.351800
-90;-0.334952
-80;-0.320625
-70;-0.250523
-60;-0.240458
-50;-0.329118
-40;-0.239215
-30;-0.349206
-20;-0.393943
-10;0.288991
0;1.958563
10;3.654385
20;5.540078
30;7.240237
40;8.868046
50;10.568914
60;12.306039
70;13.884342
80;15.324258
90;16.845757
100;18.426451
110;19.783560
120;20.482765
130;20.308483
140;19.833504
150;19.545538
160;19.185088
170;18.805661
180;18.529123
190;18.261663
200;17.821363
210;17.438143
220;17.397608
230;17.158446
240;16.813140
250;16.530733
260;16.124564
270;15.924675
280;15.655864
290;15.352851
300;15.192971
310;14.932646
320;14.781983
330;14.299290
340;14.059984
350;13.913543
360;13.719571
370;13.367558
380;13.413277
390;12.976235
400;12.846217
410;12.682291
420;12.413500
430;12.309076
440;11.985704
450;11.768588
460;11.665488
470;11.463666
480;11.273298
490;11.205437
500;10.980970
510;10.605716
520;10.558802
530;10.303837
540;10.180516
550;10.030601
560;9.853249
570;9.789142
580;9.676866
590;9.448437
600;9.211127
610;9.226194
620;9.114183
630;8.902640
640;8.802405
650;8.778000
660;8.365739
670;8.229396
680;8.203511
690;8.119513
700;8.051313
710;7.969700
720;7.671705
730;7.760010
740;7.525595
750;7.485718
760;7.218362
770;7.213450
780;7.104952
790;7.075694
800;7.059427
810;6.715480
820;6.796244
830;6.630791
840;6.651254
850;6.553318
860;6.463677
870;6.280094
880;6.280038
890;6.307927
900;6.142549
910;6.178499
920;5.912626
930;5.811851
940;5.756504
950;5.719520
960;5.594390
970;5.706330
980;5.480648
990;5.528450
1000;5.357930
1010;5.370419
1020;5.304809
1030;5.194573
1040;5.106925
1050;5.091294
1060;4.946886
1070;4.731302
1080;4.859179
1090;4.807612
1100;4.803502
1110;4.660785
1120;4.734716
1130;4.555643
1140;4.593405
1150;4.359137
1160;4.488099
1170;4.442444
1180;4.379657
1190;4.295670
1200;4.315909
1210;4.319485
1220;4.138546
1230;4.214591
1240;4.159620
1250;3.915479
1260;3.887352
1270;3.927025
1280;3.946622
1290;3.951399
1300;3.836134
1310;3.748154
1320;3.803741
1330;3.877893
1340;3.702536
1350;3.648897
1360;3.502580
1370;3.531611
1380;3.654238
1390;3.579112
1400;3.543342
1410;3.348454
1420;3.444246
1430;3.295230
1440;3.484228
1450;3.466883
1460;3.409339
1470;3.353609
1480;3.199236
1490;3.244057
1500;3.283773
1510;3.212063
1520;3.157841
1530;3.164117
1540;3.205924
1550;3.199145
1560;3.030114
1570;3.151187
1580;2.989915
1590;2.875089
1600;2.931316
1610;3.156866
1620;2.955705
1630;2.971978
1640;2.853964
1650;2.975089
1660;2.892733
1670;2.863550
1680;2.801876
1690;2.714545
1700;2.862942
1710;2.782126
1720;2.710947
1730;2.777916
1740;2.785051
1750;2.762738
1760;2.615360
1770;2.803613
1780;2.712625
1790;2.475600
1800;2.690026
1810;2.517748
1820;2.575736
1830;2.623666
1840;2.687952
1850;2.671138
1860;2.547317
1870;2.487102
1880;2.664511
1890;2.627348
1900;2.440834
1910;2.444156
1920;2.472262
1930;2.587154
1940;2.502801
1950;2.588797
1960;2.470934
1970;2.454929
1980;2.391816
1990;2.453586
2000;2.389839
2010;2.502431
2020;2.396295
2030;2.339467
2040;2.428224
2050;2.391093
2060;2.305193
2070;2.292974
2080;2.300655
2090;2.310840
2100;2.332812
2110;2.267989
2120;2.251404
2130;2.320049
2140;2.313324
2150;2.232459
2160;2.297534
2170;2.390078
2180;2.292022
2190;2.378434
2200;2.361049
2210;2.180155
2220;2.158445
2230;2.274226
2240;2.159143
2250;2.238694
2260;2.233129
2270;2.079149
2280;2.228974
2290;2.271432
2300;2.189984
2310;2.222790
2320;2.088430
2330;2.096383
2340;2.283951
2350;2.223512
2360;2.196641
2370;2.210047
2380;2.101281
2390;2.091440
2400;2.260175
2410;2.213512
2420;2.279393
2430;1.975433
2440;2.289454
2450;2.190332
2460;2.244124
2470;2.012977
2480;2.213718
2490;2.195905
2500;2.173107
2510;2.108309
2520;2.035204
2530;2.218453
2540;2.023375
2550;2.105549
2560;2.158826
2570;2.113022
2580;2.067909
2590;2.141049
2600;2.026731
2610;2.092037
2620;2.069027
2630;2.107302
2640;2.305901
2650;2.132688
2660;2.161727
2670;2.065052
2680;2.110653
2690;2.083064
2700;2.114749
2710;2.134316
2720;2.116672
2730;1.982381
2740;2.107221
2750;2.018177
2760;2.016491
2770;2.100974
2780;1.891483
2790;2.119207
2800;1.908202
2810;2.163984
2820;2.026467
2830;1.981793
2840;2.110139
2850;2.087596
2860;2.072827
2870;2.049342
2880;2.212968
2890;2.063812
2900;1.862397
2910;2.151509
2920;2.077707
2930;2.133193
2940;1.986728
2950;2.124332
2960;1.976340
2970;1.960486
2980;2.008329
2990;1.966517
3000;2.113672
3010;2.081513
3020;1.932382
3030;1.834815
3040;1.859055
3050;1.978538
3060;1.886530
3070;1.928131
3080;2.085039
3090;1.831710
3100;2.077551
3110;2.109850
3120;1.966133
3130;2.064734
3140;1.992830
3150;1.847424
3160;1.999334
3170;1.956831
3180;1.985098
3190;1.715436
3200;2.075836
3210;2.076459
3220;1.916639
3230;1.956460
3240;2.049230
3250;1.875699
3260;2.003365
3270;1.917881
3280;1.872420
3290;1.906295
3300;1.945073
3310;1.927135
3320;1.961732
3330;1.988278
3340;2.089599
3350;1.958888
3360;1.929713
3370;1.888042
3380;1.891140
3390;1.957350
3400;2.009628
3410;2.038697
3420;1.930434
3430;1.936284
3440;1.874612
3450;1.887581
3460;1.998399
3470;1.991292
3480;1.817662
3490;1.993668
3500;1.975678
3510;1.874097
3520;1.986763
3530;1.999495
3540;2.007012
3550;2.139287
3560;1.950552
3570;1.883329
3580;1.969554
3590;1.925523
3600;1.864467
3610;1.986603
3620;1.955067
3630;1.869802
3640;1.822731
3650;1.991967
3660;1.850863
3670;1.746193
3680;2.029092
3690;1.875628
3700;1.829690
3710;1.872172
3720;1.992241
3730;1.982672
3740;1.903635
3750;1.956995
3760;1.893192
3770;1.906286
3780;1.922691
3790;1.821313
3800;1.970609
3810;1.890700
3820;1.801362
3830;1.973772
3840;1.907265
3850;2.009905
3860;1.940956
3870;1.912425
3880;1.886256
3890;1.882341
3900;1.872299
3910;1.850887
3920;2.107794
3930;1.797976
3940;1.980532
3950;2.075710
3960;2.013407
3970;1.894569
3980;1.794328
3990;1.923996
4000;1.856791
4010;2.123711
4020;2.028055
4030;1.739728
4040;1.787155
4050;1.888335
4060;1.815759
4070;2.002752
4080;1.798536
4090;1.880047
4100;1.851968
4110;1.945756
4120;1.820357
4130;2.032710
4140;1.908996
4150;1.920551
4160;1.809603
4170;2.027299
4180;1.880645
4190;1.898044
4200;1.887912
4210;1.788782
4220;1.944991
4230;1.790798
4240;1.886711
4250;1.837903
4260;1.993807
4270;1.989892
4280;1.883971
4290;2.096244
4300;1.840538
4310;1.993827
4320;1.877188
4330;1.767408
4340;1.857267
4350;1.835074
4360;1.943015
4370;1.891669
4380;1.915744
4390;1.926097
4400;1.853282
4410;1.843218
4420;1.968227
4430;1.973840
4440;1.947840
4450;1.739722
4460;2.040348
4470;1.865440
4480;2.069293
4490;1.958272
4500;1.884273
4510;1.983567
4520;1.981536
4530;1.787273
4540;1.888319
4550;1.901223
4560;1.878946
4570;1.902187
4580;1.807985
4590;1.810473
4600;1.903532
4610;1.806364
4620;1.859578
4630;1.944833
4640;1.805800
4650;1.927882
4660;1.814345
4670;1.772746
4680;1.877343
4690;1.933154
4700;1.871524
4710;1.868404
4720;1.974921
4730;1.780682
4740;1.926842
4750;1.874600
4760;1.755336
4770;1.828475
4780;1.932470
4790;1.889258
4800;1.892938
4810;1.821756
4820;1.884579
4830;1.688916
4840;1.891651
4850;1.872980
4860;1.731925
4870;1.905744
4880;1.878962
4890;1.828102
4900;1.888582
4910;1.977107
4920;1.907959
4930;1.985200
4940;1.833077
4950;1.883895
4960;1.964822
4970;1.762024
4980;1.915082
4990;1.945079
5000;1.933667
