Laser Delay [ns];TA [mOD]
-400;-0.188027
-390;-0.223125
-380;-0.242409
-370;-0.235410
-360;-0.286354
-350;-0.197867
-340;-0.216241
-330;-0.086212
-320;-0.095849
-310;-0.218387
-300;-0.162382
-290;-0.257007
-280;-0.213219
-270;-0.239320
-260;0.009806
-250;-0.387058
-240;-0.207379
-230;-0.124164
-220;-0.284794
-210;-0.122946
-200;-0.206700
-190;-0.098782
-180;-0.377310
-170;-0.341484
-160;-0.239967
-150;-0.346030
-140;-0.264108
-130;-0.104911
-120;-0.389382
-110;-0.095523
-100;-0.230523
-90;-0.174218
-80;-0.258322
-70;-0.261801
-60;-0.333391
-50;-0.328875
-40;-0.230052
-30;-0.280673
-20;-0.228227
-10;0.196496
0;1.966399
10;3.909824
20;5.642613
30;7.384475
40;9.197281
50;10.731348
60;12.294485
70;13.987350
80;15.347384
90;17.002301
100;18.528844
110;19.807165
120;20.666491
130;20.465215
140;20.165006
150;20.073382
160;19.787765
170;19.280520
180;19.251298
190;19.030006
200;18.606183
210;18.476326
220;18.255077
230;17.936333
240;17.866680
250;17.549835
260;17.359807
270;17.075661
280;16.856656
290;16.522952
300;16.391546
310;16.228551
320;16.190477
330;15.646334
340;15.626368
350;15.452090
360;15.217017
370;14.908703
380;14.796463
390;14.588478
400;14.347150
410;14.350368
420;14.257959
430;13.906253
440;13.701345
450;13.531831
460;13.456778
470;13.230297
480;12.951100
490;12.806785
500;12.905862
510;12.628049
520;12.218571
530;12.380572
540;12.147466
550;11.718279
560;11.538403
570;11.497379
580;11.306626
590;11.332802
600;11.159911
610;10.893214
620;11.115133
630;10.693034
640;10.607055
650;10.431862
660;10.137020
670;10.107730
680;9.930694
690;9.954603
700;9.684899
710;9.800645
720;9.439772
730;9.266419
740;9.221357
750;9.200243
760;8.880720
770;9.168483
780;8.696380
790;8.797802
800;8.457800
810;8.413620
820;8.376275
830;8.418453
840;7.986700
850;8.113957
860;7.934011
870;7.808470
880;7.784155
890;7.512156
900;7.594603
910;7.418259
920;7.442926
930;7.498149
940;7.165187
950;7.165034
960;7.036536
970;7.007515
980;6.951450
990;6.664145
1000;6.519472
1010;6.453781
1020;6.480678
1030;6.483601
1040;6.274482
1050;6.333581
1060;6.319861
1070;5.995913
1080;5.864330
1090;5.997017
1100;5.958495
1110;6.026193
1120;5.818940
1130;5.647895
1140;5.611397
1150;5.612504
