Laser Delay [ns];TA [mOD]
-400;-0.381199
-390;-0.194603
-380;-0.271981
-370;-0.461548
-360;-0.281993
-350;-0.192136
-340;-0.350079
-330;-0.416427
-320;-0.328669
-310;-0.209324
-300;-0.470653
-290;-0.277969
-280;-0.269808
-270;-0.241452
-260;-0.357970
-250;-0.478584
-240;-0.209468
-230;-0.220779
-220;-0.132533
-210;-0.315587
-200;-0.301791
-190;-0.362002
-180;-0.332910
-170;-0.506077
-160;-0.226588
-150;-0.317299
-140;-0.334796
-130;-0.301636
-120;-0.487991
-110;-0.293673
-100;-0.319331
-90;-0.396176
-80;-0.486132
-70;-0.369435
-60;-0.346215
-50;-0.486235
-40;-0.539202
-30;0.030027
-20;1.072333
-10;2.592233
0;4.371367
10;6.204005
20;8.117632
30;9.787260
40;11.533455
50;13.187337
60;14.881586
70;16.368652
80;18.034944
90;19.482080
100;20.730243
110;21.192297
120;20.969427
130;20.925914
140;20.204395
150;20.139056
160;19.627010
170;19.289744
180;18.932339
190;18.685689
200;18.174458
210;18.158875
220;17.782890
230;17.410811
240;17.110684
250;16.778288
260;16.685886
270;16.362877
280;16.047840
290;15.793554
300;15.615620
310;15.515616
320;15.140621
330;14.790953
340;14.606178
350;14.411229
360;14.183940
370;13.765454
380;13.811861
390;13.451358
400;13.295798
410;13.277998
420;12.914116
430;12.607223
440;12.410994
450;12.326081
460;12.217236
470;11.944748
480;11.995850
490;11.700336
500;11.512417
510;11.216724
520;10.982056
530;11.004145
540;10.985297
550;10.721748
560;10.500573
570;10.490871
580;10.137105
590;9.845964
600;10.053099
610;9.959469
620;9.690042
630;9.664222
640;9.450510
650;9.281360
660;9.249001
670;9.004342
680;8.788816
690;8.574524
700;8.556855
710;8.673725
720;8.414189
730;8.337307
740;8.253804
750;8.244031
760;7.897990
770;7.885715
780;7.886584
790;7.522194
800;7.619913
810;7.644358
820;7.519356
830;7.670093
840;7.420083
850;7.107484
860;7.164340
870;7.042465
880;6.983040
890;6.869540
900;6.715933
910;6.708433
920;6.624107
930;6.403632
940;6.491919
950;6.455707
960;6.479838
970;6.319926
980;6.241036
990;6.129132
1000;6.012527
1010;6.127048
1020;6.115213
1030;5.902593
1040;5.972422
1050;5.906210
1060;5.892711
1070;5.598347
1080;5.787336
1090;5.701876
1100;5.639674
1110;5.722791
1120;5.432012
1130;5.421960
1140;5.420315
1150;5.442745
1160;5.263415
1170;5.321710
1180;5.142021
1190;5.230885
1200;5.203395
1210;5.218720
1220;5.091296
1230;5.147603
1240;4.988635
1250;5.016659
1260;4.682242
1270;4.838055
1280;4.840443
1290;5.027890
1300;4.517720
1310;4.798147
1320;4.911380
1330;4.749694
1340;4.642342
1350;4.673718
1360;4.534164
1370;4.622506
1380;4.510418
1390;4.508289
1400;4.514910
1410;4.446856
1420;4.299571
1430;4.329265
1440;4.370534
1450;4.309674
1460;4.245900
1470;4.387075
1480;4.269796
1490;4.339370
1500;4.145252
1510;4.130834
1520;4.096064
1530;4.032033
1540;4.330134
1550;4.154471
1560;4.106705
1570;4.071364
1580;4.104068
1590;4.063958
1600;4.055632
1610;4.103092
1620;4.185958
1630;4.003741
1640;3.981578
1650;3.859246
1660;3.850023
1670;3.887094
1680;3.767826
1690;3.900068
1700;3.864160
1710;3.843218
1720;3.993369
1730;3.883222
1740;3.862857
1750;3.626832
1760;3.668816
1770;3.755914
1780;3.899589
1790;3.757030
1800;3.794357
1810;3.875789
1820;3.711658
1830;3.898493
1840;3.838149
1850;3.419181
1860;3.503331
1870;3.758169
1880;3.483160
1890;3.738843
1900;3.688897
1910;3.622408
1920;3.686942
1930;3.446556
1940;3.607209
1950;3.798577
1960;3.490433
1970;3.670462
1980;3.445491
1990;3.697139
2000;3.451796
2010;3.726514
2020;3.741234
2030;3.468233
2040;3.575073
2050;3.508203
2060;3.644643
2070;3.610093
2080;3.435913
2090;3.505733
2100;3.310598
2110;3.428730
2120;3.443356
2130;3.594012
