Laser Delay [ns];TA [mOD]
-400;-0.128189
-390;-0.037801
-380;-0.291620
-370;-0.474814
-360;-0.396735
-350;-0.088977
-340;-0.276952
-330;-0.083014
-320;0.090658
-310;-0.112966
-300;-0.339414
-290;-0.303065
-280;-0.141447
-270;-0.309561
-260;-0.063688
-250;-0.031321
-240;-0.135444
-230;0.105463
-220;0.022354
-210;0.004905
-200;-0.133516
-190;-0.182829
-180;-0.504070
-170;-0.281220
-160;-0.351922
-150;-0.252440
-140;-0.116024
-130;-0.074136
-120;-0.167264
-110;-0.195624
-100;-0.459598
-90;-0.403199
-80;-0.389517
-70;-0.188200
-60;-0.176266
-50;-0.122577
-40;-0.344144
-30;-0.122612
-20;-0.209374
-10;1.157177
0;3.895567
10;6.802713
20;9.433050
30;12.362763
40;15.278056
50;17.712424
60;20.427592
70;22.937510
80;25.760341
90;27.970663
100;30.834188
110;33.035125
120;33.865016
130;33.843170
140;33.062368
150;32.937511
160;32.507100
170;32.053624
180;32.022458
190;31.343870
200;30.531181
210;30.664117
220;30.333887
230;30.184313
240;29.651602
250;28.938711
260;29.114769
270;28.396915
280;28.132863
290;27.683611
300;27.108582
310;26.908393
320;26.688375
330;26.383170
340;26.170143
350;25.666707
360;25.347681
370;25.188587
380;24.776366
390;24.511566
400;24.360989
410;23.818403
420;23.643019
430;23.523384
440;22.926222
450;22.802151
460;22.723048
470;22.271617
480;22.067084
490;21.921746
500;21.190760
510;21.148921
520;21.092775
530;20.595488
540;20.382099
550;20.373842
560;20.104409
570;19.579555
580;19.539008
590;19.277803
600;18.788134
610;18.651167
620;18.500533
630;18.079315
640;18.032542
650;17.861356
660;17.557767
670;17.543004
680;17.189273
690;16.972835
700;16.961916
710;16.743790
720;16.470392
730;16.564622
740;16.088136
750;16.020548
760;15.553653
770;15.334481
780;14.971771
790;15.146295
800;14.816011
810;14.678092
820;14.408146
830;14.495044
840;14.069482
850;14.277570
860;13.945166
870;13.957779
880;13.394927
890;13.404888
900;13.319118
910;13.012167
920;12.899732
930;13.025013
940;12.589962
950;12.301837
960;12.280284
