Laser Delay [ns];TA [mOD]
-400;-0.002129
-390;-0.565533
-380;-0.200684
-370;-0.355853
-360;-0.257632
-350;-0.404157
-340;-0.226843
-330;-0.610409
-320;0.073917
-310;-0.606218
-300;-0.438192
-290;-0.014986
-280;-0.354288
-270;-0.173257
-260;-0.114612
-250;-0.449478
-240;-0.409836
-230;-0.193650
-220;-0.672480
-210;-0.467197
-200;-0.450209
-190;-0.725737
-180;-0.567687
-170;-0.302896
-160;-0.104665
-150;-0.327076
-140;-0.427983
-130;-0.118648
-120;-0.071555
-110;-0.165678
-100;0.086462
-90;0.134666
-80;-0.455443
-70;0.009611
-60;-0.534994
-50;0.388806
-40;-0.343944
-30;-0.514757
-20;0.073674
-10;1.056496
0;1.680689
10;3.275669
20;4.335146
30;5.359228
40;6.595743
50;8.191511
60;8.816472
70;10.428017
80;11.463943
90;12.670088
100;13.578498
110;14.619171
120;14.821146
130;14.456489
140;14.420381
150;14.194028
160;14.416102
170;14.108499
180;13.473932
190;13.555692
200;13.032477
210;12.853032
220;12.833644
230;12.631957
240;12.286480
250;12.156059
260;12.310810
270;11.747162
280;11.650542
290;11.360655
300;11.619525
310;11.387247
320;10.958888
330;11.103634
340;11.088441
350;10.892610
360;10.503954
370;10.084643
380;10.259927
390;10.329694
400;9.730143
410;9.756642
420;9.549807
430;9.191365
440;9.339897
450;8.728453
460;9.136716
470;8.841085
480;8.729038
490;8.506593
500;8.579096
510;8.636372
520;8.518034
530;8.425780
540;7.983400
550;8.155720
560;7.673077
570;7.751227
580;7.720481
590;7.553240
600;7.068996
610;7.265370
620;7.610668
630;7.373248
640;6.970032
650;7.086122
660;7.017483
670;6.528386
680;6.682155
690;6.617356
700;6.700149
710;6.469929
720;6.158259
730;6.260014
740;6.034343
750;5.675273
760;6.146270
770;5.721493
780;5.997242
790;5.453513
800;5.647673
810;5.518006
820;5.570486
830;5.305127
840;5.328353
850;5.423783
860;5.345807
870;4.951007
880;5.183459
890;4.897201
900;5.259998
910;4.816645
920;5.248286
930;4.934346
940;4.715402
950;4.418823
960;4.492943
970;4.472522
980;4.511456
990;4.354974
1000;4.474851
1010;4.078390
1020;4.545523
1030;4.359565
1040;4.125398
1050;4.053569
1060;4.403700
1070;4.243043
1080;4.394322
1090;4.291265
1100;3.642312
1110;3.942913
1120;3.860787
1130;4.004542
1140;3.569341
1150;3.888101
1160;3.415162
1170;3.703741
1180;3.515113
1190;3.511896
1200;3.847848
1210;3.464454
1220;3.367217
1230;3.382052
1240;3.523446
1250;3.931915
1260;3.245240
1270;3.455013
1280;3.209513
1290;3.041500
1300;3.094804
1310;3.057521
1320;3.444309
1330;3.325613
1340;3.243073
1350;3.393874
1360;3.087869
1370;2.847096
1380;3.164007
1390;2.921842
1400;2.728190
1410;2.883787
1420;3.038779
1430;2.866101
1440;2.759603
1450;2.647000
1460;2.704604
1470;2.712527
1480;2.928193
1490;2.683889
1500;2.820812
1510;2.484774
1520;2.678849
1530;2.646393
1540;2.502649
1550;2.593426
1560;2.771506
1570;2.644227
1580;2.727411
1590;2.624050
1600;2.546152
1610;2.311587
1620;2.093450
1630;2.262373
1640;1.899516
1650;2.071039
1660;2.246694
1670;2.738612
1680;2.584394
1690;2.296789
1700;2.475407
1710;2.233159
1720;2.294991
1730;1.888674
1740;2.251091
1750;1.960703
1760;2.277201
1770;1.734350
1780;2.198134
1790;2.285471
1800;2.216449
1810;2.013056
1820;1.905324
1830;2.046612
1840;2.118318
1850;2.100818
1860;2.394574
1870;1.882960
1880;1.762013
1890;2.171309
1900;2.454402
1910;1.754315
1920;2.317351
1930;1.901484
1940;1.864370
1950;1.752404
1960;2.017320
1970;1.856960
1980;1.636710
1990;1.705916
2000;2.091545
2010;1.829391
2020;2.015923
2030;1.568077
2040;1.923993
2050;1.726414
2060;2.008140
2070;1.690643
2080;1.673648
2090;2.040743
2100;1.618077
2110;1.910094
2120;2.072874
2130;2.080982
2140;1.604428
2150;2.089257
2160;2.039331
2170;1.828901
2180;1.910504
2190;1.888168
2200;1.348533
2210;1.629070
2220;1.852767
2230;1.729072
2240;2.116993
2250;2.146194
2260;1.837907
2270;1.485290
2280;1.560859
2290;1.778440
2300;1.688343
2310;1.926814
2320;1.549383
2330;1.528094
2340;1.333181
2350;1.807774
2360;1.468465
2370;1.788324
2380;1.805545
2390;1.598679
2400;1.472954
2410;1.777711
2420;1.825580
2430;2.000620
2440;1.646078
2450;1.353653
2460;1.114960
2470;1.891355
2480;1.832946
2490;1.600583
2500;1.294513
2510;0.979635
2520;1.409925
2530;1.277876
2540;1.480432
2550;1.225713
2560;1.517617
2570;1.084404
2580;1.531028
2590;1.683869
2600;1.597389
2610;1.566933
2620;1.571005
2630;1.420306
2640;1.500209
2650;1.440885
2660;1.656796
2670;1.499009
2680;1.439117
2690;1.406754
2700;1.389140
2710;1.784677
2720;1.395961
2730;1.454994
2740;1.764296
2750;1.383275
2760;1.885325
2770;1.634180
2780;1.583214
2790;1.181837
2800;1.572160
2810;1.974894
2820;1.644355
2830;1.929847
2840;1.650999
2850;1.684993
2860;1.628337
2870;1.736318
2880;1.311861
2890;1.578390
2900;1.283293
2910;1.627147
2920;1.231962
2930;1.449879
2940;1.273853
2950;1.446422
2960;1.448564
2970;1.718685
2980;1.526383
2990;1.519619
3000;1.317149
3010;1.111468
3020;1.441437
3030;1.669858
3040;1.454697
3050;1.253217
3060;1.660031
3070;1.511183
3080;1.356271
3090;1.297770
3100;1.591105
3110;1.217255
3120;1.602356
3130;1.478701
3140;1.698475
3150;1.761558
3160;1.583841
3170;1.342618
3180;1.270947
3190;1.350874
3200;1.438425
3210;1.250938
3220;1.537072
3230;1.473785
3240;1.612139
3250;1.424341
3260;1.580942
3270;1.458688
3280;1.525870
3290;1.272941
3300;1.588554
3310;1.643261
3320;1.329540
3330;1.327201
3340;1.746277
3350;1.570079
3360;1.242295
3370;1.489179
3380;1.379331
3390;1.463976
3400;1.311013
3410;1.444354
3420;0.752338
3430;1.277586
3440;1.765167
3450;1.294513
3460;1.616177
3470;1.619301
3480;1.535471
3490;1.776243
3500;1.348559
3510;1.230214
3520;0.867371
3530;1.210368
3540;1.475151
3550;1.488939
3560;1.658028
3570;1.575836
3580;1.518056
3590;1.417619
3600;1.236743
3610;1.253377
3620;1.225357
3630;1.243227
3640;1.357736
3650;1.590234
3660;1.437615
3670;1.504268
3680;1.659741
3690;1.355425
3700;1.160043
3710;1.238933
3720;1.197991
3730;1.273498
3740;1.249758
3750;0.798539
3760;1.165110
3770;1.480195
3780;1.595943
3790;1.243994
3800;1.444404
3810;1.197497
3820;1.586804
3830;1.085910
3840;1.482731
3850;1.388733
3860;1.622445
3870;1.633995
3880;1.237423
3890;1.336261
3900;1.543609
3910;1.363702
3920;1.506101
3930;1.546406
3940;1.398016
3950;1.440577
3960;1.269141
3970;1.558819
3980;1.199531
3990;0.910713
4000;1.411742
4010;1.419664
4020;1.505790
4030;1.675758
4040;1.296133
4050;1.483152
4060;1.492145
4070;1.395009
4080;1.616828
4090;1.223000
4100;0.907087
4110;1.051202
4120;1.673397
4130;1.324453
4140;1.568195
4150;1.284534
4160;1.597503
4170;1.732098
4180;1.257698
4190;1.288363
4200;1.123852
4210;1.362137
4220;1.306010
4230;1.461697
4240;1.518228
4250;1.133565
4260;1.689035
4270;1.200493
4280;1.312619
4290;1.654101
4300;1.205496
4310;1.861790
4320;1.019809
4330;1.396424
4340;1.325581
4350;1.500887
4360;1.181239
4370;1.670780
4380;1.422983
4390;1.445832
4400;1.346070
4410;0.970669
4420;0.867556
4430;1.714930
4440;1.331279
4450;1.263988
4460;1.101336
4470;1.380110
4480;1.133599
4490;1.536751
4500;1.442613
4510;1.498266
4520;1.394669
4530;1.321227
4540;1.089029
4550;1.450681
4560;1.388344
4570;1.497913
4580;1.462186
4590;1.154791
4600;1.623515
4610;1.219931
4620;1.701935
4630;1.307410
4640;1.512906
4650;1.902647
4660;1.481705
4670;1.381271
4680;1.533382
4690;1.492296
4700;1.134704
4710;1.882604
4720;1.556422
4730;1.504957
4740;1.361118
4750;1.338296
4760;1.313881
4770;1.091512
4780;1.223116
4790;1.436807
4800;1.186869
4810;0.989132
4820;1.473940
4830;1.354073
4840;1.277518
4850;1.625214
4860;1.365908
4870;1.072729
4880;1.050089
4890;1.596227
4900;1.473095
4910;1.205064
4920;1.470968
4930;1.356219
4940;1.326272
4950;1.347102
4960;1.388071
4970;1.123919
4980;1.617583
4990;1.332122
5000;1.610848
