Laser Delay [ns];TA [mOD]
-400;-0.377980
-390;-0.623243
-380;-0.589491
-370;-0.658809
-360;-0.402968
-350;-0.205466
-340;-0.317172
-330;-0.478469
-320;0.024601
-310;-0.858132
-300;0.253323
-290;-0.066137
-280;-0.222009
-270;0.076408
-260;-0.723145
-250;-0.615140
-240;-0.454029
-230;0.098424
-220;-0.105563
-210;-0.666213
-200;-0.315542
-190;-0.326200
-180;-0.171104
-170;-0.276989
-160;-0.145321
-150;0.204836
-140;-0.303523
-130;-0.232971
-120;-0.211867
-110;-0.246216
-100;-0.108956
-90;-1.062591
-80;-0.282884
-70;-0.175558
-60;-0.429179
-50;-0.391955
-40;0.121249
-30;-0.058331
-20;0.425960
-10;1.547157
0;3.169494
10;4.303687
20;5.697796
30;6.394118
40;7.867107
50;9.367563
60;10.174861
70;11.766758
80;13.100023
90;13.765385
100;14.724575
110;15.636724
120;15.448457
130;15.027919
140;15.053215
150;14.397742
160;14.802826
170;14.112857
180;13.761493
190;13.242274
200;13.456613
210;13.255418
220;12.900554
230;13.407232
240;13.236373
250;12.634960
260;12.720858
270;12.093538
280;11.967859
290;12.198489
300;11.586373
310;12.513890
320;11.544515
330;11.240794
340;11.340418
350;11.275572
360;10.949455
370;10.544861
380;10.889892
390;10.178783
400;10.471397
410;10.068868
420;10.070001
430;9.655696
440;9.811175
450;9.413526
460;9.539985
470;9.403043
480;9.281292
490;8.939023
500;8.917894
510;8.781781
520;8.732106
530;8.427194
540;8.453277
550;8.008268
560;8.493450
570;8.541018
580;7.634473
590;7.799695
600;7.266442
610;7.453443
620;7.987638
630;7.730175
640;7.370288
650;7.728489
660;6.823884
670;7.049659
680;7.038611
690;6.576988
700;6.796343
710;6.557915
720;6.458263
730;6.495884
740;6.680768
750;5.760377
760;6.524142
770;6.230781
780;5.613549
790;6.078905
800;5.691466
810;5.829035
820;5.894229
830;5.699327
840;6.130556
850;5.531286
860;5.410407
870;5.014719
880;5.288756
890;5.405343
900;5.286811
910;5.276409
920;5.539874
930;5.111350
940;5.159648
950;4.484044
960;4.626929
970;4.929744
980;4.740114
990;5.389800
1000;4.736431
1010;4.292210
1020;4.692394
1030;4.614748
1040;4.598106
1050;4.184627
1060;4.444476
1070;4.546201
1080;4.539304
1090;4.416631
1100;3.866974
1110;4.246851
1120;4.055266
1130;3.704795
1140;4.249056
1150;3.956131
1160;3.973751
1170;3.797672
1180;4.112229
1190;3.740122
1200;3.758815
1210;3.303019
1220;3.334714
1230;3.822445
1240;3.688846
1250;3.431050
1260;3.359363
1270;3.601843
1280;3.566473
1290;3.252288
1300;3.097551
1310;3.505289
1320;2.824099
1330;3.393073
1340;2.890703
1350;3.225537
1360;3.156863
1370;3.315401
1380;2.962440
1390;2.764603
1400;2.890676
1410;2.853289
1420;2.702079
1430;3.023390
1440;2.768322
1450;3.044017
1460;2.927690
1470;2.703309
1480;2.645222
1490;2.914777
1500;3.020534
1510;2.238394
1520;2.800262
1530;2.762733
1540;2.394695
1550;2.991037
1560;2.763841
1570;2.254003
1580;2.624931
1590;2.647067
1600;2.206598
1610;2.482292
1620;2.342451
1630;2.898896
1640;2.474723
1650;2.494940
1660;2.754915
1670;2.327624
1680;2.301060
1690;2.215587
1700;2.828702
1710;2.594554
1720;2.181281
1730;2.682832
1740;1.936985
1750;2.403770
1760;2.460180
1770;2.524712
1780;2.250213
1790;2.124023
1800;2.230755
1810;2.030322
1820;2.255909
1830;2.177531
1840;2.099722
1850;1.918160
1860;1.873190
1870;2.274353
1880;1.885070
1890;1.685970
1900;2.180016
1910;2.316258
1920;2.063128
1930;2.196901
1940;2.059925
1950;2.015661
1960;2.071026
1970;2.211564
1980;1.977717
1990;2.153413
2000;2.241666
2010;2.366375
2020;2.279977
2030;2.146820
2040;1.708867
2050;1.922439
2060;2.117730
2070;1.985146
2080;1.907432
2090;1.221479
2100;1.729360
2110;2.011111
2120;1.988928
2130;1.766944
2140;1.864156
2150;1.582344
2160;2.049070
2170;1.893119
2180;2.052727
2190;2.103377
2200;2.057553
2210;2.014597
2220;1.990658
2230;1.920501
2240;1.879057
2250;1.516979
2260;1.919444
2270;1.926610
2280;2.135139
2290;1.871116
2300;1.544450
2310;1.749148
2320;1.718868
2330;1.501764
2340;1.492909
2350;1.720897
2360;1.328084
2370;1.741720
2380;1.816620
2390;2.257737
2400;2.237944
2410;2.278015
2420;1.967115
2430;1.665100
2440;1.787773
2450;1.698013
2460;2.379297
2470;1.452720
2480;1.816833
2490;1.128050
2500;1.619800
2510;1.618839
2520;1.533335
2530;1.699200
2540;2.363376
2550;1.339728
2560;1.853619
2570;2.108990
2580;1.965980
2590;1.411810
2600;1.167161
2610;1.513078
2620;1.603318
2630;1.511544
2640;1.752670
2650;1.520603
2660;1.230666
2670;1.601136
2680;1.757538
2690;2.047921
2700;1.470097
2710;1.752453
2720;1.648042
2730;1.672004
2740;1.653710
2750;1.638598
2760;1.771632
2770;1.461732
2780;1.692958
2790;1.648286
2800;1.725832
2810;1.731552
2820;2.037634
2830;1.419500
2840;1.151131
2850;1.670165
2860;1.283564
2870;1.800564
