Laser Delay [ns];TA [mOD]
-400;-0.330146
-390;-0.366072
-380;-0.309480
-370;-0.407705
-360;-0.364957
-350;-0.159777
-340;-0.627036
-330;-0.057932
-320;-0.297036
-310;-0.299637
-300;-0.430170
-290;0.019768
-280;-0.444685
-270;-0.375609
-260;-0.716828
-250;-0.617108
-240;-0.595925
-230;-0.541377
-220;-0.142369
-210;-0.493856
-200;0.026351
-190;-0.302796
-180;-0.483435
-170;-0.575130
-160;-0.349935
-150;0.042771
-140;0.059830
-130;-0.297382
-120;-0.401181
-110;-0.151856
-100;-0.497125
-90;-0.293904
-80;-0.448962
-70;-0.354375
-60;-0.218213
-50;-0.468435
-40;-0.245224
-30;-0.338442
-20;0.224947
-10;1.304694
0;2.483207
10;3.369178
20;4.663073
30;6.009671
40;7.397948
50;8.596919
60;9.767050
70;10.739496
80;12.333781
90;13.302129
100;14.279427
110;14.768529
120;15.508335
130;14.645887
140;14.818141
150;14.363253
160;14.033699
170;14.144260
180;13.792789
190;13.750921
200;13.851348
210;13.860313
220;13.276815
230;13.089867
240;12.954078
250;12.807598
260;12.551656
270;12.236777
280;12.101595
290;11.948270
300;11.619725
310;11.584621
320;11.632375
330;11.283269
340;11.210815
350;10.873109
360;11.310326
370;10.842431
380;10.707833
390;10.060458
400;10.304739
410;9.821037
420;10.129120
430;9.390616
440;10.068498
450;9.466847
460;9.597969
470;9.093113
480;9.110676
490;9.125665
500;8.475738
510;8.158534
520;8.376833
530;8.360263
540;8.279095
550;8.419040
560;7.926120
570;7.963257
580;8.018348
590;7.518016
600;7.734063
610;7.688668
620;7.050014
630;7.421693
640;7.030024
650;7.366464
660;6.968389
670;6.820027
680;7.280669
690;7.103442
700;6.481277
710;6.430606
720;6.573393
730;6.363027
740;6.057798
750;6.576472
760;6.703164
770;6.064033
780;6.083713
790;6.214364
800;5.695318
810;6.118040
820;6.014593
830;5.656115
840;5.579088
850;5.504009
860;4.905157
870;5.638592
880;4.750252
890;4.897268
900;5.098145
910;4.857256
920;5.542735
930;4.422732
940;5.077241
950;5.239145
960;4.824342
970;4.129314
980;4.758787
990;4.546831
1000;4.145099
1010;4.512450
1020;4.505712
1030;4.582103
1040;4.355496
1050;4.576186
1060;4.162629
1070;4.258485
1080;4.123916
1090;4.164849
1100;4.032104
1110;4.176571
1120;3.838356
