Laser Delay [ns];TA [mOD]
-400;-0.620284
-390;-0.318338
-380;-0.522152
-370;-0.074828
-360;-0.051480
-350;0.154472
-340;-0.387833
-330;-0.080919
-320;-0.173092
-310;-0.179060
-300;0.063937
-290;-0.194938
-280;0.099327
-270;0.094420
-260;-0.283346
-250;-0.505010
-240;-0.002451
-230;-0.072339
-220;-0.525803
-210;-0.295373
-200;-0.083425
-190;-0.490185
-180;-0.200938
-170;-0.133705
-160;-0.072369
-150;-0.386999
-140;-0.395530
-130;-0.435431
-120;-0.236374
-110;-0.515664
-100;-0.096735
-90;-0.035552
-80;-0.451683
-70;-0.084417
-60;-0.367418
-50;-0.221646
-40;-0.333000
-30;-0.225420
-20;-0.456892
-10;0.569748
0;1.342115
10;2.558057
20;3.582724
30;5.042251
40;6.215319
50;6.617946
60;8.419850
70;9.255235
80;10.743595
90;11.201476
100;12.503898
110;12.982305
120;13.728939
130;13.517533
140;13.320011
150;12.867688
160;12.447195
170;12.560994
180;12.304694
190;12.310893
200;12.042638
210;11.981389
220;12.147238
230;11.265817
240;11.592721
250;11.303781
260;10.730805
270;10.970088
280;10.515989
290;10.877561
300;10.517802
310;10.473007
320;9.881459
330;9.613558
340;9.721779
350;9.887735
360;9.653358
370;9.876453
380;9.196134
390;9.034448
400;9.007026
410;9.133503
420;8.734831
430;8.813025
440;8.718118
450;8.739741
460;8.041672
470;8.294597
480;7.968334
490;7.793107
500;8.206664
510;7.671194
520;7.518863
530;7.594706
540;7.775192
550;7.022228
560;7.653224
570;6.965439
580;7.300955
590;6.697348
600;6.806253
610;6.353452
620;6.352486
630;6.735004
640;6.526765
650;6.507579
660;5.971628
670;6.328718
680;5.993775
690;6.044332
700;5.990529
710;5.989814
720;5.807613
730;5.700394
740;5.636813
750;5.536458
760;5.814204
770;5.328497
780;5.593100
790;5.384827
800;5.370438
810;4.953839
820;5.173695
830;5.144565
840;5.132309
850;5.056731
860;4.703355
870;4.325241
880;4.815892
890;4.590030
900;4.725180
910;4.449014
920;4.255536
930;4.894745
940;4.575775
950;4.435578
960;4.522382
970;4.172762
980;4.030818
990;4.216445
1000;4.228875
1010;3.804578
1020;4.188128
1030;3.929623
1040;3.547716
1050;3.888886
1060;3.963075
1070;3.829475
1080;3.567297
1090;3.591625
1100;3.606782
1110;3.837415
1120;3.649139
1130;3.716775
1140;3.667036
1150;3.198902
1160;3.422927
1170;3.305593
1180;3.372039
1190;3.377187
1200;3.643929
1210;3.064969
1220;3.308489
1230;3.220250
1240;3.483627
1250;3.042192
1260;2.922382
1270;3.180837
1280;2.967320
1290;3.112132
1300;2.700454
1310;3.134514
1320;3.140840
1330;3.098659
1340;2.824242
1350;2.880505
1360;3.332603
1370;2.668015
1380;2.587615
1390;2.562324
1400;2.446713
1410;2.706702
1420;2.442488
1430;2.465931
1440;2.440254
1450;2.371005
1460;2.280409
1470;2.215137
1480;2.355738
1490;2.647073
1500;2.660717
1510;2.487391
1520;2.314401
1530;2.407524
1540;2.386707
1550;2.331819
1560;2.200286
1570;2.835870
1580;2.266437
1590;1.995703
1600;2.276447
1610;2.383998
1620;2.321358
1630;2.055904
1640;2.525194
1650;1.983059
1660;2.057395
1670;2.031483
1680;2.259471
1690;1.787645
1700;2.112212
1710;2.208880
1720;2.067581
1730;1.927894
1740;1.926349
1750;1.681905
1760;2.140103
1770;1.869839
1780;1.917926
1790;1.845026
1800;2.085350
1810;2.030846
1820;1.704264
1830;1.993812
1840;2.096829
1850;1.880311
1860;1.889300
1870;2.006282
1880;1.981697
1890;1.659593
1900;1.648941
1910;2.638856
1920;2.073840
1930;1.902728
1940;1.776653
1950;1.908255
1960;1.786853
1970;1.901069
1980;1.652951
1990;1.939685
2000;1.931761
2010;1.875898
2020;1.683962
2030;1.712822
2040;1.823447
2050;1.455149
2060;1.524912
2070;1.937543
2080;2.011014
2090;1.489950
2100;1.553533
2110;1.799053
2120;1.739884
2130;1.572972
2140;1.944372
2150;1.837161
2160;1.914006
2170;1.581213
2180;1.814409
2190;1.475901
2200;1.940965
2210;1.748089
2220;1.413344
2230;1.601937
2240;1.322247
2250;1.571244
2260;1.613942
2270;1.428980
2280;1.332728
2290;1.785106
2300;1.256251
2310;1.951358
2320;1.583131
2330;1.635863
2340;1.523578
2350;1.764207
2360;1.349793
2370;1.655377
2380;1.627968
2390;1.589457
2400;1.917271
2410;1.638901
2420;1.527183
2430;1.409335
2440;1.574839
2450;1.899717
2460;1.596180
2470;1.538942
2480;1.343605
2490;1.375592
2500;1.452051
2510;1.335949
2520;1.329029
2530;1.558341
2540;1.673569
2550;1.557300
2560;1.411578
2570;1.682030
2580;1.226815
2590;1.377620
2600;1.076817
2610;1.229874
2620;1.515456
2630;1.224824
2640;1.483727
2650;1.598962
2660;1.238833
2670;1.876830
2680;1.826808
2690;1.464200
2700;1.592990
2710;1.086730
2720;1.401352
2730;1.080135
2740;1.322412
2750;1.516607
2760;1.185433
2770;1.432509
2780;1.292892
2790;1.777596
2800;1.401927
2810;1.469549
2820;1.214769
2830;1.250788
2840;1.411236
2850;1.210372
2860;1.207546
2870;1.513826
2880;1.210584
2890;1.245306
2900;1.190326
2910;0.966232
2920;1.375242
2930;1.352593
2940;1.559843
2950;1.326318
2960;1.813150
2970;1.078263
2980;1.005007
2990;1.517161
3000;1.365592
3010;1.471865
3020;1.420527
3030;1.486016
3040;0.964071
3050;1.561536
3060;1.418847
3070;1.433135
3080;1.234629
3090;1.452193
3100;1.539654
3110;1.255817
3120;1.240962
3130;1.185018
3140;1.382562
3150;1.201883
3160;1.586203
3170;1.053349
3180;1.297375
3190;1.170253
3200;1.183297
3210;1.020913
3220;1.224531
3230;1.602796
3240;1.526127
3250;1.193107
3260;1.323828
3270;1.524393
3280;1.682405
3290;1.162103
3300;1.280260
3310;1.092968
3320;1.109033
3330;1.309978
3340;1.604420
3350;1.184440
3360;1.216943
3370;1.483051
3380;0.651794
3390;1.366238
3400;1.343880
3410;1.455703
3420;1.233423
3430;1.097727
3440;1.159982
3450;1.396134
3460;1.006095
3470;1.234141
3480;1.379853
3490;1.433104
3500;1.353605
3510;1.579929
3520;1.288609
3530;1.260296
3540;1.219742
3550;1.379938
3560;1.089325
3570;1.056919
3580;1.433667
3590;1.467023
3600;1.355367
3610;0.834391
3620;1.304449
3630;0.964008
3640;1.383788
3650;1.322703
3660;1.417836
3670;1.658419
3680;1.024008
3690;1.154236
3700;1.305249
3710;1.281303
3720;1.576040
3730;1.160312
3740;1.187030
3750;1.055936
3760;1.321188
3770;1.340809
3780;1.173583
3790;1.216096
3800;1.338814
3810;1.541303
3820;1.101756
3830;1.231735
3840;1.441955
3850;1.593108
3860;1.225222
3870;1.256251
3880;0.736040
3890;1.264589
3900;1.226574
3910;1.486474
3920;1.080801
3930;1.290389
3940;1.241208
3950;1.712004
3960;1.524765
3970;1.321448
3980;1.484847
3990;1.212119
4000;1.033426
4010;1.415339
4020;0.956780
4030;1.409468
4040;1.380101
4050;1.341885
4060;1.221868
4070;1.187019
4080;1.441697
4090;1.447352
4100;1.105852
4110;1.313103
4120;1.173835
4130;1.172893
4140;1.079706
4150;1.366375
4160;1.478335
4170;1.160866
4180;1.039020
4190;1.156916
4200;1.520734
4210;1.359632
4220;0.820331
4230;1.196468
4240;1.422497
4250;0.981254
4260;1.467564
4270;0.952034
4280;1.373039
4290;1.194002
4300;1.236813
4310;1.084889
4320;1.317024
4330;1.207833
4340;1.294685
4350;1.414353
4360;1.276603
4370;1.275057
4380;1.312298
4390;1.145642
4400;1.231509
4410;0.977498
4420;1.248855
4430;0.830092
4440;1.667149
4450;1.432000
4460;1.364197
4470;1.361972
4480;1.369220
4490;1.259865
4500;1.349832
4510;1.645649
4520;1.312105
4530;1.389699
4540;1.294506
4550;1.258078
4560;1.090537
4570;1.282331
4580;1.514930
4590;0.910058
4600;1.344882
4610;1.853024
4620;1.184737
4630;1.355164
4640;1.223221
4650;1.133734
4660;1.231175
4670;1.088153
4680;1.187355
4690;1.299261
4700;1.620699
4710;1.231314
4720;1.488045
4730;0.972612
4740;1.126482
4750;1.225267
4760;0.747606
4770;1.160935
4780;1.420783
4790;1.221092
4800;1.652121
4810;0.995557
4820;1.435907
4830;1.367463
4840;1.714445
4850;1.356473
4860;1.489293
4870;1.187874
4880;1.214858
