Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD]
240;17.093211;17.302143;16.936696
250;16.551088;17.043327;16.740448
260;16.671345;16.662844;16.723468
270;16.232288;16.172658;16.683686
280;16.050591;15.963298;16.129631
290;15.556884;15.990913;15.832864
300;15.700613;15.514800;15.631448
310;15.374477;15.480270;15.692101
320;15.044205;15.145416;15.232243
330;14.746399;14.963383;14.663077
340;14.631557;14.576480;14.610498
350;14.472461;14.477668;14.283557
360;14.020570;14.353357;14.177892
370;13.701415;13.818273;13.776676
380;13.851709;13.783774;13.800101
390;13.319967;13.573894;13.460213
400;13.177187;13.384730;13.325476
410;13.412175;13.059497;13.362322
420;12.375855;13.141641;13.224853
430;12.605618;12.487751;12.728300
440;12.392011;12.312782;12.528188
450;12.143459;12.332317;12.502466
460;12.177914;12.173159;12.300637
470;12.130452;11.930866;11.772925
480;11.811913;11.820793;12.354845
490;11.673884;11.721850;11.705273
500;11.876766;11.140886;11.519599
510;11.660486;10.726407;11.263278
520;11.106221;11.058385;10.781563
530;11.175227;10.954424;10.882783
540;11.080782;10.943554;10.931557
550;10.595491;11.115209;10.454543
560;10.599226;10.569388;10.333106
570;10.255786;10.529179;10.687648
580;10.441471;10.047410;9.922435
590;10.072701;9.963863;9.501327
600;10.203872;9.798366;10.157059
610;9.957517;10.002456;9.918434
620;9.511762;9.909494;9.648871
630;9.633047;9.687279;9.672340
640;9.428033;9.735263;9.188234
650;9.212358;9.129057;9.502664
660;9.200854;9.148718;9.397430
670;9.047688;8.810569;9.154769
680;8.919205;8.699070;8.748173
690;8.551424;8.518596;8.653552
700;8.484729;8.771194;8.414643
710;8.668086;8.717185;8.635905
720;8.503358;8.320514;8.418693
730;8.019512;8.612971;8.379438
740;8.027245;8.360991;8.373175
750;7.999121;8.202173;8.530797
760;8.236070;7.629459;7.828443
770;7.941157;7.974338;7.741652
780;7.729748;7.861159;8.068844
790;7.522745;7.574098;7.469739
800;7.637237;7.693185;7.529316
810;7.605172;7.729926;7.597977
820;7.464337;7.482986;7.610747
830;7.401722;7.661835;7.946720
840;7.345560;7.242690;7.672000
850;6.958470;7.171204;7.192778
860;7.051389;7.344041;7.097589
870;7.243058;6.979623;6.904714
880;7.049608;6.728301;7.171209
890;6.600359;7.195308;6.812952
900;6.897865;7.067796;6.182137
910;6.780744;6.608582;6.735974
920;6.437801;6.795824;6.638694
930;6.347148;6.312051;6.551697
940;6.565273;6.506443;6.404042
950;6.563143;6.348345;6.455634
960;6.413564;6.626825;6.399124
970;6.488419;6.466826;6.004532
980;6.165772;6.213062;6.344274
990;6.323143;6.262134;5.802118
1000;5.807532;6.035157;6.194893
1010;6.091988;6.270280;6.018877
1020;6.011596;6.160616;6.173426
1030;5.921059;5.865876;5.920844
1040;5.821231;6.173138;5.922897
1050;6.040860;5.768048;5.909720
1060;5.943993;5.755062;5.979078
1070;5.688507;5.478742;5.627791
1080;5.868195;5.747712;5.746101
1090;5.867840;5.635475;5.602314
1100;5.648510;5.689003;5.581510
1110;5.737069;5.625243;5.806060
1120;5.415826;5.523320;5.356889
1130;5.534010;5.258347;5.473525
1140;5.092022;5.632565;5.536357
1150;5.286683;5.525778;5.515773
1160;5.297774;5.240143;5.252328
1170;5.248516;5.353894;5.362720
1180;5.004539;5.075981;5.345542
1190;5.270161;5.090517;5.331975
1200;5.169228;5.214468;5.226488
1210;5.352525;5.219472;5.084163
1220;5.355086;5.130105;4.788698
1230;5.060198;5.298175;5.084435
1240;5.053966;5.003889;4.908050
1250;4.922114;5.000703;5.127159
1260;4.898515;4.757962;4.390248
1270;4.766438;4.906285;4.841441
1280;4.732625;4.823169;4.965537
1290;4.875101;5.258265;4.950304
1300;4.407706;4.626893;4.518561
1310;4.747205;4.979002;4.668234
1320;4.772458;5.168307;4.793374
1330;4.738795;4.603588;4.906697
1340;4.677826;4.717263;4.531938
1350;4.921254;4.532715;4.567184
1360;4.595930;4.494911;4.511652
1370;4.651359;4.564986;4.651172
1380;4.625927;4.267686;4.637641
1390;4.388768;4.456616;4.679483
1400;4.140793;4.526416;4.877521
1410;4.460902;4.263432;4.616233
1420;4.134686;4.441309;4.322719
1430;4.256928;4.313346;4.417521
1440;4.362498;4.250246;4.498857
1450;4.335975;4.269869;4.323179
1460;4.232795;4.831964;3.672942
1470;4.318324;4.433883;4.409017
1480;4.214016;4.587642;4.007731
1490;4.384988;4.317755;4.315367
1500;4.238037;4.175709;4.022011
1510;4.249601;3.996472;4.146428
1520;4.113927;3.957458;4.216807
1530;4.248045;3.955539;3.892515
1540;4.500321;4.292355;4.197724
1550;4.141081;4.337964;3.984367
1560;3.854805;4.466156;3.999154
1570;4.006010;4.143770;4.064311
1580;4.131611;4.109911;4.070682
1590;3.995588;4.045542;4.150744
1600;4.031827;4.143191;3.991879
1610;4.024002;4.276932;4.008342
1620;4.046046;4.332081;4.179748
1630;3.809762;3.871782;4.329679
1640;4.045452;3.965606;3.933676
1650;3.913399;3.969337;3.695002
1660;3.941331;3.732905;3.875832
1670;3.656802;3.791336;4.213144
1680;3.959222;3.389889;3.954366
1690;3.801337;4.085766;3.813102
1700;4.026801;3.717439;3.848239
1710;3.842981;3.516868;4.169807
1720;4.210000;4.087003;3.683103
1730;3.752580;3.859344;4.037742
1740;3.768173;3.945018;3.875380
1750;3.861004;3.558855;3.460637
1760;3.549974;3.787287;3.669186
1770;3.637086;4.008035;3.622621
1780;3.874411;3.753546;4.070809
1790;3.803276;3.700064;3.767751
1800;3.812801;3.772721;3.797549
1810;3.844504;3.868688;3.914174
1820;3.818535;3.860137;3.456303
1830;3.741711;4.040984;3.912785
1840;3.561043;3.678937;4.274465
1850;3.556386;3.505396;3.195761
1860;3.438155;3.623542;3.448296
1870;3.948561;3.763395;3.562551
1880;3.428918;3.496677;3.523885
1890;3.902652;3.665579;3.648300
1900;3.723228;3.695127;3.648336
1910;3.585621;3.613197;3.668404
1920;3.848189;3.653526;3.559110
1930;3.643152;3.625585;3.070932
1940;3.602991;3.424234;3.794402
1950;3.652096;3.876210;3.867424
1960;3.487710;3.604940;3.378649
1970;3.539950;3.719721;3.751714
1980;3.543508;3.675603;3.117361
1990;3.502858;3.757100;3.831458
2000;3.476686;3.537613;3.341088
2010;3.645626;3.761918;3.771999
2020;3.684436;3.695407;3.843860
2030;3.347117;3.637239;3.420343
2040;3.489979;3.926598;3.308644
2050;3.586778;3.546721;3.391111
2060;3.571340;3.626733;3.735856
2070;3.349544;3.583553;3.897182
2080;3.298901;3.601016;3.407823
2090;3.456414;3.502495;3.558291
2100;3.359615;3.048376;3.523803
2110;3.141517;3.348239;3.796434
2120;3.596060;3.549676;3.184332
2130;3.792231;3.417733;3.572072
2140;3.136539;3.644861;3.437536
2150;3.671354;3.656131;3.586764
2160;3.149149;3.369048;3.298657
2170;3.243837;3.267514;3.585072
2180;3.367154;3.302772;3.439167
2190;3.498099;3.600847;3.326672
2200;3.609851;3.561518;3.508887
2210;3.589496;3.160884;3.101449
2220;3.706686;3.735272;3.310194
2230;3.228633;3.375660;3.496939
2240;3.341621;3.475249;3.527870
2250;3.401354;3.448267;3.369271
2260;3.615457;3.520578;3.944973
2270;3.195119;3.194491;3.587974
2280;3.486537;3.445748;3.533043
2290;2.941249;3.452791;3.721707
2300;3.391552;3.374092;3.180211
2310;3.375379;3.095245;3.549931
2320;3.326746;3.556448;3.456459
2330;3.247125;3.147325;3.589913
2340;3.879088;3.268784;3.505273
2350;3.620037;3.708003;3.291683
2360;3.255318;3.042781;3.352991
2370;3.185022;3.378097;3.389555
2380;3.249999;3.048606;3.991420
2390;3.400696;3.394158;3.314714
2400;3.236175;3.429371;3.617540
2410;3.171344;3.628558;3.293719
2420;3.403380;3.279504;3.490330
2430;3.322235;3.192705;3.592458
2440;3.208995;3.602009;3.314528
2450;3.396392;3.136584;3.717012
2460;3.489675;3.252144;3.410890
2470;3.301354;3.148438;3.059662
2480;3.132247;3.482216;3.422450
2490;3.496064;3.452527;3.346484
2500;3.171917;3.296089;3.383697
2510;3.283683;3.487954;3.318066
2520;3.139124;3.358682;3.356133
2530;3.053704;3.089293;3.109552
2540;3.300337;3.332073;3.424202
2550;3.350527;3.026105;3.023983
2560;3.420017;3.302383;3.516512
2570;3.230120;2.981388;3.438622
2580;3.519856;3.292195;3.326412
2590;3.392032;3.419077;3.361770
2600;3.236335;3.154078;2.977692
2610;3.059220;3.411000;3.205901
2620;3.385386;3.187857;3.182326
2630;3.093380;3.532525;3.426897
2640;3.248775;3.266224;3.252955
2650;3.569183;3.307245;3.148919
2660;3.285200;3.252178;3.139010
2670;3.469882;3.078653;3.382949
2680;3.607274;3.342665;2.787800
2690;3.372159;3.226317;3.112858
2700;3.387847;3.422131;3.317943
2710;3.278195;3.299363;3.229158
2720;3.086082;3.268868;3.364534
2730;3.191407;3.320043;3.172981
2740;3.118244;3.020357;3.368801
2750;2.981478;2.865932;3.428173
2760;3.218325;3.439324;3.263322
2770;3.176446;3.318239;3.287966
2780;3.359387;3.246110;3.527852
2790;3.412642;3.080524;3.480025
2800;3.207338;3.451482;3.284047
2810;3.288725;3.218597;3.319931
2820;3.403668;3.280263;3.304985
2830;3.072456;3.068291;3.201519
2840;3.284691;3.364963;3.097142
2850;3.475455;2.768235;3.110943
2860;3.432538;2.803723;3.651230
2870;3.211060;3.336485;3.463576
2880;3.222677;3.329723;3.358185
2890;3.036911;3.483698;3.308697
2900;3.027633;3.468047;3.277597
2910;3.356851;3.426140;3.161306
2920;3.395272;2.920159;3.182014
2930;3.197915;3.187850;3.221497
2940;3.262844;3.183673;3.462820
2950;3.226032;3.551851;2.963538
2960;3.577516;3.033338;2.979579
2970;3.352145;3.674847;3.101602
2980;3.000195;3.193874;3.364161
2990;3.252379;3.137189;3.096028
3000;3.248088;3.247116;3.627010
3010;3.171949;3.359355;3.506356
3020;3.178579;3.054777;2.842402
3030;3.079201;3.353179;3.284787
3040;3.278462;3.063690;3.419724
3050;3.384458;3.008542;3.190037
3060;2.760487;3.167793;2.811661
3070;3.228135;2.982919;3.271739
3080;3.058220;3.069832;3.232333
3090;3.299881;3.472083;3.023364
3100;3.227827;3.189592;3.188256
3110;3.299805;3.277220;2.963272
3120;3.367012;3.158792;3.053475
3130;3.228705;3.242823;3.454855
3140;3.213355;3.112351;3.326765
3150;2.928006;3.317258;2.972477
3160;2.786575;3.019258;3.489577
3170;3.321765;3.425257;3.252854
3180;3.168412;3.493942;3.369562
3190;3.194827;3.251048;3.155869
3200;3.105989;2.974150;3.216215
3210;3.234611;3.470229;3.689359
3220;3.340381;3.430603;3.269917
3230;3.142210;3.218677;3.158500
3240;3.149235;3.027428;2.719794
3250;3.111564;3.248205;2.872066
3260;3.343785;2.911263;3.124419
3270;3.136152;3.062792;2.982016
3280;2.903995;3.215660;3.425230
3290;3.038667;3.373550;3.293041
3300;3.490839;2.935821;3.225326
3310;3.352143;3.235553;3.111592
3320;2.879083;3.088786;3.334974
3330;3.003527;3.350929;3.312859
3340;2.979247;3.108803;3.439984
3350;3.111757;2.879584;3.214135
3360;3.140791;3.260139;3.215836
3370;3.593682;3.150578;3.418173
3380;3.013746;3.511430;3.574218
3390;2.924880;3.174946;2.986400
3400;3.248336;3.034633;3.147223
3410;3.046323;3.413231;3.112589
3420;3.336613;3.642731;3.228371
3430;3.278066;3.196776;3.145767
3440;3.145706;3.398769;2.935664
3450;3.322774;3.183164;3.166655
3460;2.935370;3.105423;3.494490
3470;2.913965;2.764730;3.257315
3480;2.951440;3.231738;3.119494
3490;3.070133;3.065994;2.876260
3500;3.053900;3.293722;2.896357
3510;3.145873;2.855148;3.185327
3520;3.248675;3.617078;3.325945
3530;3.145426;3.181282;3.266228
3540;3.185843;3.247838;2.824922
3550;2.956833;3.581203;3.076762
3560;2.993619;2.970868;2.949163
3570;3.255457;3.452754;3.723533
3580;3.248489;3.144540;3.181104
3590;3.161388;3.212195;3.448628
3600;3.341074;3.115556;3.032107
3610;3.182460;3.290345;3.172818
3620;2.789968;3.104233;3.265152
3630;3.334867;3.039053;2.957659
3640;2.868945;3.110780;3.071138
3650;3.543281;3.386555;3.122296
3660;2.968856;2.762987;3.104034
3670;2.997038;3.303725;3.656078
3680;3.208120;3.063340;3.000326
3690;3.361260;3.181960;3.178277
3700;3.381596;3.533015;3.183897
3710;3.171005;3.234596;3.286251
3720;3.106932;3.214141;3.332147
3730;3.231477;2.939294;3.205165
3740;3.253904;3.376565;3.208091
3750;3.305274;3.059670;3.317073
3760;2.904850;3.416461;3.174051
3770;3.148375;3.274145;2.796876
3780;3.144183;3.039993;3.251352
3790;3.101923;3.036276;3.038860
3800;3.253474;3.363844;3.080140
3810;3.067998;2.950675;3.498361
3820;3.088776;3.171690;3.612959
3830;3.002813;3.196627;3.169250
3840;3.494734;3.170076;3.336834
3850;2.860065;3.118643;2.935032
3860;3.094927;3.160068;3.109688
3870;3.366969;3.012300;2.977851
3880;3.314886;3.042518;3.333208
3890;3.075357;2.985974;3.182905
3900;3.268927;3.032404;3.458801
3910;3.081284;3.037592;3.109132
3920;3.258708;2.958259;2.998423
3930;3.682824;3.053557;3.015893
3940;3.167907;3.479030;3.235970
3950;3.005862;3.252398;3.282450
3960;3.107777;3.268251;3.140825
3970;2.919513;3.227818;3.118917
3980;2.829796;2.995123;2.926882
3990;3.086250;2.977884;3.246856
4000;3.306244;3.146509;2.803094
4010;3.045770;3.118019;3.168485
4020;3.454476;3.264845;2.847633
4030;2.653917;3.354884;3.260373
4040;2.919558;3.158845;3.129194
4050;3.140067;3.052861;3.195364
4060;2.979491;3.268328;2.790965
4070;3.104475;3.095732;2.933691
4080;2.940207;2.981383;3.064858
4090;3.078853;2.827892;3.211808
4100;3.015805;2.765218;3.434811
4110;3.180674;3.038227;3.143806
4120;3.164550;3.048537;3.491869
4130;3.245869;3.253292;3.340456
4140;3.283228;3.010062;3.169796
4150;2.922245;3.389504;3.183207
4160;3.118580;2.894311;3.285668
4170;3.146636;3.178846;3.160855
4180;2.887240;2.929442;3.077513
4190;3.139111;2.934160;3.217311
4200;3.112465;3.432028;3.472289
4210;3.449489;2.982736;3.167942
4220;2.701706;2.713697;3.024213
4230;2.938585;3.350512;3.498789
4240;3.628104;3.210860;3.179670
4250;3.136046;3.058011;3.368372
4260;3.194776;3.044327;3.093429
4270;2.958284;2.737938;3.136967
4280;2.868046;3.160279;3.183626
4290;3.095054;3.151305;3.100199
4300;3.117297;2.956405;3.289617
4310;3.240039;3.055837;3.187999
4320;3.206046;2.815954;3.469600
4330;3.070538;2.854461;3.070862
4340;3.214265;3.456567;3.481535
4350;3.383947;3.392494;3.486431
4360;2.883731;3.680791;3.154954
4370;2.780519;3.268517;3.046974
4380;3.105415;3.317256;3.453757
4390;2.834771;3.181612;3.339436
4400;2.991479;3.335996;3.450084
4410;3.022269;3.040348;3.024333
4420;3.146967;3.259371;3.328193
4430;2.858054;2.935912;2.976262
4440;2.542676;2.872186;2.795675
4450;2.804711;2.853288;3.120422
4460;3.109665;3.173174;3.103882
4470;3.098328;3.279452;3.151217
4480;3.280328;2.946963;3.103394
4490;2.919075;3.385333;2.903542
4500;3.146324;2.903275;3.229375
4510;3.271022;3.376724;2.831902
4520;3.257532;3.023985;3.057570
4530;3.247914;3.491152;3.190981
4540;3.130955;2.936773;3.216289
4550;3.294286;2.970913;3.264960
4560;3.148723;3.163228;3.055758
4570;3.241207;3.161213;2.990370
4580;2.831404;3.055499;3.006644
4590;2.659957;3.162668;3.122514
4600;2.859011;3.236588;3.097064
4610;2.809471;3.178702;2.995006
4620;2.882252;3.213876;2.935163
4630;2.764063;3.059648;3.162709
4640;2.970108;3.124914;2.996884
4650;3.159067;2.859835;3.337083
4660;3.100033;3.217842;2.840918
4670;3.377465;3.058937;2.870559
4680;3.286699;3.037099;3.188048
4690;3.004555;2.850531;3.250802
4700;2.926495;3.171784;3.212631
4710;3.169165;3.211029;2.612704
4720;3.126894;3.399843;3.037843
4730;3.111949;2.905144;3.300406
4740;2.659283;2.740097;2.797441
4750;3.174684;3.004118;3.092780
4760;3.109015;3.307729;3.002664
4770;3.153795;3.338448;3.155661
4780;3.187336;3.447406;2.978519
4790;3.064092;3.022193;2.663533
4800;3.066938;2.853187;3.090573
4810;3.017725;3.091950;2.919996
4820;3.152196;3.112439;3.378905
4830;3.323752;3.015154;3.519797
4840;3.200802;2.984910;3.029459
4850;3.103152;3.447609;3.131157
4860;2.957048;2.837032;3.134778
4870;3.085823;2.777594;2.885452
4880;3.300881;2.883665;3.333008
4890;3.182853;3.101958;3.052523
4900;3.253940;3.093397;2.988245
4910;3.122951;3.104080;2.753464
4920;3.177371;3.037175;2.913981
4930;3.278747;3.125957;3.000401
4940;3.067398;3.041887;2.798825
4950;3.211445;3.065978;3.183102
4960;3.257785;2.979995;2.775550
4970;2.809771;2.708493;2.876672
4980;3.153498;3.143559;2.918222
4990;3.268394;3.191542;2.968448
5000;2.834211;3.177009;3.045991
5010;2.833137;3.073198;2.957662
5020;2.968024;3.008077;2.779306
5030;2.980089;2.890358;2.567005
5040;3.205345;3.314817;3.326860
5050;2.913199;3.384960;2.930377
5060;3.184882;2.894380;2.631334
5070;3.097861;3.035314;2.966831
5080;3.082100;3.021128;3.360200
5090;2.913242;3.054540;2.848344
5100;2.953058;3.214433;2.700125
5110;3.302865;3.334233;3.422881
5120;3.079393;3.074863;2.906733
5130;3.190347;2.813257;2.892160
5140;3.099478;3.137409;3.118694
5150;3.033437;3.001662;3.095483
5160;3.312491;3.325973;3.109151
5170;2.989370;2.965800;3.032170
5180;2.824823;3.185502;2.644585
5190;3.319310;2.995039;3.070133
5200;2.901116;3.195059;2.996269
5210;2.923287;3.160509;2.856524
5220;3.040783;3.100391;2.661967
5230;3.426539;2.972204;2.901043
5240;3.094391;3.080528;3.243375
5250;2.824585;2.945635;3.033139
5260;3.056425;3.286733;3.329583
5270;2.784013;2.659217;3.032612
5280;3.089894;3.024359;3.226689
5290;2.714405;3.046136;3.111341
5300;3.021145;2.864170;2.991887
5310;2.836927;3.038548;3.051354
5320;3.311535;3.295965;3.222492
5330;3.142015;3.506886;3.128370
5340;3.095718;2.559455;3.225912
5350;3.232553;3.110308;2.774111
5360;3.039919;3.124454;3.246489
5370;3.042644;2.991761;2.955085
5380;2.939064;2.844691;2.780482
5390;2.953474;3.191891;3.145821
5400;3.277349;3.306020;3.007015
5410;2.871871;3.096403;2.885039
5420;2.980691;2.989277;3.055647
5430;2.881745;2.778745;3.293695
5440;3.159280;2.985044;2.837763
5450;3.293398;3.024324;2.721140
5460;2.712539;3.380695;2.944280
5470;2.968680;2.667720;2.935456
5480;2.909326;3.191412;3.091188
5490;2.970319;2.979822;2.939082
5500;3.302949;3.047110;2.888738
5510;2.817538;2.772820;3.276107
5520;2.714135;2.801228;3.161174
5530;3.082611;2.988694;2.872492
5540;3.010930;3.077190;3.024458
5550;2.888255;2.949543;2.992914
5560;2.976112;2.865314;3.289469
5570;2.846828;2.924051;2.930900
5580;3.069497;3.019039;3.009973
5590;3.113504;2.987062;2.779052
5600;2.818539;3.104687;2.987108
5610;3.211229;3.055671;2.742166
5620;2.994132;3.074686;3.158491
5630;2.935227;3.018392;2.999574
5640;3.280904;3.000406;3.227287
5650;3.100483;3.053714;3.155631
5660;2.920401;2.892865;3.036584
5670;2.926987;3.176203;3.251450
5680;2.946369;2.795720;2.935543
5690;3.057267;3.058272;3.155531
5700;2.941644;2.672911;2.929241
5710;3.004318;2.927414;3.092662
5720;3.082564;2.771118;3.120874
5730;2.823704;3.029472;3.236256
5740;3.175248;2.695805;3.094788
5750;2.907939;3.219603;2.833479
5760;2.982967;2.994044;3.047631
5770;2.802466;3.137823;2.798164
5780;2.998883;3.220226;2.957689
5790;2.892701;2.913124;3.153035
5800;3.045770;3.340414;2.861978
5810;3.248712;3.085736;3.294511
5820;2.902626;2.916811;3.186065
5830;3.055885;3.033496;3.021645
5840;3.079552;3.021050;3.167905
5850;3.238300;3.098933;2.940464
5860;2.856600;2.759839;2.675112
5870;2.985597;2.977081;2.690742
5880;3.557513;3.059848;2.697164
5890;2.987361;2.757742;3.131602
5900;3.139642;2.968726;3.148774
5910;3.052132;2.838654;3.017206
5920;3.219935;2.859554;3.396781
5930;3.069419;3.184884;3.133202
5940;2.883154;2.847473;3.386002
5950;3.223088;3.275235;3.040962
5960;3.101301;2.997327;2.983899
5970;2.937938;3.143862;3.185787
5980;3.135395;2.955714;3.024979
5990;3.081677;2.790996;3.052882
6000;2.980656;3.241026;2.990529
