Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD]
830;14.634808;14.412049;14.438274
840;14.182377;13.821770;14.204298
850;14.397490;14.354509;14.080712
860;13.534036;14.186817;14.114646
870;14.012445;14.106046;13.754847
880;13.254964;13.242460;13.687356
890;12.669562;13.663354;13.881747
900;13.535922;13.132985;13.288447
910;12.974094;12.822085;13.240321
920;13.035302;12.376970;13.286924
930;12.670215;13.258312;13.146511
940;12.572401;12.751814;12.445672
950;12.150690;12.359679;12.395143
960;12.101641;12.206122;12.533088
970;12.279241;12.068712;11.690254
980;12.089445;11.495658;12.531837
990;11.636884;11.882258;11.700557
1000;12.195741;11.577714;11.653508
1010;11.375677;11.276328;11.222011
1020;11.161560;11.144973;11.738018
1030;11.251419;11.581217;11.361166
1040;11.093571;11.499896;11.372392
1050;10.806274;11.604098;11.234240
1060;10.924678;10.969433;10.656353
1070;10.436039;10.609764;10.738933
1080;10.668892;10.866136;10.935313
1090;10.781836;10.164858;10.711156
1100;10.605755;10.299407;10.537417
1110;9.856443;10.436742;10.056840
1120;10.038785;10.129396;9.734214
1130;10.060458;10.064911;10.332079
1140;9.805749;9.662318;9.556402
1150;9.885795;9.705416;9.801291
1160;9.646275;9.511836;9.516289
1170;9.746781;9.350108;9.402168
1180;9.402901;9.170179;9.568431
1190;9.405957;9.123663;9.785717
1200;9.766876;9.445031;9.220111
1210;9.516358;9.012974;8.910460
1220;9.031541;8.683066;8.636674
1230;9.211551;9.067036;9.190975
1240;9.081967;8.882179;8.338129
1250;8.404011;8.712719;8.857606
1260;8.375186;8.303695;8.431759
1270;8.729341;7.969814;8.638944
1280;8.312340;8.701394;8.248670
1290;8.329030;8.284467;8.149733
1300;7.855206;7.997590;8.274712
1310;7.925015;8.322587;7.941943
1320;7.973072;7.595183;8.370261
1330;8.061336;8.045572;8.099036
1340;7.655656;7.415497;8.042845
1350;7.733810;7.855087;7.803908
1360;7.929847;7.593840;7.891910
1370;7.137996;7.821099;7.728589
1380;7.109642;7.136535;7.388481
1390;7.060427;7.482782;7.177978
1400;7.293158;7.344997;6.954786
1410;7.396871;7.130583;7.320571
1420;7.101642;6.737170;7.465565
1430;7.021685;6.941957;7.171243
1440;6.649489;7.171218;7.161692
1450;6.832276;6.768982;7.048910
1460;7.170168;7.150946;6.794082
1470;6.603996;6.444350;6.819714
1480;6.239791;6.583324;6.400551
1490;6.638573;6.379605;6.321327
1500;6.719553;6.987745;6.684224
1510;6.400245;6.146674;6.879281
1520;6.647135;6.334984;6.568321
1530;6.292097;6.014509;6.047743
1540;6.181383;6.433736;5.592876
1550;5.895556;5.957775;6.247795
1560;6.122698;6.664542;5.769762
1570;6.271614;6.167648;5.942787
1580;6.228439;6.120169;5.932409
1590;5.805087;5.514538;5.914602
1600;5.774752;5.811966;5.422928
1610;5.212242;5.447002;5.694752
1620;6.007797;5.628022;5.545625
1630;5.422218;5.417944;5.631041
1640;5.848904;5.548719;5.306019
1650;5.366650;5.962250;5.925815
1660;5.124919;5.520253;5.196877
1670;5.498345;5.741685;5.243690
1680;5.428691;4.905187;5.166037
1690;5.163749;5.089551;5.216185
1700;5.489008;4.993445;5.075898
1710;5.139881;5.250163;5.067151
1720;4.982990;4.831191;5.213299
1730;5.139459;5.033614;5.199177
1740;4.707414;5.008794;4.826623
1750;4.462910;5.018197;4.896292
1760;4.820203;4.770415;4.718931
1770;4.582688;4.652343;4.680381
1780;5.052775;4.239429;5.385266
1790;4.900092;4.349135;4.441411
1800;4.769141;4.397525;4.405549
1810;4.747718;4.776286;4.979416
1820;4.453987;4.250704;4.009776
1830;4.589310;4.844130;4.329120
1840;4.197024;4.538839;4.669204
1850;4.189196;4.878745;4.313714
1860;4.072448;3.968832;4.016512
1870;4.392476;4.411958;4.259925
1880;4.158402;4.156245;4.467210
1890;4.034818;4.099649;4.427845
1900;3.932001;4.193185;4.172380
1910;3.739201;4.135953;4.144649
1920;4.009370;4.049257;3.964529
1930;3.883482;4.315170;3.755618
1940;3.611670;3.888266;3.695662
1950;4.110545;4.123379;3.989220
1960;4.156747;4.210572;3.848727
1970;3.807216;3.994092;3.562848
1980;3.735901;3.799468;3.886972
1990;3.806580;3.625440;3.446062
2000;3.657873;3.546118;3.578782
2010;3.734118;3.854768;3.883923
2020;3.788691;3.720819;3.841429
2030;3.602721;3.590578;3.421407
2040;3.408411;3.971078;3.457529
2050;3.495062;3.383989;3.466584
2060;3.623481;3.288707;3.755656
2070;3.734749;3.884301;3.567660
2080;3.659556;3.654927;3.664885
2090;3.181098;2.762973;3.188320
2100;3.767095;3.364874;3.461199
2110;3.474401;3.585410;3.505946
2120;3.348037;3.225842;3.155779
2130;3.610465;3.434626;3.486790
2140;3.295328;3.262264;2.722262
2150;3.560177;3.079544;3.078966
2160;2.702453;3.345671;3.214623
2170;3.485691;3.012658;3.402863
2180;3.203236;2.895448;3.001025
2190;3.084450;2.791570;2.933084
2200;3.144853;2.927415;2.628479
2210;3.059362;2.971809;2.765117
2220;3.293579;2.861116;2.680709
2230;2.549882;2.469183;2.782089
2240;2.643182;2.879302;2.808703
2250;3.299334;2.769821;3.147865
2260;2.843886;2.864773;2.604060
2270;3.162911;2.580139;2.799753
2280;2.491962;2.815247;2.801212
2290;3.095562;2.927029;3.024301
2300;3.309279;2.160983;2.583603
2310;2.838037;2.804102;2.775629
2320;2.596773;2.924970;2.958163
2330;2.605028;3.162079;2.726510
2340;2.712967;2.880171;2.569334
2350;2.592717;2.398842;2.881361
2360;2.771209;2.810039;2.381766
2370;2.544737;2.476039;2.332286
2380;1.840439;3.095769;2.463436
2390;2.269189;2.592178;2.941769
2400;2.559878;2.623596;2.553979
2410;2.276123;2.829899;2.351483
2420;2.155636;2.501732;3.033714
2430;2.323951;1.839129;2.404797
2440;2.463376;2.436348;2.514245
2450;2.219515;2.294958;2.502356
2460;2.714245;2.496608;2.351894
2470;1.827007;2.421248;2.404543
2480;2.752288;2.406760;2.102756
2490;2.907633;2.259265;2.786888
2500;2.170717;2.687978;2.271199
2510;2.415928;2.338600;2.321131
2520;2.414402;2.289896;2.241896
2530;2.261056;2.024874;1.981296
2540;1.988063;2.933333;2.687950
2550;2.006248;2.013472;2.103260
2560;2.059946;2.307713;1.732343
2570;2.796179;1.826663;1.987642
2580;1.326254;2.376302;2.003854
2590;1.905831;2.240162;1.960577
2600;2.010971;1.890647;2.204713
2610;2.052594;2.471485;1.822697
2620;2.470103;2.217109;2.245304
2630;1.893224;2.181322;1.850200
2640;1.708848;1.765236;1.303752
2650;2.408398;2.228684;2.190933
2660;2.020904;1.850877;2.245693
2670;2.320895;2.000093;2.391660
2680;1.913037;2.119700;2.022561
2690;2.063147;2.176169;1.807097
2700;2.162505;1.833723;1.916350
2710;2.098833;2.387472;2.128833
2720;1.780839;1.848696;2.148873
2730;1.903979;1.761218;2.202212
2740;1.725224;2.074059;1.453424
2750;2.359791;1.967003;1.647644
2760;1.620054;2.204817;1.872990
2770;2.443113;1.474827;1.954078
2780;2.023241;1.531299;2.470699
2790;2.102567;2.369912;1.695795
2800;1.524577;1.329405;1.516636
2810;1.878270;1.948333;1.565172
2820;1.716037;1.535576;2.133815
2830;1.298589;1.980680;1.463862
2840;1.756933;2.355861;1.737454
2850;1.620636;1.700624;1.246229
2860;1.664854;1.400211;1.713305
2870;1.512352;1.628701;1.660087
2880;1.833743;1.513689;1.737761
2890;1.911174;1.751372;1.333262
2900;1.867833;1.617492;2.201130
2910;1.148895;1.873942;1.402868
2920;1.705729;1.852720;1.682975
2930;1.718325;1.541185;1.582038
2940;1.265593;1.338705;1.792208
2950;1.573556;1.305549;1.801063
2960;1.614471;1.069184;1.249066
2970;1.305909;1.888276;1.395638
2980;1.469271;1.684821;1.700424
2990;1.595159;1.620824;2.011998
3000;1.621274;1.461310;1.310441
3010;1.170971;1.472709;1.555270
3020;1.432477;1.219562;1.628431
3030;1.505585;1.616724;1.689096
3040;1.862077;2.157865;1.694799
3050;1.320093;1.463558;1.919265
3060;1.085787;2.103079;1.070196
3070;1.630281;1.656219;1.753118
3080;1.504870;0.970156;1.579301
3090;1.381655;1.482468;1.187214
3100;1.687690;1.659337;1.672277
3110;0.820500;1.787810;1.268721
3120;1.329604;1.726442;1.384367
3130;1.052264;1.238200;1.403295
3140;0.755633;1.173161;1.333648
3150;1.837953;1.551031;1.079593
3160;1.567629;1.633909;1.005436
3170;1.414738;1.529514;1.264289
3180;1.208629;0.807578;2.080703
3190;1.301230;1.413328;1.360171
3200;1.589158;1.566850;1.751116
3210;1.465733;1.316309;1.397465
3220;1.511275;1.048156;1.252793
3230;0.990906;1.100382;1.579375
3240;0.913953;1.403492;1.197968
3250;1.050757;1.243039;1.632250
3260;1.447907;1.429736;1.295803
3270;1.116727;1.299129;1.042070
3280;1.043311;1.359034;1.301013
3290;1.339791;0.978195;0.874194
3300;1.123810;1.372876;1.043985
3310;1.059628;1.135243;1.198308
3320;0.955945;1.090465;1.417384
3330;1.495389;1.507624;1.212476
3340;1.400836;1.057505;0.650115
3350;0.941828;0.987078;0.941604
3360;1.606294;1.310934;1.459280
3370;1.492699;1.395913;1.300653
3380;1.478327;1.023522;0.704625
3390;1.377947;1.206192;1.458786
3400;1.345491;1.382168;1.089525
3410;1.314980;1.282640;1.600527
3420;1.315162;1.595725;1.227382
3430;0.989830;0.555132;1.261189
3440;1.031498;1.209711;1.389757
3450;1.443817;1.387284;1.426575
3460;1.461599;1.560577;1.240440
3470;1.410424;0.886729;1.562910
3480;1.146763;1.144488;0.772863
3490;0.870467;1.251493;1.331381
3500;0.980369;1.313496;1.284456
3510;0.331949;0.906621;0.518013
3520;1.300969;1.354113;1.317953
3530;1.075516;1.289534;1.379781
3540;1.140569;1.141024;0.927898
3550;0.985296;1.743425;1.211186
3560;0.908441;0.921898;1.010911
3570;1.572808;1.002547;1.245864
3580;0.986341;0.819736;1.273706
3590;0.628661;0.862710;1.351492
3600;1.786143;1.125511;1.115310
3610;1.068277;1.051450;0.932851
3620;1.128965;1.050309;1.002162
3630;0.885126;1.285579;0.579337
3640;0.756002;1.370876;0.603321
3650;0.706878;1.313098;1.054838
3660;1.346462;0.506255;0.673376
3670;0.952030;1.278632;0.945346
3680;1.401903;1.101674;1.205748
3690;1.115123;1.098239;1.396987
3700;1.166783;0.970979;0.742568
3710;1.109403;1.245114;0.812490
3720;0.851363;0.764860;1.309495
3730;0.552985;0.926161;1.178638
3740;1.262084;0.803878;1.491011
3750;0.657975;1.162206;1.420398
3760;0.904087;0.853239;1.483932
3770;0.930557;1.006809;0.871406
3780;0.815211;0.900697;0.609458
3790;0.865656;0.676453;0.886019
3800;1.000062;1.096290;1.194251
3810;1.042932;1.067161;1.153021
3820;0.392782;0.850994;1.079009
3830;0.780510;1.506968;1.235121
3840;0.680947;0.816821;0.640628
3850;0.985519;0.790147;0.801388
3860;1.161451;0.651559;1.230095
3870;1.325448;0.984816;0.818372
3880;0.840939;0.922838;0.731625
3890;0.545198;1.636512;1.013719
3900;1.321109;1.008645;0.938598
3910;1.024461;1.150304;0.797894
3920;0.903504;1.210119;0.665845
3930;0.566239;0.757782;0.609414
3940;0.836720;0.432410;1.170762
3950;1.079229;0.679303;0.799648
3960;1.232654;1.106937;1.119681
3970;1.271499;0.863441;1.195750
3980;0.791779;0.812121;1.295283
3990;0.385270;0.935650;0.993542
4000;0.977433;0.917791;0.662877
4010;0.800748;0.972092;1.178769
4020;1.106042;0.754518;0.600690
4030;0.847805;0.721404;1.129357
4040;0.991046;0.854194;1.281217
4050;1.468761;1.235819;0.661807
4060;0.641150;0.960970;0.558116
4070;0.736858;0.874680;0.980515
4080;0.910284;0.843273;0.385298
4090;0.861173;1.170048;0.882145
4100;1.224238;1.122153;0.993611
4110;1.254306;1.268938;0.696675
4120;0.862849;0.951239;1.137094
4130;0.831477;1.073845;0.550411
4140;0.965424;0.658158;0.896405
4150;0.720892;0.600862;0.410689
4160;0.909903;0.791658;0.884712
4170;0.777705;0.916358;0.512001
4180;0.840182;1.070584;0.544217
4190;1.162735;1.136080;0.382612
4200;1.018298;1.338822;1.028692
4210;0.970435;0.655070;0.435612
4220;0.667786;0.798552;1.451431
4230;0.637905;1.091742;0.707430
4240;0.969419;1.010217;0.438816
4250;1.037242;0.845924;1.177012
4260;0.665309;1.370884;1.190801
4270;0.795243;0.771030;0.675078
4280;0.597333;1.313339;1.176148
4290;0.733424;1.155759;0.894936
4300;0.987494;0.917473;0.684133
4310;0.614201;0.642544;1.219067
4320;0.894352;0.707773;1.028425
4330;0.672453;1.112396;0.723690
4340;0.557260;0.734115;0.896042
4350;0.871357;0.885051;1.072215
4360;0.624506;0.905094;1.133004
4370;0.902544;0.881359;0.854152
4380;0.732554;0.818301;0.840387
4390;1.166158;0.968500;0.571989
4400;1.003743;0.492761;1.066537
4410;0.981831;0.737163;0.792905
4420;0.899755;0.843033;0.071480
4430;0.791222;1.036382;0.392389
4440;0.590227;0.763019;0.447638
4450;0.643652;0.617436;0.321839
4460;0.171133;0.581183;0.528258
4470;0.777184;0.538031;0.898957
4480;1.109398;0.967068;1.208907
4490;0.292856;1.103753;0.690522
4500;0.837584;0.576864;0.531358
4510;0.885678;0.482722;0.519635
4520;0.546725;1.156494;1.132308
4530;0.581363;1.455588;1.268462
4540;0.750864;0.746445;1.085817
4550;0.615919;1.089729;1.203505
4560;0.386003;0.870952;0.857830
4570;0.726169;1.127147;0.677306
4580;1.127469;0.738666;1.082914
4590;0.845758;0.542981;0.848836
4600;0.854254;0.482368;0.047770
4610;0.420697;0.391507;1.044846
4620;0.557103;0.984374;0.818443
4630;0.787520;1.308314;0.309815
4640;0.331869;0.475686;0.964532
4650;0.317994;1.054166;0.447743
4660;0.983435;0.704453;0.492176
4670;0.859144;0.692744;0.962214
4680;0.837948;1.020028;1.050770
4690;1.150378;0.972640;0.432465
4700;0.570302;0.909237;0.417435
4710;0.916692;0.517695;0.846460
4720;0.455123;0.356905;0.509906
4730;1.248720;0.679072;0.592614
4740;1.444201;0.518788;1.159721
4750;0.437833;1.224703;0.462453
4760;0.454588;0.719784;1.043986
4770;0.819917;0.901046;1.206441
4780;0.857347;1.276854;1.229952
4790;0.802536;0.640476;0.814055
4800;0.992343;0.669411;0.958492
4810;1.683496;1.116425;0.753863
4820;0.838497;1.058161;0.759890
4830;0.620203;0.450809;0.603325
4840;0.716822;1.004613;1.393202
4850;0.777122;0.743236;0.809787
4860;0.416387;0.764062;0.977734
4870;0.533915;0.122603;-0.023161
4880;0.347832;1.062046;0.687734
4890;1.097378;0.622107;0.320857
4900;1.103497;0.847026;0.921903
4910;0.041425;0.683104;1.008342
4920;1.399288;0.571152;0.542616
4930;0.773073;0.423193;0.580451
4940;0.508278;0.611144;0.641524
4950;0.940652;0.774156;0.860418
4960;0.876344;0.717841;1.171431
4970;1.226945;0.942279;0.926579
4980;0.942580;0.266210;0.386245
4990;0.833956;0.603733;1.096793
5000;0.938506;0.533910;0.840930
5010;0.546895;0.231831;1.110342
5020;0.499574;1.117040;0.527708
5030;0.418375;0.898514;0.467747
5040;0.763467;0.829943;0.939071
5050;0.565051;0.801247;0.730808
5060;0.758647;0.475035;1.075747
5070;0.822594;0.558389;0.518986
5080;0.730050;0.627594;0.984432
5090;0.774761;0.127464;1.142360
5100;1.082342;0.763056;0.756634
5110;0.530846;0.155541;0.836737
5120;0.159667;1.042786;1.010800
5130;0.746072;0.304664;0.479801
5140;0.741161;0.958859;0.915516
5150;0.511095;0.925819;0.126169
5160;0.889935;0.312679;0.585308
5170;0.837527;0.526413;0.663190
5180;0.521440;0.668258;0.903062
5190;1.232265;0.708409;0.830986
5200;0.734790;1.146728;0.483325
5210;0.641246;0.701899;0.901163
5220;1.233573;0.914520;0.309775
5230;0.656546;0.846847;0.208879
5240;0.736328;0.765782;0.934369
5250;0.891276;1.044691;1.132606
5260;0.744305;1.025317;1.133656
5270;0.897599;0.597386;0.443535
5280;-0.116761;0.816228;0.855763
5290;1.142640;0.853370;0.646941
5300;0.589167;0.512077;1.207664
5310;0.634148;0.600417;0.599294
5320;0.434444;0.594877;0.802641
5330;0.870247;0.782269;1.177819
5340;1.117517;0.684590;0.431007
5350;0.521365;0.680182;0.351918
5360;0.819388;0.917209;0.782578
5370;0.779157;1.369644;1.235276
5380;0.913889;0.053148;0.668235
5390;0.969208;0.729545;0.661070
5400;0.845039;1.083657;0.290278
5410;0.930597;0.879640;0.871869
5420;0.449812;0.813171;0.786671
5430;0.990631;1.184681;0.416546
5440;0.906301;0.480822;0.986340
5450;1.194080;0.694946;0.342566
5460;0.974786;0.670306;0.786929
5470;0.955611;0.533443;0.552247
5480;1.132633;0.922004;1.086141
5490;0.849788;0.935383;0.634365
5500;0.822351;0.730697;0.898520
5510;0.438108;0.884788;0.718473
5520;0.605285;0.877171;0.909514
5530;0.757684;0.498327;1.273971
5540;0.758216;0.629805;1.501612
5550;0.313788;0.463449;0.530679
5560;0.404697;0.793606;0.453299
5570;1.048871;0.319032;0.789015
5580;0.729954;0.722675;0.864538
5590;0.904778;0.625861;0.651116
5600;0.264536;0.351033;0.535169
5610;0.891877;0.385064;0.715469
5620;0.637140;0.648829;0.986496
5630;0.165100;1.031616;0.671470
5640;0.807264;1.135749;0.760584
5650;0.738080;0.501788;1.012775
5660;0.856542;0.591466;0.104846
5670;0.736996;0.572738;0.556863
5680;0.894673;0.843065;0.637424
5690;0.826377;0.462425;0.552302
5700;0.791190;0.931996;0.726681
5710;0.916297;0.817034;0.988821
5720;0.972311;0.521568;0.448191
5730;0.812587;0.823897;0.521350
5740;0.449651;1.032379;0.867310
5750;0.660647;0.539661;0.795093
5760;0.366294;0.747923;0.315568
5770;0.938948;1.055795;0.631731
5780;1.047261;0.706537;0.750928
5790;0.714889;0.762136;0.506658
5800;0.712391;0.873519;0.495059
5810;0.481587;0.498065;0.729175
5820;0.064547;0.180059;1.193238
5830;0.219356;0.521120;0.935342
5840;0.170546;0.883759;0.102334
5850;0.879896;0.862525;0.743821
5860;1.483675;0.934685;0.056608
5870;0.420249;1.212144;0.505009
5880;1.037284;0.992247;0.353832
5890;1.069056;0.640393;0.629760
5900;0.355248;0.751204;0.638755
5910;0.707834;0.484411;0.839594
5920;0.886714;0.888875;0.354317
5930;0.593198;1.149205;0.774474
5940;0.760892;0.912335;0.654020
5950;0.090705;0.776704;0.308673
5960;0.387345;0.848152;0.860349
5970;0.702056;0.583474;0.923473
5980;0.645059;1.104391;0.421414
5990;0.495918;0.692891;0.614028
6000;0.098510;0.473625;0.994865
