Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD]
570;14.300177;13.748456;13.803470
580;13.934973;13.573690;13.525046
590;13.399332;13.445767;12.916885
600;13.312785;13.377713;13.623254
610;12.822741;13.041143;12.710533
620;12.981365;12.621914;13.187315
630;12.487587;12.625755;12.385762
640;12.372905;12.575588;12.580469
650;12.198134;12.382106;12.353565
660;12.081590;12.269005;12.020299
670;11.339198;12.051935;11.467035
680;12.071324;12.043284;11.891350
690;11.780130;11.521656;12.034880
700;11.607499;11.667267;11.475004
710;11.295874;11.099139;11.625620
720;11.161925;10.935535;11.232053
730;11.248545;11.243913;10.952098
740;10.953614;11.084643;11.076945
750;11.025917;10.718055;10.923541
760;10.741651;10.619578;10.691360
770;10.419899;10.727386;10.216326
780;10.424300;11.038780;10.052499
790;10.504128;9.946542;10.085072
800;10.152036;10.151773;10.905321
810;10.352923;10.094786;9.819729
820;9.773973;9.738559;9.828310
830;9.782079;9.593126;10.110042
840;9.554618;9.697510;9.499376
850;9.379769;9.576825;9.009057
860;9.728418;9.404119;9.146734
870;9.408592;9.351816;9.423209
880;8.677657;8.908688;8.535687
890;8.776862;9.551780;8.915194
900;8.988296;9.038208;9.248560
910;8.750695;8.595436;8.885885
920;8.793314;8.340280;8.577527
930;8.630052;8.697943;8.677748
940;8.474262;8.938364;8.665396
950;9.121100;7.998571;8.146221
960;8.465520;8.521930;8.158588
970;8.296503;8.603651;8.405284
980;7.943906;8.411664;8.148590
990;8.345615;8.298693;8.418076
1000;7.759828;8.294382;7.424778
1010;7.537323;7.916320;7.761837
1020;8.186243;8.044321;7.832649
1030;7.830048;7.986941;7.506487
1040;7.295906;7.525215;7.246045
1050;7.451103;7.080062;7.341244
1060;7.292680;7.315534;7.556545
1070;7.311060;7.703778;6.923178
1080;7.287183;6.991197;7.013605
1090;7.187268;7.191500;6.798386
1100;7.255249;6.767873;7.156742
1110;6.888775;6.833135;7.091277
1120;7.014873;6.591035;6.757900
1130;6.851801;6.516610;7.076239
1140;6.552073;6.773387;6.818134
1150;6.912728;6.638320;6.528104
1160;6.174321;6.630749;6.253919
1170;6.296750;6.306177;5.982702
1180;6.417897;6.404381;6.059960
1190;5.900125;6.409785;6.190974
1200;6.197650;6.187300;6.201729
1210;6.462255;6.021083;6.200950
1220;5.670194;5.998909;6.122741
1230;6.132462;5.823114;6.067539
1240;6.549825;6.190993;5.753177
1250;5.488110;5.830690;5.734805
1260;6.217059;5.911557;5.975361
1270;6.107943;6.606636;5.864067
1280;5.936961;5.553822;5.571706
1290;5.501916;5.674371;5.450109
1300;5.449114;6.020042;5.771019
1310;5.563408;5.488416;5.290622
1320;5.545446;5.699827;5.567583
1330;5.516378;5.142877;5.197872
1340;5.248081;5.416535;5.361099
1350;5.790306;5.599890;4.978746
1360;4.710063;4.926860;5.063693
1370;5.289089;5.163463;5.216165
1380;4.839023;5.088516;4.955953
1390;4.574959;5.221366;4.706063
1400;5.135749;4.995933;4.986858
1410;4.901143;5.179589;5.233039
1420;4.944392;4.760036;5.095745
1430;4.641051;4.595842;5.093618
1440;4.469992;4.639106;5.218713
1450;4.495900;4.508139;4.741437
1460;4.825002;4.755165;4.726003
1470;4.382934;4.693174;4.186175
1480;4.747830;4.192901;4.298707
1490;4.799990;4.460552;4.196725
1500;4.608407;4.871445;4.433708
1510;4.074174;4.434498;4.428968
1520;4.152002;4.860063;4.383034
1530;4.683183;4.336567;3.818926
1540;3.899915;4.066991;3.954953
1550;4.449992;4.321941;4.506749
1560;4.337577;4.343563;4.072005
1570;4.169523;4.015849;4.152643
1580;4.613568;3.730861;4.260810
1590;4.161254;3.881322;3.640643
1600;3.824971;3.868274;4.077330
1610;4.383815;3.688942;4.159291
1620;3.788283;4.133466;3.789893
1630;3.868593;3.647255;3.809724
1640;3.572587;4.195983;3.938462
1650;3.944532;4.624735;4.285410
1660;3.811861;3.833677;3.534106
1670;3.607217;3.682913;4.032580
1680;3.826197;4.002839;3.216787
1690;3.786240;3.648331;3.830336
1700;3.374910;3.433717;3.450637
1710;3.379471;3.695079;3.119547
1720;3.598461;3.536003;3.844928
1730;3.348977;3.464523;3.606212
1740;3.667914;3.587771;3.775699
1750;3.251570;3.793487;3.777824
1760;3.548423;3.180949;3.287029
1770;3.952719;3.324507;3.275543
1780;3.596319;3.368893;3.310466
1790;3.758189;3.638420;3.220374
1800;3.281922;3.391097;3.632888
1810;3.268987;3.228531;3.603658
1820;3.525973;3.328208;3.189700
1830;3.299132;3.448158;3.187259
1840;3.060256;3.358461;3.631001
1850;3.582746;3.234466;3.228473
1860;3.111378;3.114038;3.480496
1870;2.746772;3.254433;3.185755
1880;3.122209;3.041291;3.690740
1890;3.154390;2.860713;2.993568
1900;3.365675;3.248829;3.012212
1910;2.977222;2.998626;2.674680
1920;2.815855;2.913151;3.255638
1930;2.881120;3.213112;3.147959
1940;2.808476;2.698358;2.912507
1950;3.092355;2.574143;3.194389
1960;2.983422;2.889340;3.259981
1970;2.700435;3.232287;2.719839
1980;3.098441;2.499551;2.737971
1990;2.813213;3.088740;2.799610
2000;2.981064;2.866322;2.793336
2010;2.840514;2.406677;2.498065
2020;2.831663;2.722126;2.922337
2030;2.855036;3.200705;2.830225
2040;2.733156;2.618239;2.396635
2050;2.917246;2.317672;2.233755
2060;2.532816;2.583394;2.851314
2070;3.210641;3.001322;2.134090
2080;2.843828;2.608180;2.466785
2090;2.715629;2.841505;2.543343
2100;2.684956;2.357638;2.396978
2110;3.168481;2.744790;2.394515
2120;2.535122;2.317883;2.597690
2130;2.771588;2.674857;2.388753
2140;2.403653;2.287237;2.203662
2150;2.671914;2.891328;2.672415
2160;2.551328;2.715381;2.623671
2170;2.505428;2.170074;2.473971
2180;2.602845;2.399589;2.536502
2190;2.443058;2.342423;2.443328
2200;2.765210;2.521991;2.406623
2210;2.511421;2.599978;2.296960
2220;2.243002;2.734059;2.538364
2230;2.284379;2.548346;2.190624
2240;2.393463;2.695732;2.134246
2250;2.398749;2.555854;2.042066
2260;2.228672;2.161932;2.111328
2270;2.499670;2.048628;1.821790
2280;2.175350;2.555730;1.972957
2290;2.401005;1.657678;2.481118
2300;2.065729;2.755504;2.050337
2310;2.421078;2.637806;2.061760
2320;2.342691;2.043664;2.027383
2330;2.454458;2.345712;1.947063
2340;2.114872;2.586600;2.194896
2350;1.576914;2.226706;1.844167
2360;2.333583;2.084950;2.487776
2370;1.940590;2.288717;2.176908
2380;2.634249;2.395730;2.170757
2390;2.481702;2.417250;2.242233
2400;1.824471;2.504736;2.540559
2410;1.634736;2.543593;2.272616
2420;1.737720;2.112368;2.104711
2430;2.477225;2.069707;1.929925
2440;2.159406;2.236548;2.243132
2450;1.686074;1.913396;1.637934
2460;1.626124;1.801915;2.106850
2470;1.879593;2.131348;2.294933
2480;1.968413;1.775771;2.113875
2490;2.425022;2.061726;2.176259
2500;1.736510;1.922426;2.092867
2510;1.819212;1.868742;1.988063
2520;1.771890;1.823224;1.810473
2530;2.216068;2.046854;1.654469
2540;1.653180;1.395678;1.760430
2550;2.235801;1.577869;2.103496
2560;2.091595;2.552588;1.864884
2570;1.801402;2.003581;1.798966
2580;1.827809;1.868454;2.082305
2590;1.778184;1.960318;1.593453
2600;1.983941;1.701969;1.539680
2610;2.053821;1.743260;2.319648
2620;1.786824;1.769961;1.872152
2630;1.801942;1.969938;1.639498
2640;2.036539;1.922109;1.987086
2650;2.075392;1.629025;1.704485
2660;1.643966;1.875218;1.615690
2670;2.355170;2.136330;1.810687
2680;1.884540;2.242118;1.429640
2690;1.779108;1.501851;2.111436
2700;2.207456;2.082580;2.064852
2710;1.556531;1.980065;1.826768
2720;2.103663;1.794427;1.927118
2730;1.829971;1.958792;1.994562
2740;1.725897;1.775640;2.185504
2750;1.753913;1.960476;2.101394
2760;1.901005;1.684296;1.861107
2770;2.284842;1.820285;1.943966
2780;1.738977;1.874572;1.620741
2790;1.665441;1.949450;1.865457
2800;1.719189;1.884390;2.005844
2810;1.752500;1.896581;1.755296
2820;1.789080;1.589502;1.824955
2830;2.226610;1.760837;1.575929
2840;1.841225;2.165548;1.818581
2850;1.818620;1.556200;2.005261
2860;2.183300;1.761343;1.763969
2870;1.722868;1.656816;1.445968
2880;2.141971;1.958364;2.070306
2890;1.757872;1.720624;1.627775
2900;1.540837;1.300257;2.300583
2910;1.544132;1.831741;1.807712
2920;1.513690;1.768690;1.492315
2930;1.463040;1.923866;1.661286
2940;1.754357;1.820809;1.460788
2950;1.583543;1.206827;1.878626
2960;1.672711;1.777097;1.800530
2970;1.617969;1.714258;1.707256
2980;1.606966;1.788156;1.370860
2990;1.318778;1.695779;1.530985
3000;1.788367;1.516876;1.605193
3010;1.834448;0.955208;1.708225
3020;1.556805;1.296753;1.722094
3030;1.640134;1.498122;1.681450
3040;1.377529;1.800228;1.828854
3050;1.747644;1.853176;1.470287
3060;1.883340;1.445323;1.808617
3070;1.732226;1.339345;1.968426
3080;1.821034;1.375685;1.829525
3090;2.084244;1.637102;1.745551
3100;1.694777;2.014866;1.691249
3110;1.834579;1.838298;1.250696
3120;1.901047;1.612868;2.157517
3130;1.606532;1.812455;1.288926
3140;1.859211;1.802414;1.573267
3150;1.293099;1.239630;1.438774
3160;1.673126;1.950024;1.707938
3170;1.883780;1.336058;1.893300
3180;1.665947;1.752093;1.511600
3190;1.733262;1.386101;1.571779
3200;1.491591;1.652770;1.657737
3210;1.275002;1.658319;1.671182
3220;1.372624;1.693884;1.413978
3230;1.558411;1.620519;1.668423
3240;1.801917;1.463871;2.053956
3250;1.767958;1.871887;1.799500
3260;1.482153;1.751289;1.769300
3270;1.794655;1.302546;1.361040
3280;1.443379;1.909373;1.541066
3290;1.544881;1.656629;1.764295
3300;1.384471;1.652184;1.336961
3310;1.620466;1.428617;1.620578
3320;1.384178;1.632880;1.904895
3330;1.684892;1.989940;1.057034
3340;1.716118;1.511232;1.752731
3350;1.545602;1.690760;1.151384
3360;1.475419;1.382811;1.691032
3370;1.394410;1.430977;1.053144
3380;1.454959;1.441846;1.430679
3390;1.159819;1.471822;1.482298
3400;1.498700;1.846910;1.530103
3410;1.487482;1.587734;1.862554
3420;1.372917;1.704765;1.423172
3430;1.497123;1.439814;2.137854
3440;1.077730;1.892801;1.675562
3450;1.722741;1.611713;1.443178
3460;1.419690;1.159278;1.739466
3470;1.539414;1.474196;1.527106
3480;1.325207;1.880723;1.345969
3490;1.189062;1.589874;1.840811
3500;1.869185;1.387918;1.586268
3510;1.237287;1.487837;1.420432
3520;1.367212;1.140177;1.500572
3530;1.570681;0.868480;1.330366
3540;0.998344;1.653524;1.558963
3550;1.373153;1.740657;1.654035
3560;1.401127;1.190956;1.646272
3570;1.661922;1.295447;1.392921
3580;1.370223;1.407197;1.357656
3590;1.509832;1.565068;1.720677
3600;1.627228;1.537986;1.476874
3610;1.433950;1.695292;1.204417
3620;1.589265;1.663586;1.370721
3630;1.198227;1.226827;1.654209
3640;1.608508;1.487170;1.543488
3650;0.980850;0.916667;1.082184
3660;1.242001;1.414399;1.163866
3670;1.235772;1.302978;1.449681
3680;2.017111;1.070638;1.154738
3690;1.514627;1.128368;1.324903
3700;1.284685;1.890546;1.688661
3710;1.553642;1.477520;1.582124
3720;1.768742;1.133409;1.409200
3730;2.037268;1.276005;1.212252
3740;1.726097;1.557932;0.972931
3750;1.619707;1.498166;1.227587
3760;1.530349;1.076251;1.647070
3770;1.558695;1.652097;1.493472
3780;1.130985;1.483694;1.559619
3790;1.640495;1.594586;0.675952
3800;1.320756;1.211397;1.715515
3810;1.509483;1.513807;1.562704
3820;1.219506;1.566301;1.480769
3830;1.598664;1.482834;1.140071
3840;1.569472;1.728222;1.349324
3850;1.135800;1.462580;1.401243
3860;1.504487;0.973902;1.421061
3870;1.068339;1.355524;1.303042
3880;1.287546;1.129800;1.459950
3890;1.140213;1.532313;1.912100
3900;1.887145;1.783218;1.422441
3910;1.224090;1.547880;1.370350
3920;1.827663;1.500330;1.321375
3930;1.518383;1.588889;1.518037
3940;1.338366;1.353015;1.174869
3950;1.214053;1.190713;1.494293
3960;1.107481;1.327110;1.691509
3970;1.891514;1.348854;1.342625
3980;1.312414;1.443023;1.370788
3990;1.689261;1.431347;1.387579
4000;1.255171;1.557990;1.229706
4010;1.306207;1.284021;1.043983
4020;1.403192;1.271725;1.705888
4030;1.255010;1.445797;1.527641
4040;1.521945;1.020178;1.274426
4050;1.133970;1.896175;1.485660
4060;1.632582;0.975666;1.163535
4070;1.655873;1.650528;1.407239
4080;1.589691;1.367145;1.551955
4090;1.471237;1.186624;1.700621
4100;1.345726;1.111487;1.367628
4110;1.607447;1.688503;1.134893
4120;1.205244;1.386579;1.360930
4130;0.945078;1.489679;1.322948
4140;1.744818;1.300501;1.354049
4150;1.224474;1.102272;1.557593
4160;1.491691;1.305390;1.379119
4170;1.385541;1.477845;1.463285
4180;1.526181;1.258591;1.349573
4190;1.330206;1.493555;1.545081
4200;1.533035;1.878196;1.362308
4210;1.287447;1.010640;1.757809
4220;1.248792;1.104154;1.414102
4230;1.555858;1.521548;1.597458
4240;0.901996;1.149282;1.423646
4250;1.441944;1.505309;1.443128
4260;1.054710;1.583222;1.429695
4270;1.224077;1.127011;1.819119
4280;1.488305;1.347135;1.411490
4290;1.373939;1.390610;1.149896
4300;1.414600;1.162447;1.665167
4310;1.778646;1.511120;1.359796
4320;1.131412;1.235482;1.514308
4330;1.559408;1.451755;1.360035
4340;1.230704;1.576335;1.620337
4350;1.730502;1.481746;1.394050
4360;1.222190;1.286168;1.090649
4370;1.572454;1.267581;1.388269
4380;1.155960;1.139314;1.284720
4390;1.714199;1.172427;0.989119
4400;1.531934;1.339466;1.434066
4410;1.136628;1.391994;0.895994
4420;1.434385;1.507459;0.880613
4430;1.582633;1.303854;0.854303
4440;0.994130;0.941762;1.336135
4450;1.637194;1.376854;1.141943
4460;1.354860;1.146773;1.563150
4470;1.346134;1.525793;1.525496
4480;1.249541;1.228081;1.035869
4490;1.034044;1.015990;2.098188
4500;1.199842;1.200095;1.383251
4510;1.286034;1.085236;1.151216
4520;1.620478;1.522768;1.480925
4530;1.232958;1.287567;1.593320
4540;1.313391;1.522559;1.425958
4550;1.370369;1.513146;1.451384
4560;1.745334;1.631371;1.318990
4570;1.519241;1.224912;1.460092
4580;1.469793;1.338087;1.274066
4590;1.618360;1.442427;1.308525
4600;0.626693;1.409676;1.306051
4610;1.149645;1.288876;1.132976
4620;1.041590;1.711626;1.401089
4630;1.015264;1.468499;1.403294
4640;1.051917;1.443205;1.516132
4650;1.529588;1.243383;1.268205
4660;1.600645;1.240743;1.510573
4670;1.216966;1.530205;1.309785
4680;1.126347;1.071165;0.850562
4690;1.403360;1.274678;1.433957
4700;1.501697;1.253937;1.695270
4710;1.170176;1.506081;1.538691
4720;0.946747;0.945835;1.482265
4730;1.348803;0.995239;1.313608
4740;1.399382;1.563819;1.261557
4750;1.255457;1.852905;1.249068
4760;1.579798;1.273949;1.170327
4770;1.565714;1.612492;1.594646
4780;1.118246;0.850137;1.505159
4790;1.051093;1.277792;1.559237
4800;1.012111;1.410762;1.413464
4810;1.502266;0.967354;0.987922
4820;1.628881;1.469951;1.624082
4830;1.686452;0.861281;1.574322
4840;1.261160;1.497880;1.312277
4850;1.493021;1.597770;1.148360
4860;1.454517;1.366343;1.425613
4870;1.206645;1.151978;1.184933
4880;1.455250;1.160003;1.710022
4890;0.953232;1.324425;1.643370
4900;1.773505;1.406340;1.734384
4910;1.117807;1.594533;1.444629
4920;1.164862;1.194785;1.518046
4930;1.608430;1.534984;1.531403
4940;1.319442;1.833605;1.164251
4950;1.131709;1.311310;0.940052
4960;1.726558;1.191771;1.604415
4970;1.419536;0.889365;1.626114
4980;1.378340;1.036317;1.494483
4990;1.556315;1.168228;1.118050
5000;1.071053;1.073888;1.299731
5010;1.491842;1.268794;1.381905
5020;1.561438;1.103396;1.844129
5030;1.336189;0.755984;1.663227
5040;1.597996;1.526255;1.422646
5050;1.400172;1.461099;1.316454
5060;1.169229;1.317034;0.993640
5070;1.311219;1.399420;1.781096
5080;1.015114;1.206688;1.100448
5090;1.189767;1.497876;1.611233
5100;1.215269;1.081447;1.219132
5110;1.188713;1.308856;1.352787
5120;1.390491;1.006878;1.144392
5130;1.250047;0.803951;1.168313
5140;1.715832;1.113315;1.206699
5150;0.887493;1.139966;1.524671
5160;1.323345;1.169695;1.281819
5170;1.387202;0.633099;1.043411
5180;1.414472;1.250105;1.268291
5190;1.290899;1.438935;1.118162
5200;1.523972;1.286797;1.367409
5210;1.485968;1.490490;1.470692
5220;1.089419;1.602550;1.466389
5230;1.031221;1.320094;1.260780
5240;1.392078;1.169644;1.412855
5250;1.289298;1.039056;1.591605
5260;1.514505;1.362587;0.978536
5270;1.462301;0.950192;1.065784
5280;1.251213;1.313845;1.207157
5290;1.110815;1.236647;1.079259
5300;0.922040;1.495445;1.499741
5310;0.701964;1.343441;1.341252
5320;1.886227;1.310753;1.285091
5330;1.129489;1.024777;1.448453
5340;1.511005;1.400939;1.100467
5350;1.987135;1.032431;1.346396
5360;1.079442;1.511124;1.348046
5370;1.600395;1.138465;1.278462
5380;0.812425;1.641144;1.198746
5390;1.441173;1.080766;1.363740
5400;1.290555;1.328665;1.308812
5410;1.142186;1.190469;1.457452
5420;1.251362;1.245366;1.023927
5430;1.207991;1.204285;1.429126
5440;1.672017;1.517039;1.098992
5450;1.576082;1.492636;1.320499
5460;1.434303;1.237294;1.181837
5470;1.086491;1.194293;1.060651
5480;1.343158;1.131887;1.499844
5490;1.143217;1.263064;1.570197
5500;1.140744;1.155981;1.242677
5510;1.311676;1.446195;0.971891
5520;1.258799;1.577942;1.108732
5530;1.647217;1.320916;1.450520
5540;1.488381;1.844347;0.932436
5550;0.695667;1.379857;1.036063
5560;1.137914;1.267190;1.335775
5570;1.484630;0.786608;1.565666
5580;1.024229;1.353759;1.081726
5590;1.004129;1.304863;1.586697
5600;1.348987;1.364600;1.556411
5610;1.163407;1.462681;1.296476
5620;1.932248;1.601822;1.457683
5630;1.327480;1.231182;1.050291
5640;1.677383;1.592857;1.298157
5650;1.004069;1.344138;1.477510
5660;0.954765;1.128871;1.457745
5670;1.389758;1.312170;1.743079
5680;1.217369;1.175074;0.994087
5690;1.510057;1.378547;1.354006
5700;1.184117;1.362578;1.004548
5710;1.015305;1.233946;1.172084
5720;1.443104;1.190014;1.133145
5730;1.385990;1.275151;1.391442
5740;1.322015;1.165880;1.407063
5750;1.404788;1.160604;1.304967
5760;1.478695;1.240766;1.828112
5770;1.190612;1.203196;1.431963
5780;1.269160;1.470824;1.248814
5790;1.165336;1.360654;1.073740
5800;1.385003;0.964195;1.023123
5810;0.919108;1.309029;1.748671
5820;1.819216;1.425951;1.552991
5830;1.294974;1.098404;1.451104
5840;1.566261;1.496391;1.378060
5850;1.241301;1.187527;1.455524
5860;1.030170;1.488108;1.323067
5870;1.572500;0.993067;1.415424
5880;1.190478;1.508335;1.379853
5890;1.072016;1.567730;1.101275
5900;1.552145;1.410524;1.373113
5910;1.376043;1.438050;1.503419
5920;0.923774;1.402235;1.438460
5930;1.285702;1.407799;1.487695
5940;1.121012;1.181491;1.077777
5950;1.199487;1.011790;1.173523
5960;1.011948;1.445587;1.211747
5970;1.215979;1.264055;1.210382
5980;1.028207;1.155932;1.223050
5990;1.610266;1.336993;1.251518
6000;1.263307;1.222134;1.689982
