Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD]
1790;3.604347;4.165963;3.758113
1800;4.196745;3.464615;3.372181
1810;3.561337;3.629769;3.751853
1820;3.281656;3.742688;3.645100
1830;3.544617;3.598701;3.153650
1840;3.642862;3.851376;3.400007
1850;3.639275;3.562411;3.549267
1860;3.578474;3.590682;3.412853
1870;3.683939;3.719855;3.691041
1880;3.594770;3.493101;3.406699
1890;3.424118;3.843144;3.719345
1900;3.627112;3.445355;3.413564
1910;3.602175;3.156386;3.480351
1920;3.668581;3.438484;3.298685
1930;3.209752;3.915658;3.446164
1940;3.471118;3.457033;3.344545
1950;3.114416;3.584371;3.370667
1960;3.436395;3.421357;3.308867
1970;3.614039;3.520083;3.344628
1980;3.479109;3.152023;3.129118
1990;3.545742;3.404036;3.309587
2000;3.488303;3.683492;3.051488
2010;3.284195;3.195264;3.122254
2020;3.422551;3.547136;3.402406
2030;3.434887;3.180231;3.386000
2040;3.309840;3.053472;3.211339
2050;3.132565;3.164995;3.380403
2060;3.154776;3.255833;3.572941
2070;2.959143;3.269046;2.979670
2080;3.434166;2.718314;3.263507
2090;3.109242;3.562826;3.448771
2100;2.995292;3.045393;2.876339
2110;3.293960;3.209222;3.204929
2120;3.181737;3.137452;2.807690
2130;3.260513;3.263313;3.129688
2140;3.097769;3.336707;3.183182
2150;3.141395;3.406978;3.084516
2160;3.061682;2.804118;2.849836
2170;3.094773;3.339346;2.954211
2180;2.744192;2.774464;2.984800
2190;3.043602;3.410290;3.028641
2200;3.342152;3.297256;2.929204
2210;3.207618;3.170538;3.153597
2220;2.882933;2.954901;2.684949
2230;3.090867;2.946827;3.370538
2240;2.903568;3.133851;3.008975
2250;3.082422;3.115855;2.999669
2260;2.922547;2.843013;3.063250
2270;2.992968;3.106980;2.617520
2280;2.876083;3.189714;2.655954
2290;2.869954;3.020807;2.685505
2300;2.936354;2.378862;2.487822
2310;2.812192;2.800104;2.691721
2320;2.991028;2.559333;2.722601
2330;2.802655;2.648698;2.922657
2340;2.531761;2.844415;3.178890
2350;2.959989;2.961641;2.383389
2360;2.793763;3.147019;2.789015
2370;2.941858;2.720095;2.726355
2380;3.030691;2.734058;2.982410
2390;2.305162;3.172553;2.724896
2400;2.662759;2.900835;3.063400
2410;2.297763;3.196663;2.546157
2420;3.345449;2.887622;3.070966
2430;2.377217;2.645593;2.540844
2440;2.816768;2.750717;3.180777
2450;2.901388;3.085062;3.069265
2460;2.952568;2.900681;2.771646
2470;2.759197;2.945798;2.857957
2480;2.726331;2.652576;2.867873
2490;2.903435;2.636348;2.917249
2500;2.719347;2.896442;2.891009
2510;2.879903;3.000900;3.053221
2520;2.842624;2.490319;3.092438
2530;2.503751;2.888862;2.746509
2540;2.534910;2.606438;2.650057
2550;2.633614;2.663778;2.713551
2560;2.783793;2.336987;2.604124
2570;2.921336;2.553218;2.657616
2580;2.837583;3.094605;2.598687
2590;2.794173;2.666221;2.878943
2600;3.019684;2.464465;2.356995
2610;2.560785;2.482064;2.371946
2620;2.816572;2.664099;2.501274
2630;2.919995;2.387368;2.824068
2640;2.857326;2.814290;2.895342
2650;2.769134;2.736422;2.340717
2660;2.553991;2.678209;2.524904
2670;2.666402;3.083272;2.816207
2680;2.389179;2.570133;2.557866
2690;3.038045;2.538074;2.832083
2700;2.816377;2.588447;3.044827
2710;2.658606;2.787169;2.921397
2720;2.555893;2.688371;2.489719
2730;2.894309;2.657094;2.488492
2740;2.786871;2.903071;2.420118
2750;2.718750;2.699268;3.027218
2760;2.266229;2.333628;2.740021
2770;2.347599;2.719113;2.916031
2780;2.550210;2.404671;2.502430
2790;2.768571;2.672366;2.138581
2800;2.478585;2.500312;2.369600
2810;2.632865;2.981003;2.498086
2820;2.032033;2.183583;2.366923
2830;2.579487;2.713130;2.231343
2840;2.494194;2.747910;2.639229
2850;2.607904;2.395312;2.642831
2860;2.368752;2.554163;2.346416
2870;2.338287;2.422164;2.528361
2880;2.573079;2.327233;2.326482
2890;2.683059;2.823268;2.431028
2900;2.710795;2.795528;2.709965
2910;2.683324;2.669371;2.559100
2920;2.831023;2.623908;2.442758
2930;2.444554;2.557820;2.399588
2940;2.475746;2.644243;2.396555
2950;2.062363;2.302528;2.432279
2960;2.963499;2.505506;2.499771
2970;2.331525;2.557993;2.503497
2980;2.683803;2.409904;2.761507
2990;2.670569;2.804158;2.398551
3000;2.867947;2.287830;2.383597
3010;2.541518;2.542306;2.411881
3020;2.087885;2.238187;2.459513
3030;2.067176;2.382553;2.618494
3040;2.275033;2.823933;2.482776
3050;2.607434;2.504430;2.477482
3060;2.537043;2.483656;2.246020
3070;2.737261;2.521996;2.556203
3080;2.352143;2.362319;2.524048
3090;2.562452;2.649557;2.763761
3100;2.097734;2.251937;2.161153
3110;2.153109;2.496635;2.413917
3120;2.532202;2.503596;2.591753
3130;2.316694;2.277994;2.262026
3140;2.291047;2.257853;2.276563
3150;2.163282;2.335969;2.687809
3160;2.413513;2.024881;2.399326
3170;2.773434;2.529985;2.576456
3180;2.364988;2.302286;2.274087
3190;2.545525;2.560182;2.506833
3200;2.330410;2.635343;2.541727
3210;2.666753;1.986796;2.532036
3220;2.443239;2.451076;2.568989
3230;2.657442;2.413727;2.244584
3240;2.298139;2.459549;2.513019
3250;2.198127;2.213354;2.328915
3260;2.651181;2.686311;2.652582
3270;2.595806;2.497607;2.741477
3280;2.328608;2.071381;2.364185
3290;2.292487;2.378527;2.100085
3300;2.278250;2.546795;2.326756
3310;2.667007;2.085179;2.585378
3320;2.459197;2.598903;2.603373
3330;2.662421;2.175050;2.482157
3340;2.465735;2.211212;2.427214
3350;2.484717;2.256093;2.033370
3360;2.443501;2.281610;2.585172
3370;2.277254;2.494260;2.751885
3380;2.274015;2.143066;2.443782
3390;2.202798;2.285695;2.316261
3400;2.584046;2.427694;2.344503
3410;2.191027;2.942965;2.526681
3420;2.496405;2.458471;2.217826
3430;2.156200;2.830484;2.392643
3440;2.606621;2.462865;2.451525
3450;2.460772;2.516315;2.413693
3460;2.687353;2.414238;2.171006
3470;2.642512;2.453607;2.469116
3480;2.256388;2.609467;2.310174
3490;2.017571;2.455622;2.286945
3500;2.366709;2.401200;2.263377
3510;2.493626;2.636369;2.990818
3520;2.639165;2.544437;2.406592
3530;2.422567;2.308407;2.215354
3540;2.653185;2.477074;2.703318
3550;2.286628;2.354279;2.093559
3560;2.238097;2.193294;2.458352
3570;2.369304;2.236560;2.237825
3580;2.304098;2.353068;2.437882
3590;2.171076;2.070806;2.195138
3600;2.459114;2.491847;2.635512
3610;2.528003;2.344595;2.261973
3620;2.111088;2.487188;2.452558
3630;2.393732;1.878852;2.402624
3640;2.337538;2.552232;2.592517
3650;2.376876;2.785127;2.448299
3660;2.715534;2.332170;2.189430
3670;2.214913;2.208047;2.454372
3680;2.397810;2.209306;1.917708
3690;2.346095;2.391705;2.281236
3700;2.321784;2.089493;2.185045
3710;2.323602;2.396827;2.385969
3720;2.407696;2.271646;2.635449
3730;2.433130;2.458914;2.272052
3740;2.519689;2.515600;2.296911
3750;2.368924;2.191369;2.707347
3760;2.380818;2.520846;2.304470
3770;2.182526;2.091439;2.430285
3780;2.285258;2.364270;2.165793
3790;2.381307;2.217053;2.252309
3800;2.549882;2.600331;2.146603
3810;2.094352;2.624764;2.158228
3820;2.725030;2.645907;2.337683
3830;2.006179;2.469710;2.485954
3840;2.508851;2.154665;2.412599
3850;2.716943;1.751801;2.467302
3860;2.025982;2.153707;2.657063
3870;2.762897;2.642803;2.616489
3880;2.100472;2.313816;2.295469
3890;2.401327;2.141394;2.320745
3900;2.204642;2.386708;2.277180
3910;2.062966;2.303645;2.373830
3920;1.885798;2.246538;2.262562
3930;2.273537;2.308264;2.528066
3940;2.174330;2.035539;2.279515
3950;2.507319;2.153504;2.394211
3960;2.492624;2.479896;2.297187
3970;2.555230;2.106910;2.321425
3980;2.170136;2.354982;2.054165
3990;2.733554;2.498953;2.295837
4000;2.197022;2.790922;2.570242
4010;2.676105;2.114830;2.239858
4020;2.036374;2.457274;2.208780
4030;2.245592;2.230546;2.218362
4040;2.284123;2.268419;2.679905
4050;2.093141;2.735162;2.006690
4060;2.653272;2.446781;2.342330
4070;2.246270;2.211576;2.122041
4080;2.238046;2.540388;2.166435
4090;2.244310;2.610476;2.255743
4100;2.383866;2.242042;2.128959
4110;2.204976;2.582446;2.040089
4120;2.325781;2.217483;2.469839
4130;2.362823;2.352890;2.223010
4140;2.272920;2.142254;2.106642
4150;1.957074;2.317115;2.117672
4160;2.544874;2.337190;2.442740
4170;2.459655;2.342992;2.295668
4180;2.292061;2.593189;2.308825
4190;2.442712;2.496673;1.922926
4200;2.272713;2.594680;2.645297
4210;2.015322;2.489269;2.169623
4220;2.226168;1.873423;2.126070
4230;1.975038;1.965493;2.260340
4240;2.339627;1.949181;2.149763
4250;2.725941;2.064061;2.227970
4260;2.360585;1.888249;2.397386
4270;2.504635;2.439826;2.149305
4280;2.251966;2.764864;2.298133
4290;2.311901;2.089730;2.383760
4300;2.474812;2.080415;2.353568
4310;2.107547;2.690704;2.181973
4320;2.231053;2.391833;2.146535
4330;2.394734;2.526563;2.710821
4340;2.162316;2.062800;2.355396
4350;2.341284;2.726168;2.270471
4360;2.443913;2.645418;2.150914
4370;2.362474;2.213334;1.940483
4380;2.209284;2.265008;2.388085
4390;2.263542;2.453096;2.343265
4400;2.337970;2.161271;2.185894
4410;2.206555;2.124757;2.340455
4420;1.793068;2.479764;2.088995
4430;2.334783;2.114660;2.267805
4440;2.422549;2.521183;2.185268
4450;2.333052;2.380817;2.633650
4460;2.121068;2.575310;2.246390
4470;2.508005;2.313550;2.268939
4480;2.230234;2.361627;2.077314
4490;2.055187;2.353636;2.350167
4500;1.973196;2.300521;2.148103
4510;2.468257;2.221196;2.225649
4520;2.368030;2.302781;2.356703
4530;2.154115;2.352565;2.394141
4540;2.517777;1.809540;1.997301
4550;2.600124;2.436859;2.152641
4560;2.489195;2.528109;2.211446
4570;2.149186;2.486989;2.445658
4580;2.278658;2.130340;2.564289
4590;2.408257;2.089869;2.357433
4600;2.138490;2.386263;2.422369
4610;2.407101;2.517620;2.491879
4620;2.302692;2.404984;2.393188
4630;1.810943;2.385003;2.055200
4640;2.457379;2.133277;2.538960
4650;2.256887;2.234407;2.414296
4660;2.309455;2.895136;2.171923
4670;2.071669;2.251728;2.162353
4680;2.128555;1.866941;2.020862
4690;1.949133;2.417017;2.438804
4700;2.376344;2.228976;2.094580
4710;2.310897;2.307969;2.037694
4720;2.266246;2.267961;2.345166
4730;2.519097;2.295576;2.362689
4740;2.092077;2.263448;1.541599
4750;2.341819;2.072106;2.237419
4760;2.369220;2.476743;2.193728
4770;2.289832;2.319248;2.110381
4780;1.929531;2.133423;2.235312
4790;2.619625;2.063885;2.444922
4800;2.560796;2.372273;2.659235
4810;2.294495;2.173622;2.440027
4820;2.129578;2.166348;2.107858
4830;2.056643;2.854963;2.365634
4840;2.362342;1.913238;2.447647
4850;1.792486;2.289464;2.426820
4860;2.045999;2.217589;2.628860
4870;2.477078;1.986681;2.208791
4880;2.174217;2.336456;2.624454
4890;2.068480;2.228536;2.257407
4900;2.556977;2.033851;2.384848
4910;2.001521;2.444046;2.444719
4920;1.893903;2.542856;2.174355
4930;2.102504;2.396312;2.579412
4940;2.260527;2.161054;2.392437
4950;2.496469;2.133003;2.404525
4960;2.361335;2.036236;2.366395
4970;2.427354;2.437799;2.129381
4980;2.233046;2.201530;2.429578
4990;2.242301;2.384206;2.109353
5000;2.342960;2.160202;2.108304
5010;2.373095;2.328920;2.845902
5020;2.266282;2.617311;1.722403
5030;2.208557;2.084943;2.281440
5040;1.893473;2.174216;2.166207
5050;2.399322;2.332857;2.594769
5060;2.100398;2.290417;2.434984
5070;2.325192;2.263367;2.351392
5080;2.082093;1.895952;2.362145
5090;2.326310;2.229456;1.913300
5100;2.166924;2.112039;2.273923
5110;2.068171;2.176062;2.369659
5120;1.932204;2.091636;1.938812
5130;2.197330;2.200382;2.004597
5140;2.145326;2.204053;2.056095
5150;2.018967;2.322063;2.315773
5160;2.424576;2.127347;2.253362
5170;2.290504;2.431670;2.282118
5180;2.265656;2.416393;2.214069
5190;2.258076;2.371580;1.979172
5200;1.963581;2.514059;2.233530
5210;2.377521;2.124207;1.555649
5220;2.025137;2.660594;1.847852
5230;2.147859;2.364957;2.172536
5240;2.589962;2.278412;2.045696
5250;2.323663;2.122947;2.399546
5260;2.236492;2.033520;2.191344
5270;2.133359;2.482051;2.248186
5280;2.162548;2.370705;2.467035
5290;2.118742;2.658330;2.029235
5300;1.969673;2.497939;2.427648
5310;2.338491;2.261676;2.160233
5320;2.306944;2.212684;1.787577
5330;2.227712;2.377324;2.199514
5340;2.491505;2.253003;1.964914
5350;2.330511;1.652409;2.198154
5360;2.336240;2.525075;2.503556
5370;2.058506;2.134872;1.982386
5380;2.068801;2.272570;2.781875
5390;2.506623;2.457005;2.475317
5400;2.336570;1.950441;2.221758
5410;2.327395;2.077880;2.490223
5420;2.145230;2.159663;2.033014
5430;2.446050;2.187189;2.385239
5440;2.174953;2.477925;2.438415
5450;2.344057;1.787997;2.383266
5460;2.108634;2.295030;1.930832
5470;1.830192;2.138492;1.992602
5480;1.961556;1.960839;1.731124
5490;2.372083;2.178663;2.232308
5500;2.340263;2.379487;2.471654
5510;2.310548;2.173652;2.461557
5520;2.304573;2.108670;2.004752
5530;2.033155;2.269140;2.089419
5540;2.460207;2.031182;2.365687
5550;2.133618;2.511656;2.449284
5560;2.361779;2.244378;2.211101
5570;2.120834;2.030325;2.059635
5580;2.183391;1.842893;2.328458
5590;2.434623;2.318632;1.936995
5600;2.215903;2.319574;2.432249
5610;2.116302;2.024997;2.301501
5620;2.617400;2.132542;2.398431
5630;2.679062;2.503141;2.064213
5640;2.533454;2.408383;2.119508
5650;2.185500;2.091953;2.203191
5660;2.315660;2.231627;2.723487
5670;2.376878;2.332064;2.587219
5680;2.215559;2.403127;2.097411
5690;1.881937;2.281154;2.635249
5700;2.585731;2.185610;2.362263
5710;2.635797;2.208631;2.324856
5720;2.272706;2.444451;2.542292
5730;2.284410;2.310832;2.097182
5740;2.040417;2.449777;2.216091
5750;2.305855;2.343330;2.181349
5760;2.123839;1.949841;1.801424
5770;2.353111;2.157564;2.229483
5780;2.606334;2.316283;2.419210
5790;2.227615;2.515950;2.227908
5800;2.519808;2.512322;2.312961
5810;2.512221;2.154793;2.224703
5820;2.378987;2.190727;2.390276
5830;2.170378;2.170555;2.209816
5840;1.679021;2.237553;1.962724
5850;2.155109;2.298132;2.102299
5860;2.342676;1.998841;2.184293
5870;1.990080;2.149923;2.550414
5880;2.221380;2.373008;2.479739
5890;2.073338;2.058493;2.213801
5900;2.302555;2.065397;2.288476
5910;2.109230;2.615496;1.956279
5920;1.937378;2.565020;2.476145
5930;1.975452;2.630758;2.587214
5940;2.334716;2.157588;2.421208
5950;2.560861;2.567665;2.222473
5960;2.390429;2.294636;2.344082
5970;1.919212;2.099125;2.170509
5980;2.100619;2.318150;2.343688
5990;2.188584;1.895064;2.146902
6000;2.260828;1.851411;2.367569
