Laser Delay [ns];TA [mOD]
-400;-0.107916
-390;0.074310
-380;-0.159221
-370;-0.292083
-360;-0.067657
-350;-0.085431
-340;-0.276072
-330;-0.193370
-320;-0.190616
-310;-0.140249
-300;-0.157434
-290;-0.088981
-280;-0.073924
-270;-0.052576
-260;-0.302538
-250;0.017945
-240;-0.177945
-230;-0.010294
-220;-0.125630
-210;-0.142997
-200;-0.229523
-190;-0.133712
-180;-0.056539
-170;0.095881
-160;-0.297055
-150;-0.250938
-140;-0.170841
-130;-0.107174
-120;-0.145452
-110;0.093407
-100;-0.143174
-90;-0.025236
-80;-0.019348
-70;-0.087227
-60;-0.188439
-50;0.019176
-40;-0.230235
-30;-0.059225
-20;0.168535
-10;2.154180
0;6.972071
10;11.730569
20;16.434726
30;20.993190
40;25.539118
50;29.862973
60;34.179578
70;38.287444
80;42.626169
90;46.624690
100;50.647029
110;54.320589
120;55.727212
130;55.122078
140;54.469479
150;53.763560
160;53.105551
170;52.457416
180;51.923116
190;51.272942
200;50.836124
210;50.155119
220;49.543624
230;49.014715
240;48.234143
250;47.841220
260;47.270461
270;46.655454
280;46.350961
290;45.484312
300;44.817453
310;44.653598
320;43.903986
330;43.659386
340;42.906121
350;42.378272
360;42.063243
370;41.525693
380;41.078358
390;40.461695
400;40.256147
410;39.612579
420;39.291603
430;38.609859
440;38.369907
450;37.848116
460;37.462616
470;36.974043
480;36.583418
490;36.189810
500;35.680658
510;35.310082
520;34.908259
530;34.407710
540;34.077257
550;33.595557
560;33.321714
570;33.097138
580;32.491331
590;32.077253
600;31.815990
610;31.478365
620;31.212916
630;30.625733
640;30.173715
650;29.877242
660;29.497458
670;29.348962
680;28.988184
690;28.606385
700;28.347269
710;28.134031
720;27.676866
730;27.506997
740;27.031236
750;26.800403
760;26.410099
770;26.228738
780;25.843046
790;25.463951
800;25.100838
810;25.017297
820;24.688770
830;24.318204
840;23.850786
850;23.626059
860;23.534959
870;23.132228
880;22.839250
890;22.730024
900;22.373497
910;21.993023
920;21.660441
930;21.280356
940;21.170239
950;21.323923
960;21.091312
970;20.494333
980;20.505216
990;20.234945
1000;19.811118
1010;19.606352
1020;19.428789
1030;19.202417
1040;19.262860
1050;18.708885
1060;18.470471
1070;18.218684
1080;17.992758
1090;17.950328
1100;17.845360
1110;17.446477
1120;17.361109
1130;17.218586
1140;16.959447
1150;16.396472
1160;16.306395
1170;16.351155
1180;16.300752
1190;15.807479
1200;15.764995
1210;15.684460
1220;15.207450
1230;15.021207
1240;14.931413
1250;14.804416
1260;14.522148
1270;14.428074
1280;14.402023
1290;14.006349
1300;14.180247
1310;13.590998
1320;13.805234
1330;13.787192
1340;13.336303
1350;13.417956
1360;12.889409
1370;12.718567
1380;12.516881
1390;12.718221
1400;12.493518
1410;12.147601
1420;12.120077
1430;12.040063
1440;11.744976
1450;11.754281
1460;11.548182
1470;11.368398
1480;11.358229
1490;11.222755
1500;11.069085
1510;10.943666
1520;10.843313
1530;10.471192
1540;10.444988
1550;10.372802
1560;10.416138
1570;10.167118
1580;9.962868
1590;10.025047
1600;10.002729
1610;9.868591
1620;9.540928
1630;9.539523
1640;9.253402
1650;9.208682
1660;8.972991
1670;8.803387
1680;8.877179
1690;8.824704
1700;8.752252
1710;8.652719
1720;8.595177
1730;8.339798
1740;8.615638
